160320018,02/01/2016,"04:08 AM",7,"SIMPLE ASSAULT",,,,,"4924 N 51ST BL",1
160320112,02/01/2016,"06:09 PM",7,"SIMPLE ASSAULT",,,,,"3922 W HAMPTON AV",1
160290100,01/29/2016,"02:42 PM",4,"SIMPLE ASSAULT",,,,,"3707 W ROHR AV",1
160280074,01/28/2016,"11:16 AM",7,"SIMPLE ASSAULT",,,,,"4957-A N 36TH ST",1
160280138,01/28/2016,"02:40 PM",4,"SIMPLE ASSAULT",,,,,"3800 W THURSTON AV",1
160280179,01/28/2016,"10:05 PM",4,"SIMPLE ASSAULT",,,,,"4162 W GOOD HOPE RD",1
160260048,01/26/2016,"09:15 AM",5,"SIMPLE ASSAULT",,,,,"4474 N 21ST ST",1
160260082,01/26/2016,"02:23 PM",4,"SIMPLE ASSAULT",,,,,"5301 N TEUTONIA AV #308",1
160260163,01/26/2016,"11:25 PM",4,"SIMPLE ASSAULT",,,,,"5927 N TEUTONIA AV #2",1
160250157,01/25/2016,"10:53 PM",5,"SIMPLE ASSAULT",,,,,"2839 W ATKINSON AV #1",1
160230109,01/23/2016,"07:00 PM",5,"SIMPLE ASSAULT",,,,,"4074 N 24TH ST",1
160220027,01/22/2016,"05:33 AM",7,"SIMPLE ASSAULT",,,,,"4828 N 25TH ST",1
160220144,01/22/2016,"10:46 PM",4,"SIMPLE ASSAULT",,,,,"5407 N 39TH ST",1
160210013,01/21/2016,"02:48 AM",5,"SIMPLE ASSAULT",,,,,"4260 N 27TH ST #4",1
160200093,01/20/2016,"01:37 PM",4,"SIMPLE ASSAULT",,,,,"5952 N 42ND ST",1
160200148,01/20/2016,"07:14 PM",4,"SIMPLE ASSAULT",,,,,"1532 W LAWN AV",1
160190126,01/19/2016,"08:29 PM",4,"SIMPLE ASSAULT",,,,,"5230 N SHERMAN BL #4",1
160150116,01/15/2016,"05:09 PM",7,"SIMPLE ASSAULT",,,,,"2300 W HAMPTON AV",1
160130135,01/13/2016,"05:15 PM",4,"SIMPLE ASSAULT",,,,,"5933 N 36TH ST",1
160110029,01/11/2016,"09:44 AM",4,"SIMPLE ASSAULT",,,,,"3922 W GOOD HOPE RD",1
160100013,01/10/2016,"12:26 AM",4,"SIMPLE ASSAULT",,,,,"2819 W CARMEN AV",1
160100023,01/10/2016,"05:10 AM",7,"SIMPLE ASSAULT",TRESPASSING,,,,"4422 W HAMPTON AV #104",1
160100104,01/10/2016,"08:41 PM",4,"SIMPLE ASSAULT",,,,,"3737 W CHEYENNE ST #2",1
160100107,01/10/2016,"07:35 PM",7,"SIMPLE ASSAULT",,,,,"3427 W VILLARD AV #201",1
160100108,01/10/2016,"08:13 PM",5,"SIMPLE ASSAULT","DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY",,,,"2480 W CAPITOL DR",1
160090029,01/09/2016,"03:35 AM",5,"SIMPLE ASSAULT",,,,,"4247 N 27TH ST #16",1
160060022,01/06/2016,"06:56 AM",5,"SIMPLE ASSAULT",,,,,"4215 N 26TH ST",1
160050010,01/04/2016,"11:52 PM",4,"SIMPLE ASSAULT",,,,,"3600 W SILVER SPRING DR",1
160030120,01/03/2016,"06:49 PM",7,"SIMPLE ASSAULT",,,,,"3210 W FAIRMOUNT AV",1
160320138,02/01/2016,"09:05 PM",7,"SIMPLE ASSAULT",,,,,"5060 N 84TH ST #LWR",1
160250100,01/25/2016,"09:52 PM",4,"SIMPLE ASSAULT",,,,,"5340 N 61ST ST",1
160230126,01/23/2016,"04:43 PM",7,"SIMPLE ASSAULT",,,,,"5700 W CAPITOL DR",1
160220096,01/22/2016,"01:52 PM",7,"SIMPLE ASSAULT",,,,,"5067 N 61ST ST",1
160200041,01/20/2016,"09:07 AM",7,"SIMPLE ASSAULT",,,,,"5011 N 66TH ST",1
160190081,01/19/2016,"01:06 PM",4,"SIMPLE ASSAULT",,,,,"7435 W SILVER SPRING DR #3",1
160160106,01/16/2016,"08:34 PM",4,"SIMPLE ASSAULT",,,,,"8100 W GLEN AV #APT4",1
160170002,01/16/2016,"11:43 PM",4,"SIMPLE ASSAULT",,,,,"9425 W SILVER SPRING DR #7",1
160150152,01/15/2016,"08:43 PM",7,"SIMPLE ASSAULT",,,,,"7600 W HAMPTON AV",1
160140066,01/14/2016,"11:14 AM",4,"LIQUOR LAW VIOLATIONS","SIMPLE ASSAULT",,,,"5254 N 52ND ST",1
160140132,01/14/2016,"05:31 PM",4,"SIMPLE ASSAULT",,,,,"8636 W LYNX AV",1
160100052,01/10/2016,"12:18 PM",4,"SIMPLE ASSAULT",,,,,"5229 N 51ST BL",1
160070122,01/07/2016,"11:43 AM",4,"SIMPLE ASSAULT",,,,,"5832 N 84TH ST #UPR",1
160060103,01/06/2016,"12:04 PM",7,"SIMPLE ASSAULT",,,,,"4323 N 54TH ST",1
160060109,01/06/2016,"12:47 PM",7,"SIMPLE ASSAULT",,,,,"8222 W LUSCHER AV",1
160050102,01/05/2016,"05:45 PM",4,"SIMPLE ASSAULT",,,,,"9235 W SILVER SPRING DR #6",1
160040006,01/04/2016,"12:50 AM",4,"SIMPLE ASSAULT",,,,,"5766 N 76TH ST",1
160040010,01/04/2016,"02:09 AM",4,"SIMPLE ASSAULT",,,,,"5232 N 84TH ST #UPR",1
160040163,01/04/2016,"07:15 PM",7,"SIMPLE ASSAULT",,,,,"5115 W CAPITOL DR",1
160010104,01/01/2016,"02:39 PM",7,"SIMPLE ASSAULT",,,,,"8243 W VILLARD AV",1
160290008,01/29/2016,"01:11 AM",5,"SIMPLE ASSAULT",,,,,"2944 N PIERCE ST",1
