;Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location;Address
0;163340112;11/29/2016;04:36 PM;7.0;BURGLARY/BREAKING AND ENTERING;THEFT FROM BUILDING;;;;[43.104733519331475, -87.97518097446478];4938 W HAMPTON AV #3
1;163310063;11/26/2016;11:16 AM;4.0;THEFT FROM COIN-OPPERATED MACHINES;;;;;[43.120007622540236, -87.95051563662116];5630 N TEUTONIA AV
2;163310095;11/26/2016;05:37 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.14126252986306, -87.972642];4822 W GREEN TREE RD
3;163300002;11/24/2016;11:53 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.96843313654044, -87.9324057174195];4029 S 14TH ST
4;163270041;11/22/2016;06:41 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.10489792200934, -87.96666761036386];4805 N SHERMAN BL
5;163270047;11/22/2016;09:55 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.09071191035258, -87.94566237131427];4060 N 26TH ST
6;163270083;11/22/2016;08:24 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.10473252596792, -87.97088233236194];4616 W HAMPTON AV
7;163270103;11/22/2016;04:20 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.09444657507646, -87.93304538631791];4218 N 18TH ST
8;163260042;11/21/2016;08:32 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.14846654674261, -87.96627296667448];4301 W GOOD HOPE RD
9;163260057;11/21/2016;11:49 AM;7.0;THEFT FROM BUILDING;;;;;[43.101329877055754, -87.93378375809353];4636 N 19TH ST
10;163260092;11/21/2016;10:35 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;[43.09140248124546, -87.93513394463038];1923 W FIEBRANTZ AV
11;163240038;11/19/2016;08:47 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.12165432944775, -87.95372386078269];5726 N 33RD ST
12;163230056;11/18/2016;10:38 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.11023363336028, -87.95151338631791];5118 N 31ST ST
13;163230122;11/18/2016;06:07 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.110886471579235, -87.96986958090484];4528 W EGGERT PL
14;163220068;11/17/2016;09:40 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;[43.0999114715506, -87.93817538631792];4548 N 21ST ST
15;163210086;11/16/2016;02:04 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.12166403136362, -87.95986813200395];5707 N 38TH ST
16;163210178;11/16/2016;06:30 PM;4.0;THEFT FROM BUILDING;;;;;[43.11257172625942, -87.95397918047964];5238 N 33RD ST
17;163200107;11/15/2016;02:57 PM;5.0;THEFT FROM BUILDING;;;;;[43.08981144753335, -87.94030110857977];2222 W CAPITOL DR
18;163190002;11/14/2016;12:19 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.10573441909517, -87.9565701503258];4857 N MOTHER DANIELS WA
19;163210146;11/13/2016;04:16 PM;4.0;THEFT FROM BUILDING;;;;;[43.12449967055227, -87.9549616392173];5879 N 34TH ST
20;163150043;11/10/2016;07:41 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;[43.089893493796254, -87.94754138773155];2710 W CAPITOL DR
21;163140059;11/09/2016;01:46 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.11697600582838, -87.96236809925536];5463 N 40TH ST
22;163140081;11/09/2016;09:00 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.11409399417161, -87.95632239353127];5314 N 35TH ST
23;163130062;11/08/2016;12:52 PM;4.0;THEFT FROM BUILDING;;;;;[43.11654224562872, -87.95870536078269];5442 N 37TH ST
24;163120043;11/07/2016;10:44 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;[43.096020507164056, -87.93552687805257];4337 N 19TH PL
25;163120115;11/07/2016;05:22 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.10712048237063, -87.94799403583565];4933 N TEUTONIA AV
26;163120134;11/07/2016;06:59 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.109918161809674, -87.95276386799604];5104 N 32ND ST
27;163110055;11/06/2016;08:10 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.11854941326678, -87.96460537910455];5550 N 42ND ST
28;163100098;11/05/2016;02:27 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;[43.093240658895496, -87.93188544460172];4176 N 17TH ST
29;163090086;11/04/2016;04:15 PM;5.0;THEFT FROM BUILDING;;;;;[43.09284661809684, -87.92820754097156];4165 N 14TH ST
30;163090128;11/04/2016;07:05 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.11427347879262, -87.92941105536961];1508 W LAWN AV
31;163070044;11/02/2016;09:52 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.11246343571625, -87.9499610537713];5234 N TEUTONIA AV #3
32;163070122;11/02/2016;02:38 PM;7.0;THEFT FROM BUILDING;;;;;[43.1102239103526, -87.93512438631792];5104 N 19TH PL
33;163080003;11/02/2016;09:15 PM;4.0;THEFT FROM BUILDING;;;;;[43.11892854674261, -87.93943169608748];2217 W SILVER SPRING DR #LOWER
34;163350103;11/30/2016;03:58 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.048035, -87.98414639021306];1322 N 57TH ST
35;163340036;11/29/2016;09:10 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.041634297548185, -87.97082774998252];944 N 45TH ST
36;163320097;11/27/2016;02:42 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.0389180825065, -87.97436392619468];4800 W WISCONSIN AV
37;163320148;11/27/2016;08:54 PM;3.0;THEFT FROM BUILDING;;;;;[43.06790978119949, -87.97755321880052];5101 W CENTER ST
38;163310027;11/26/2016;03:23 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.05614358090486, -87.98526641517137];2008 N 58TH ST
39;163260048;11/21/2016;07:39 AM;7.0;THEFT FROM BUILDING;;;;;[43.081872914796, -87.99505755369618];3442 N 67TH ST
40;163250032;11/20/2016;08:10 AM;3.0;THEFT FROM COIN-OPPERATED MACHINES;;;;;[43.03661052986305, -87.98404444463038];5706 W BLUE MOUND RD
41;163240132;11/19/2016;05:14 PM;3.0;THEFT FROM COIN-OPPERATED MACHINES;;;;;[43.03661052986305, -87.98404444463038];5706 W BLUE MOUND RD
42;163230082;11/18/2016;01:43 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.039700488458806, -87.97335202553522];4715 W WELLS ST
