Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
052120030;07/31/2005;02:22 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5121 N HOPKINS ST
052120033;07/31/2005;02:08 AM;7.0;SIMPLE ASSAULT;;;;;4913 W VILLARD AV
052120047;07/31/2005;04:49 AM;4.0;SIMPLE ASSAULT;;;;;4018 W MILL RD
052120118;07/31/2005;11:29 AM;7.0;MOTOR VEHICLE THEFT;;;;;4216 N 27TH ST
052120155;07/31/2005;04:26 PM;4.0;ALL OTHER LARCENY;;;;;5742 N 40TH ST
052120170;07/31/2005;03:41 PM;5.0;AGGRAVATED ASSAULT;;;;;1206-A W CAPITOL DR
052120191;07/31/2005;05:53 PM;7.0;ROBBERY;;;;;2601 W HAMPTON AV
052120195;07/31/2005;08:01 PM;7.0;AGGRAVATED ASSAULT;;;;;4315 N 19TH ST
052130004;07/31/2005;08:07 PM;7.0;MOTOR VEHICLE THEFT;;;;;4245 N 27TH ST
052130014;07/31/2005;11:45 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;5451 N LONG ISLAND DR
052110053;07/30/2005;08:08 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4120 N 27TH ST #8
052110069;07/30/2005;08:59 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;1969 W HAMPTON AV
052110080;07/30/2005;10:56 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;5016 N 22ND ST
052110093;07/30/2005;07:08 AM;7.0;ROBBERY;;;;;1602 W OLIVE ST
052110116;07/30/2005;12:58 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5426 N 41ST ST
052110122;07/30/2005;01:26 PM;7.0;MOTOR VEHICLE THEFT;;;;;2700 W CAPITOL DR
052110191;07/30/2005;09:51 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4800 N TEUTONIA AV
052100006;07/29/2005;12:32 AM;7.0;ROBBERY;;;;;3535 W VILLARD AV
052100017;07/29/2005;12:37 AM;4.0;MOTOR VEHICLE THEFT;;;;;5734 N 42ND ST
052100052;07/29/2005;08:32 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;3812 W VILLARD AV
052100086;07/29/2005;09:37 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;7835 N GREEN BAY RD
052100099;07/29/2005;11:44 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4349 N 15TH ST
052100118;07/29/2005;01:31 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;1030 W FIEBRANTZ AV
052100190;07/29/2005;07:51 PM;7.0;ALL OTHER LARCENY;;;;;4715 N 30TH ST
052110001;07/29/2005;11:02 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5514 N 35TH ST
052110026;07/29/2005;07:33 PM;7.0;KIDNAPING;ROBBERY;;;;5128 N 23RD ST
052110026;07/29/2005;07:33 PM;7.0;ROBBERY;KIDNAPING;;;;5128 N 23RD ST
052110029;07/29/2005;11:17 PM;7.0;ROBBERY;;;;;4959 N SHERMAN BL
052090014;07/28/2005;12:18 AM;4.0;AGGRAVATED ASSAULT;;;;;5611 N 40TH ST #3
052090067;07/28/2005;08:06 AM;7.0;ALL OTHER LARCENY;;;;;5079 N 21ST ST
052090079;07/28/2005;09:12 AM;7.0;SIMPLE ASSAULT;;;;;2065 W ATKINSON AV
052090088;07/28/2005;09:19 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5995 N TEUTONIA AV
052090089;07/28/2005;10:31 AM;7.0;ALL OTHER LARCENY;;;;;4617 N 29TH ST
052090098;07/28/2005;11:06 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4900 W HAMPTON AV
052090126;07/28/2005;09:28 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;3819 W DOUGLAS AV
052090197;07/28/2005;05:04 PM;4.0;ALL OTHER LARCENY;;;;;5535 N 34TH ST
052090201;07/28/2005;05:40 PM;7.0;ALL OTHER LARCENY;;;;;4647 N 27TH ST
052090215;07/28/2005;06:31 PM;7.0;SIMPLE ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4238 N 28TH ST
052090261;07/28/2005;07:57 PM;4.0;ROBBERY;;;;;7242 N TEUTONIA AV
052080050;07/27/2005;07:47 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;2028 W ROOSEVELT DR
052080065;07/27/2005;08:28 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;6070 N 41ST ST
052080072;07/27/2005;09:22 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6116 N 39TH ST
052080082;07/27/2005;09:51 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4603 N 29TH ST
052080089;07/27/2005;09:20 AM;4.0;MOTOR VEHICLE THEFT;;;;;5833 N 40TH ST
052080092;07/27/2005;09:36 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4763 N 23RD ST
052080126;07/27/2005;12:43 PM;5.0;SIMPLE ASSAULT;;;;;1000 W CAPITOL DR
052080131;07/27/2005;11:57 AM;4.0;ROBBERY;;;;;3400 W VILLARD AV
052080132;07/27/2005;12:57 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3500 W THURSTON AV
052080153;07/27/2005;12:05 PM;5.0;ALL OTHER LARCENY;;;;;4050 N 11TH ST
052080156;07/27/2005;02:04 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5415 N 41ST ST
052080179;07/27/2005;01:43 PM;7.0;MOTOR VEHICLE THEFT;;;;;2001 W ATKINSON AV
052080180;07/27/2005;01:18 PM;4.0;ROBBERY;;;;;5286 N 29TH ST
052080195;07/27/2005;05:01 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5122 N 39TH ST
052080240;07/27/2005;07:02 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4305 N TEUTONIA AV
052080275;07/27/2005;04:46 PM;7.0;AGGRAVATED ASSAULT;;;;;4720 W HAMPTON AV
052070010;07/26/2005;12:49 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4810 N TEUTONIA AV
052070015;07/26/2005;12:41 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5120 N 24TH ST
052070016;07/26/2005;12:38 AM;4.0;ROBBERY;;;;;3501 W SILVER SPRING DR
052070018;07/26/2005;12:08 AM;4.0;AGGRAVATED ASSAULT;;;;;7165 N 42ND ST
052070055;07/26/2005;08:07 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;7244 N 38TH ST
052070112;07/26/2005;11:31 AM;7.0;AGGRAVATED ASSAULT;;;;;4381 N 17TH ST
052070185;07/26/2005;05:26 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4065 N 24TH PL
052070197;07/26/2005;04:47 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;3900 W GREEN TREE RD #1
052070198;07/26/2005;05:56 PM;7.0;MOTOR VEHICLE THEFT;;;;;2600 W HAMPTON AV
052070211;07/26/2005;05:26 PM;4.0;AGGRAVATED ASSAULT;;;;;4300 W FLORIST AV
052070237;07/26/2005;08:09 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4113 N 13TH ST
052070272;07/26/2005;09:50 PM;7.0;MOTOR VEHICLE THEFT;;;;;4311 N 16TH ST
052070276;07/26/2005;09:49 PM;7.0;MOTOR VEHICLE THEFT;;;;;2914 W ROOSEVELT DR
052080002;07/26/2005;05:13 PM;4.0;ROBBERY;KIDNAPING;;;;6974 N 43RD ST
