Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
122440031;08/31/2012;05:52 AM;5.0;MOTOR VEHICLE THEFT;;;;;4661 N 27TH ST
122440088;08/31/2012;01:19 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4734 N PARKWAY AV
122440089;08/31/2012;01:01 PM;5.0;ROBBERY;;;;;4230 N 26TH ST
122440143;08/31/2012;04:53 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4829 N 40TH ST
122440156;08/31/2012;06:43 PM;7.0;AGGRAVATED ASSAULT;;;;;1952 W HAMPTON AV #4
122440185;08/31/2012;10:46 PM;4.0;ALL OTHER LARCENY;;;;;6446 N 47TH ST
122420146;08/30/2012;05:00 AM;7.0;AGGRAVATED ASSAULT;;;;;4810 N TEUTONIA AV
122430006;08/30/2012;02:28 AM;4.0;MOTOR VEHICLE THEFT;;;;;3842 W KILEY AV
122430033;08/30/2012;08:11 AM;4.0;THEFT FROM BUILDING;;;;;6945 N 41ST ST
122430040;08/30/2012;08:23 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4661 N 19TH PL
122430041;08/30/2012;08:23 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4661 N 19TH PL
122430058;08/30/2012;10:05 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;6873 N TEUTONIA AV #1
122430069;08/30/2012;11:15 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5838 N 43RD ST
122430113;08/30/2012;04:56 PM;5.0;MOTOR VEHICLE THEFT;;;;;2432 W CORNELL ST
122430140;08/30/2012;05:52 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;4101 W KIEHNAU AV
122430142;08/30/2012;06:26 PM;4.0;MOTOR VEHICLE THEFT;;;;;5764 N SHERMAN BL
122430162;08/30/2012;04:58 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4537 N 28TH ST
122430166;08/30/2012;08:57 PM;5.0;AGGRAVATED ASSAULT;;;;;4231 N 13TH ST
122430171;08/30/2012;08:41 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5952 N 38TH ST
122430185;08/30/2012;11:33 PM;7.0;ALL OTHER LARCENY;;;;;5073 N 46TH ST
122420017;08/29/2012;12:39 AM;7.0;INTIMIDATION;ALL OTHER OFFENSES;;;;5004 N 22ND ST
122420023;08/29/2012;12:37 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5067 N 48TH ST
122420036;08/29/2012;07:08 AM;5.0;MOTOR VEHICLE THEFT;;;;;4071 N 24TH ST
122420040;08/29/2012;07:22 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3320 W WREN AV
122420046;08/29/2012;09:11 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5928 N 37TH ST
122420047;08/29/2012;07:24 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;2700 W CAPITOL DR
122420054;08/29/2012;10:09 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4218 N 17TH ST
122420060;08/29/2012;09:34 AM;5.0;SIMPLE ASSAULT;;;;;4540 N TEUTONIA AV
122420071;08/29/2012;11:39 AM;4.0;MOTOR VEHICLE THEFT;;;;;2921 W CARMEN AV
122420074;08/29/2012;11:03 AM;7.0;AGGRAVATED ASSAULT;;;;;4965 N HOPKINS ST #5
122420084;08/29/2012;11:59 AM;5.0;SIMPLE ASSAULT;;;;;2600 W VICTORY LA #2
122420089;08/29/2012;12:36 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3310 W SILVER SPRING DR
122420108;08/29/2012;01:48 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;2105 W COLFAX PL
122420130;08/29/2012;06:03 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5376 N 38TH ST
122420141;08/29/2012;05:44 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4112 N 17TH ST
122420149;08/29/2012;06:04 PM;5.0;ROBBERY;;;;;2629 W ATKINSON AV
122420155;08/29/2012;07:17 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5975 N 40TH ST
122420156;08/29/2012;07:10 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4379 N 17TH ST
