;Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location;Address
38;61400108;05/20/2006;01:38 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.096859453257395, -87.93237197155058];1714 W CONGRESS ST
39;61400153;05/20/2006;05:36 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.10472352596791, -87.96977983236194];4522 W HAMPTON AV
40;61400185;05/20/2006;10:11 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.10895532944775, -87.97134586078269];5026 N 47TH ST
41;61390035;05/19/2006;07:38 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.1108584139792, -87.93824290039538];2028 W EGGERT PL
42;61390094;05/19/2006;11:35 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.10087126054742, -87.94613604114231];2504 W GLENDALE AV
43;61380093;05/18/2006;12:07 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.117659, -87.95509910646872];5511 N 34TH ST
44;61380130;05/18/2006;02:47 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.11825829141905, -87.93759620578234];5570 N LONG ISLAND DR
45;61380187;05/18/2006;07:19 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.09234114071787, -87.94193807761528];4139 N 24TH ST
46;61370098;05/17/2006;02:15 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.13033907799064, -87.95962582803409];6164 N 38TH ST
47;61370102;05/17/2006;02:37 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.10361, -87.94913015753917];4751 N 29TH ST
48;61370130;05/17/2006;05:41 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.124599558953, -87.94738378825478];2806 W BOBOLINK AV
49;61370142;05/17/2006;06:28 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.10653803687723, -87.97146993931017];4903 N 47TH ST
50;61360036;05/16/2006;08:13 AM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.12230358673324, -87.95863865753917];5739 N 37TH ST
51;61360105;05/16/2006;02:24 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.117676863725535, -87.95144863200395];5513 N 31ST ST
52;61360121;05/16/2006;03:34 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.09750126421037, -87.94740148753517];2711 W ATKINSON AV
53;61350162;05/15/2006;06:34 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.10822453952925, -87.96083205107045];3819 W FAIRMOUNT AV
54;61340110;05/14/2006;01:39 PM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.13530146047075, -87.97121036081136];4640 W BRENTWOOD CT
55;61340159;05/14/2006;08:55 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.121213779906526, -87.96226909925535];5693 N 40TH ST
56;61330147;05/13/2006;08:05 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.099018644177924, -87.94486832491498];2500 W RUBY AV
57;61330149;05/13/2006;08:44 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.099866586733214, -87.95049162479059];4539 N 30TH ST
58;61330156;05/13/2006;09:30 PM;7.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;[43.10208869608749, -87.94796113200395];4657 N 28TH ST
59;61320074;05/12/2006;12:03 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.094985539529254, -87.94408216610884];2475 W ROOSEVELT DR
60;61320084;05/12/2006;01:39 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.09445733527613, -87.93192763200395];4225 N 17TH ST
61;61320104;05/12/2006;03:26 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.09141917534236, -87.95482022439266];3341 W HOPKINS ST
62;61310041;05/11/2006;07:34 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.10580799056495, -87.9751147288074];4848 N 50TH ST
63;61310083;05/11/2006;11:42 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.109460680824036, -87.96347783885415];5056 N 41ST ST
64;61300148;05/10/2006;03:42 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.090057005828385, -87.92830759925536];4025 N 14TH ST
65;61300186;05/10/2006;06:37 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.1424709329708, -87.95867979861173];3819 W CHEYENNE ST
66;61290034;05/09/2006;07:36 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.09399677367502, -87.93350891822978];1801 W OLIVE ST
