Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
092720153;09/29/2009;09:10 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4046 N 14TH ST
092720154;09/29/2009;04:06 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5351 N 33RD ST
092720176;09/29/2009;09:48 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4720 W HAMPTON AV #2
092690016;09/28/2009;03:23 AM;4.0;AGGRAVATED ASSAULT;;;;;5239 N 34TH ST
092710019;09/28/2009;06:03 AM;7.0;SIMPLE ASSAULT;;;;;4822 N 47TH ST
092710026;09/28/2009;07:40 AM;7.0;ALL OTHER LARCENY;;;;;4959 N GREEN BAY AV
092710029;09/28/2009;07:13 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6909 N 37TH ST
092710050;09/28/2009;09:09 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6100 N 42ND ST
092710053;09/28/2009;09:23 AM;7.0;MOTOR VEHICLE THEFT;;;;;4721 N 22ND ST
092710058;09/28/2009;08:25 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4044 N 31ST ST #C
092710083;09/28/2009;12:21 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4925 N 38TH ST
092710159;09/28/2009;07:03 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4142 N 12TH ST
092710162;09/28/2009;12:52 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5140 N TEUTONIA AV
092710172;09/28/2009;08:17 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;3500 W VILLARD AV
092710204;09/28/2009;05:15 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5148 N 29TH ST #2
092710207;09/28/2009;10:35 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;2901 W ATKINSON AV
092700013;09/27/2009;01:48 AM;5.0;MOTOR VEHICLE THEFT;;;;;1708 W CONGRESS ST
092700028;09/27/2009;03:19 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;6173 N 39TH ST
092700046;09/27/2009;10:01 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4444 N 30TH ST
092700048;09/27/2009;10:12 AM;5.0;SHOPLIFTING;;;;;2222 W CAPITOL DR
092700054;09/27/2009;11:19 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4371 N 29TH ST
092700056;09/27/2009;11:38 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4260 N TEUTONIA AV
092700065;09/27/2009;12:06 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;7039 N TEUTONIA AV #2
092700111;09/27/2009;05:23 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4848 N 22ND ST
092700119;09/27/2009;04:37 PM;4.0;ROBBERY;;;;;5695 N 37TH ST
092700119;09/27/2009;04:37 PM;4.0;SIMPLE ASSAULT;;;;;5695 N 37TH ST
092700134;09/27/2009;07:34 PM;7.0;MOTOR VEHICLE THEFT;;;;;2226 W LANCASTER AV
092710005;09/27/2009;11:01 PM;5.0;SIMPLE ASSAULT;;;;;4070 N 24TH PL
092690007;09/26/2009;12:21 AM;7.0;AGGRAVATED ASSAULT;;;;;4940 N 22ND ST
092690008;09/26/2009;01:57 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;2305 W ATKINSON AV
092690018;09/26/2009;12:34 AM;4.0;ALL OTHER LARCENY;;;;;5670 N 36TH ST #LWR
092690035;09/26/2009;04:48 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5791 N TEUTONIA AV
092690036;09/26/2009;01:50 AM;7.0;MOTOR VEHICLE THEFT;;;;;4801 W VILLARD AV
092690066;09/26/2009;10:48 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;3015 W EGGERT PL
092690124;09/26/2009;12:05 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;3465 W MILL RD
092690127;09/26/2009;04:12 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;6030 N 41ST ST
092690134;09/26/2009;05:01 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4067 N 26TH ST
092690165;09/26/2009;05:44 PM;5.0;AGGRAVATED ASSAULT;;;;;4322 N 30TH ST
092690175;09/26/2009;08:33 PM;4.0;ALL OTHER LARCENY;;;;;7222 N TEUTONIA AV
092690189;09/26/2009;09:42 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5406 N 41ST ST
092680008;09/25/2009;01:05 AM;4.0;ROBBERY;;;;;5370 N 35TH ST
092680014;09/25/2009;12:33 AM;4.0;ROBBERY;;;;;5936 N SHERMAN BL
092680030;09/25/2009;08:07 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;2726 W ROOSEVELT DR
092680047;09/25/2009;09:52 AM;5.0;MOTOR VEHICLE THEFT;;;;;1700 W CONGRESS ST
092680053;09/25/2009;10:15 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4266 N 25TH ST
092680076;09/25/2009;09:58 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;3328 W CAMERON AV
092680112;09/25/2009;01:57 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;3318 W FLORIST AV #UPPER
092680125;09/25/2009;04:09 PM;5.0;SIMPLE ASSAULT;;;;;2061 W ATKINSON AV #106
092680170;09/25/2009;08:07 PM;7.0;ALL OTHER LARCENY;;;;;2318 W LINWAL LA
092680172;09/25/2009;11:47 PM;7.0;SIMPLE ASSAULT;;;;;1900 W STARK ST
092680174;09/25/2009;09:49 PM;4.0;SIMPLE ASSAULT;;;;;5883 N TEUTONIA AV #1
092670039;09/24/2009;03:57 AM;7.0;AGGRAVATED ASSAULT;;;;;4538 W EGGERT PL
092670050;09/24/2009;08:20 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4026 W KAUL AV
092670059;09/24/2009;09:39 AM;4.0;MOTOR VEHICLE THEFT;;;;;3801 W FLORIST AV
092670093;09/24/2009;11:55 AM;5.0;SIMPLE ASSAULT;;;;;2330 W ROOSEVELT DR #104
092670094;09/24/2009;12:40 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4316 N 19TH PL
092670148;09/24/2009;05:26 PM;7.0;MOTOR VEHICLE THEFT;;;;;5140 N 37TH ST
092670150;09/24/2009;10:20 PM;7.0;ROBBERY;;;;;2601 W HAMPTON AV
092670162;09/24/2009;05:53 PM;5.0;MOTOR VEHICLE THEFT;;;;;4162 N 17TH ST
092670176;09/24/2009;03:37 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6001 N TEUTONIA AV
092670181;09/24/2009;04:18 PM;4.0;MOTOR VEHICLE THEFT;;;;;5427 N 37TH ST
092670217;09/24/2009;05:37 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4111 W FAIRMOUNT AV
092660013;09/23/2009;12:10 AM;4.0;ROBBERY;;;;;6912 N 37TH ST
092660025;09/23/2009;02:56 AM;7.0;ROBBERY;;;;;5191 N TEUTONIA AV
092660026;09/23/2009;04:50 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4030 N TEUTONIA AV
092660027;09/23/2009;06:34 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4102 N 13TH ST
092660031;09/23/2009;07:58 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3505 W KILEY AV
092660036;09/23/2009;07:07 AM;5.0;ROBBERY;;;;;4057 N GREEN BAY AV
092660040;09/23/2009;09:09 AM;4.0;ALL OTHER LARCENY;;;;;5566 N 39TH ST
092660062;09/23/2009;11:04 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;3900 W GOOD HOPE RD
092660065;09/23/2009;11:22 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4520 N 27TH ST
092660079;09/23/2009;10:45 AM;7.0;ROBBERY;;;;;4870 N 24TH PL #LOWER
092660085;09/23/2009;01:12 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;6055 N 39TH ST
092660089;09/23/2009;01:30 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;3621 W VILLARD AV
092660097;09/23/2009;02:26 PM;5.0;MOTOR VEHICLE THEFT;;;;;2300 W CAPITOL DR
092660103;09/23/2009;03:10 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5520 N 38TH ST
092660105;09/23/2009;01:50 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5210 W HAMPTON AV
092660123;09/23/2009;05:28 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5559 N 32ND ST
092660135;09/23/2009;05:28 PM;7.0;SIMPLE ASSAULT;;;;;4538 W EGGERT PL
092660137;09/23/2009;04:31 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5829 N 33RD ST
092660156;09/23/2009;08:02 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3750 W GREEN TREE RD
092660170;09/23/2009;03:44 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4230 N 21ST ST #LWR
092660185;09/23/2009;09:58 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;DISORDERLY CONDUCT;;;;4538 W EGGERT PL
092660192;09/23/2009;11:20 PM;7.0;AGGRAVATED ASSAULT;;;;;4970 N 48TH ST
092660196;09/23/2009;11:18 PM;7.0;SIMPLE ASSAULT;;;;;4906 N 38TH ST #UPR
092650007;09/22/2009;12:01 AM;5.0;SIMPLE ASSAULT;ALL OTHER OFFENSES;;;;2629 W ROOSEVELT DR
092650027;09/22/2009;07:37 AM;4.0;MOTOR VEHICLE THEFT;;;;;5711 N 32ND ST
092650030;09/22/2009;07:52 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;5964 N 35TH ST
092650080;09/22/2009;01:22 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6179 N 37TH ST
092650081;09/22/2009;10:36 AM;7.0;MOTOR VEHICLE THEFT;;;;;5150 N 32ND ST
092650088;09/22/2009;05:00 PM;7.0;KIDNAPING;SIMPLE ASSAULT;;;;7373 N TEUTONIA AVE
092650089;09/22/2009;02:02 PM;4.0;SIMPLE ASSAULT;TRESPASSING;;;;5916 N 37TH ST
092650113;09/22/2009;04:37 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;2400 W CAPITOL DR
092650126;09/22/2009;05:27 PM;7.0;ALL OTHER LARCENY;;;;;4903 N 39TH ST
092650127;09/22/2009;05:27 PM;5.0;ALL OTHER LARCENY;;;;;4266 N 29TH ST
092650159;09/22/2009;05:59 PM;7.0;ROBBERY;;;;;3700 W LANCASTER AV
092650161;09/22/2009;05:48 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4973 N 37TH ST
092650169;09/22/2009;01:58 PM;7.0;ROBBERY;;;;;4931 N 47TH ST
092660016;09/22/2009;09:59 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4113 N 24TH ST
092640002;09/21/2009;01:35 AM;5.0;SIMPLE ASSAULT;;;;;4259 N 27TH ST #8
092640021;09/21/2009;03:49 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;7537 N TEUTONIA AV
092640024;09/21/2009;06:33 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5941 N TEUTONIA AV
092640055;09/21/2009;09:35 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;3030 W VILLARD AV
092640060;09/21/2009;09:57 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5130 N 39TH ST
092640077;09/21/2009;09:16 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;2432 W CORNELL ST
092640089;09/21/2009;10:48 AM;7.0;ALL OTHER LARCENY;;;;;2601 W HAMPTON AV
092640092;09/21/2009;12:04 PM;4.0;ALL OTHER LARCENY;;;;;7222 N TEUTONIA AV
092640104;09/21/2009;01:11 PM;7.0;MOTOR VEHICLE THEFT;;;;;4900 N HOPKINS ST
092640111;09/21/2009;10:49 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4625 N 29TH ST
092640124;09/21/2009;09:21 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;6400 N 43RD ST
092640138;09/21/2009;03:57 PM;5.0;MOTOR VEHICLE THEFT;;;;;1923 W FIEBRANTZ AV
092640140;09/21/2009;04:03 PM;5.0;MOTOR VEHICLE THEFT;;;;;4162 N 17TH ST
092640170;09/21/2009;05:20 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4247 N 27TH ST #15
092640242;09/21/2009;10:42 PM;7.0;MOTOR VEHICLE THEFT;;;;;5150 N 32ND ST
092650009;09/21/2009;10:51 PM;4.0;ARSON;;;;;5525 N 41ST ST
092630014;09/20/2009;02:40 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3217 W VILLARD AV
092630016;09/20/2009;02:40 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;3217 W VILLARD AV
092630031;09/20/2009;04:03 AM;7.0;SIMPLE ASSAULT;;;;;4884 N 18TH ST
092630043;09/20/2009;07:49 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4927 N 42ND ST
092630045;09/20/2009;08:30 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3500 W MOTHER DANIELS WA
092630049;09/20/2009;08:53 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5544 N 41ST ST
092630055;09/20/2009;09:34 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4148 N 10TH ST
092630059;09/20/2009;09:08 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5033 N 24TH ST
092630061;09/20/2009;07:00 AM;4.0;MOTOR VEHICLE THEFT;;;;;2819 W CARMEN AV
092630072;09/20/2009;11:22 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;3600 W VILLARD AV
092630094;09/20/2009;02:05 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4653 N 28TH ST
092630111;09/20/2009;03:08 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;7150 N 42ND ST
092630120;09/20/2009;04:44 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;1919 W FIEBRANTZ AV
092630126;09/20/2009;02:56 PM;5.0;AGGRAVATED ASSAULT;;;;;4195 N 21ST ST
092630135;09/20/2009;05:54 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5160 N 51ST BL
092630136;09/20/2009;05:10 PM;5.0;ALL OTHER LARCENY;TRESPASSING;;;;3215 W HAMPTON AV
092630146;09/20/2009;07:23 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4752 N 30TH ST
092630147;09/20/2009;07:24 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4069 N 23RD ST
092630155;09/20/2009;08:30 PM;7.0;MOTOR VEHICLE THEFT;;;;;5026 W FAIRMOUNT AV
092630161;09/20/2009;07:47 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5115 N 48TH ST
092620039;09/19/2009;07:43 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;4945 N 39TH ST
092620060;09/19/2009;08:15 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;2826 W ATKINSON AV
092620080;09/19/2009;10:26 AM;4.0;SHOPLIFTING;;;;;6201 N TEUTONIA AV
092620104;09/19/2009;02:19 PM;4.0;SHOPLIFTING;;;;;3030 W VILLARD AV
092620117;09/19/2009;06:20 PM;4.0;ALL OTHER LARCENY;;;;;2251 W ROHR AV
092620125;09/19/2009;06:15 PM;5.0;ALL OTHER LARCENY;;;;;4162 N 17TH ST
092620155;09/19/2009;11:32 PM;7.0;AGGRAVATED ASSAULT;;;;;5125 W FAIRMOUNT AV
092620160;09/19/2009;09:52 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;DISORDERLY CONDUCT;;;;2629 W ROOSEVELT DR
092620166;09/19/2009;11:10 PM;5.0;SIMPLE ASSAULT;;;;;2500 W GLENDALE AV
092610017;09/18/2009;01:46 AM;5.0;MOTOR VEHICLE THEFT;;;;;2727 W ROOSEVELT DR
092610032;09/18/2009;08:57 AM;4.0;ALL OTHER LARCENY;;;;;6143 N 40TH ST
092610074;09/18/2009;11:46 AM;7.0;AGGRAVATED ASSAULT;;;;;2618 W HAMPTON AV
092610083;09/18/2009;01:08 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4213 N 14TH ST
092610091;09/18/2009;01:59 PM;4.0;MOTOR VEHICLE THEFT;;;;;3610 W GREEN TREE RD
092610106;09/18/2009;03:21 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;6872 N DARIEN ST
092610113;09/18/2009;01:02 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;2709 W ROOSEVELT DR
092610155;09/18/2009;07:36 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;4847 N 41ST ST
092610156;09/18/2009;06:29 PM;4.0;SHOPLIFTING;;;;;6201 N TEUTONIA AV
092610157;09/18/2009;08:54 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;3712 W LANCASTER AV
092610158;09/18/2009;08:54 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;3718 W LANCASTER AV
092610162;09/18/2009;08:14 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;4808 N HOPKINS ST
092610180;09/18/2009;09:28 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5160 N 53RD ST
092610196;09/18/2009;10:58 PM;4.0;MOTOR VEHICLE THEFT;;;;;5710 N 34TH ST
092610199;09/18/2009;08:55 PM;4.0;AGGRAVATED ASSAULT;;;;;5239 N TEUTONIA AV
092620005;09/18/2009;11:19 PM;5.0;AGGRAVATED ASSAULT;;;;;2627 W HOPE AV
092620028;09/18/2009;10:39 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5026 N 41ST ST
092600036;09/17/2009;02:46 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;2827 W BOBOLINK AV #LWR
092600037;09/17/2009;02:46 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;2827-A W BOBOLINK AV
092600070;09/17/2009;10:25 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;3600 W HAMPTON AV
092600078;09/17/2009;10:46 AM;5.0;ALL OTHER LARCENY;;;;;4737 N 29TH ST
092600091;09/17/2009;12:25 PM;5.0;ALL OTHER LARCENY;;;;;3040 W CAPITOL DR
092600110;09/17/2009;01:42 PM;5.0;ALL OTHER LARCENY;;;;;4761 N 32ND ST
092600155;09/17/2009;04:58 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5123 W VILLARD AV
092600192;09/17/2009;02:38 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;7337 N 38TH ST
092600215;09/17/2009;06:44 PM;7.0;ROBBERY;;;;;5200 N GREEN BAY AV
092590010;09/16/2009;01:10 AM;7.0;MOTOR VEHICLE THEFT;;;;;4808 N HOPKINS ST
092590024;09/16/2009;07:23 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;3364 W HOPKINS ST
092590034;09/16/2009;09:41 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4805 N SHERMAN BL
092590043;09/16/2009;10:39 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;1801 W OLIVE ST
092590136;09/16/2009;06:52 PM;5.0;SIMPLE ASSAULT;;;;;2700 W ATKINSON AV
092590172;09/16/2009;10:58 PM;7.0;ALL OTHER LARCENY;;;;;4876 N 46TH ST
092600010;09/16/2009;11:44 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4547 N 30TH ST
092580041;09/15/2009;07:41 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;5222 N 31ST ST
092580044;09/15/2009;08:31 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4828 N 36TH ST
092580058;09/15/2009;09:14 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4715 N 29TH ST
092580063;09/15/2009;10:41 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5046 N 42ND ST
092580088;09/15/2009;11:53 AM;7.0;AGGRAVATED ASSAULT;;;;;4014 W HAMPTON AV
092580098;09/15/2009;01:43 PM;7.0;MOTOR VEHICLE THEFT;;;;;5075 N SHERMAN BL
092580105;09/15/2009;02:23 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5030 W HAMPTON AV
092580173;09/15/2009;06:39 PM;7.0;SIMPLE ASSAULT;;;;;4720 W HAMPTON AV
092580193;09/15/2009;10:43 PM;7.0;SIMPLE ASSAULT;;;;;3800 W HAMPTON AV
092590005;09/15/2009;08:50 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4334 N 18TH ST
092570014;09/14/2009;12:46 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4035 N 16TH ST
092570022;09/14/2009;01:29 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;2222 W CAPITOL DR
092570029;09/14/2009;05:27 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;4208 W VILLARD AV #8
092570036;09/14/2009;07:39 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6100 N 42ND ST
092570039;09/14/2009;07:49 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;1217 W OLIVE ST
092570045;09/14/2009;07:50 AM;5.0;MOTOR VEHICLE THEFT;;;;;4369 N 19TH ST
092570051;09/14/2009;09:06 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6409 N 47TH ST
092570068;09/14/2009;10:24 AM;4.0;ALL OTHER LARCENY;;;;;5814 N TEUTONIA AV
092570072;09/14/2009;09:46 AM;4.0;ROBBERY;;;;;3707 W GOOD HOPE RD #2
092570097;09/14/2009;11:53 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3729 W DOUGLAS AV
092570103;09/14/2009;01:22 PM;4.0;ALL OTHER LARCENY;;;;;3328 W VILLARD AV
092570126;09/14/2009;01:49 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4783 N 29TH ST
092570134;09/14/2009;04:25 PM;4.0;ALL OTHER LARCENY;;;;;3608 W VILLARD AV
092570192;09/14/2009;09:34 PM;4.0;MOTOR VEHICLE THEFT;;;;;6910 N 40TH PL
092570201;09/14/2009;03:29 PM;5.0;AGGRAVATED ASSAULT;;;;;4000 N 14TH ST
092560008;09/13/2009;01:17 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;4225 W GOOD HOPE RD
092560010;09/13/2009;01:17 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;4225 W GOOD HOPE RD
092560012;09/13/2009;01:17 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;4225 W GOOD HOPE RD
092560028;09/13/2009;02:31 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;5241 N 31ST ST
092560064;09/13/2009;09:56 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4134 N 17TH ST
092560084;09/13/2009;10:00 AM;4.0;AGGRAVATED ASSAULT;;;;;5334 N 36TH ST
092560084;09/13/2009;10:00 AM;4.0;ARSON;;;;;5334 N 36TH ST
092560099;09/13/2009;12:53 PM;4.0;ALL OTHER LARCENY;;;;;4000 W VILLARD AV
092560107;09/13/2009;12:13 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5191 N TEUTONIA AV
092560117;09/13/2009;01:43 PM;4.0;ROBBERY;;;;;3821 W FLORIST AV
092560120;09/13/2009;03:16 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4434 N 25TH ST
092560138;09/13/2009;05:05 PM;5.0;SIMPLE ASSAULT;;;;;4347 N 27TH ST
092560146;09/13/2009;04:29 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5780 N 33RD ST
092560159;09/13/2009;06:31 PM;4.0;ALL OTHER LARCENY;;;;;5630 N 27TH ST
092560163;09/13/2009;04:16 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5076 N 20TH ST
092560175;09/13/2009;08:21 PM;5.0;ROBBERY;;;;;1960 W ATKINSON AV
