Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
090900008;03/31/2009;01:27 AM;7.0;SIMPLE ASSAULT;;;;;2801 W ATKINSON AV #103
090900040;03/31/2009;07:46 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4252 N 17TH ST
090900076;03/31/2009;12:01 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4869 N 52ND ST
090900111;03/31/2009;02:18 PM;5.0;SIMPLE ASSAULT;;;;;2507 W ATKINSON AV #LOWER
090900123;03/31/2009;11:13 AM;4.0;ROBBERY;;;;;5259 N 36TH ST
090900124;03/31/2009;12:46 PM;7.0;ROBBERY;;;;;4247 N 27TH ST
090900146;03/31/2009;04:55 PM;7.0;SIMPLE ASSAULT;;;;;5065 N HOPKINS ST #10
090900159;03/31/2009;06:28 PM;5.0;SHOPLIFTING;;;;;2222 W CAPITOL DR
090900203;03/31/2009;09:36 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4046 N 13TH ST
090900207;03/31/2009;09:25 PM;4.0;AGGRAVATED ASSAULT;;;;;5909 N TEUTONIA AV #5
090890096;03/30/2009;02:34 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4030 N TEUTONIA AV
090890110;03/30/2009;03:37 PM;5.0;ALL OTHER LARCENY;;;;;4126 N TEUTONIA AV
090890111;03/30/2009;02:56 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4870 N 22ND ST
090890114;03/30/2009;04:02 PM;5.0;MOTOR VEHICLE THEFT;;;;;4039 N 19TH PL
090890119;03/30/2009;03:29 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4721 N 28TH ST
090890154;03/30/2009;06:56 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;1900 W HOPE AV
090890157;03/30/2009;04:32 PM;5.0;MOTOR VEHICLE THEFT;;;;;4109 N 20TH ST
090890185;03/30/2009;09:43 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;2800 W CAPITOL DR
090890198;03/30/2009;08:47 PM;7.0;AGGRAVATED ASSAULT;;;;;5132 N 47TH ST
090880013;03/29/2009;01:15 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;2434 W ROOSEVELT DR
090880066;03/29/2009;10:51 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4675 N 19TH PL
090880096;03/29/2009;04:03 PM;7.0;SIMPLE ASSAULT;;;;;5153 N TEUTONIA AV #UPR
090870035;03/28/2009;02:18 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4053 N 19TH PL
090870081;03/28/2009;10:43 AM;4.0;AGGRAVATED ASSAULT;;;;;5908 N SHERMAN BL #1
090870083;03/28/2009;11:48 AM;5.0;MOTOR VEHICLE THEFT;;;;;1915 W CORNELL ST
090870101;03/28/2009;01:03 PM;5.0;MOTOR VEHICLE THEFT;;;;;4142 N 24TH ST
090870120;03/28/2009;03:00 PM;7.0;MOTOR VEHICLE THEFT;;;;;4948 W HAMPTON AV
090870181;03/28/2009;08:50 PM;7.0;ROBBERY;;;;;5130 W HAMPTON AV
090860009;03/27/2009;03:00 AM;5.0;MOTOR VEHICLE THEFT;;;;;4368 N 17TH ST
090860013;03/27/2009;02:00 AM;7.0;SIMPLE ASSAULT;;;;;2826 W ATKINSON AV
090860014;03/27/2009;02:41 AM;4.0;SIMPLE ASSAULT;;;;;6825 N DARIEN ST #3
090860020;03/27/2009;01:17 AM;4.0;ROBBERY;;;;;6957 N 37TH ST
090860036;03/27/2009;09:25 AM;5.0;MOTOR VEHICLE THEFT;;;;;4453 N GREEN BAY AV
090860038;03/27/2009;09:38 AM;5.0;MOTOR VEHICLE THEFT;;;;;2017 W VILLARD AV
090860065;03/27/2009;02:15 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4806 W HAMPTON AV
090860092;03/27/2009;03:43 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4218 N 18TH ST
090860094;03/27/2009;03:44 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4218 N 19TH ST
090860112;03/27/2009;05:13 PM;4.0;MOTOR VEHICLE THEFT;;;;;6825 N DARIEN ST #4
090860142;03/27/2009;06:54 PM;7.0;AGGRAVATED ASSAULT;;;;;4532 W EGGERT PL
090860161;03/27/2009;10:26 PM;4.0;SIMPLE ASSAULT;;;;;5611 N 40TH ST #9
090860162;03/27/2009;08:17 PM;5.0;AGGRAVATED ASSAULT;;;;;4935 N 24TH ST
090850011;03/26/2009;01:50 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4632 N 18TH ST
