Cluster;White;Black or African American;American Indian or Alaskan Native;Asian;Native Hawaiian or other Pacific Islander;Multiple Race;Other Race;TN;FP;FN;TP
Euclidean-0;0.12823388274567077;0.8001577821823492;0.003983674108074275;0.024612716461506364;0.0001695180471520968;0.015510901314416858;0.027331525140830377;288;15;4;117
Geodesic-0;0.15606732776617954;0.7806302192066806;0.004057933194154488;0.0166884133611691;0.00021529227557411272;0.014241910229645095;0.028098903966597078;288;15;4;117
Euclidean-1;0.2932084567685429;0.5889009512944596;0.004563269361694298;0.0655141958157764;0.0004416067124220288;0.01271459326181758;0.03465692678528714;329;4;2;89
Geodesic-1;0.25523093931700924;0.6240991728769143;0.004565555646548194;0.06827860126115798;0.00042994021783637705;0.012335189583162723;0.035060601097371226;329;4;2;89
Euclidean-2;0.5901335407753144;0.11485803189420458;0.01533774147543109;0.03185530921820304;0.00038895371450797355;0.20373395565927654;0.04369246726306236;280;38;47;59
Geodesic-2;0.4973017101538396;0.26236495297872114;0.01016762264230961;0.04784825962955502;0.0005725251539986641;0.14634379075265852;0.035401138688917394;280;38;47;59
Euclidean-3;0.6763311933534744;0.07068542296072508;0.013038141993957704;0.025;0.00055702416918429;0.1739237160120846;0.04046450151057402;284;34;38;68
Geodesic-3;0.7089484648129698;0.049912447544002654;0.01372913081544546;0.024748664070283487;0.0005132385351568397;0.16115690003924765;0.04099115418289406;284;34;38;68
