Cluster;White;Black or African American;American Indian or Alaskan Native;Asian;Native Hawaiian or other Pacific Islander;Multiple Race;Other Race;TN;FP;FN;TP
Euclidean-0;0.410940066165319;0.5062982782872455;0.00443197623706358;0.03267403757750065;0.00036147323919312886;0.019716007763816528;0.025578160729861618;464;22;16;214
Geodesic-0;0.4328380000648908;0.47066934882060935;0.004696473183868142;0.04177346614321404;0.00038934492716005323;0.02279290094416145;0.02684046591609617;464;22;16;214
Euclidean-1;0.6403180568643742;0.06812795878197157;0.014815516981805407;0.02646942382861508;0.0005297230384913487;0.20596189339742052;0.04377742710732189;504;11;1;200
Geodesic-1;0.644981318650448;0.06351097002556395;0.014843947523667725;0.026086467960783212;0.000528134393347754;0.2062701913082563;0.04377897013793297;504;11;1;200
Euclidean-2;0.2596449982367462;0.6173974374044904;0.00452568473022217;0.06994240037616081;0.0004349359351122605;0.012425061713882685;0.03562948160338545;615;6;4;91
Geodesic-2;0.24210613227020206;0.6379849258678242;0.004493931423314186;0.06751512721010604;0.00041282834597374413;0.012479211144006323;0.0350078437385735;615;6;4;91
Euclidean-3;0.26571471743729225;0.6561801148383197;0.0048050770625566635;0.028694469628286493;0.00024932003626473257;0.01403747355696585;0.030318827440314295;516;10;28;162
Geodesic-3;0.2603449026063498;0.6698623580431345;0.004488955284493887;0.023351269815945583;0.00025381815017332153;0.012437089358492755;0.029261606741410068;516;10;28;162
