Cluster;White;Black or African American;American Indian or Alaskan Native;Asian;Native Hawaiian or other Pacific Islander;Multiple Race;Other Race;TN;FP;FN;TP
Euclidean-0;0.6921250016772444;0.05190065345445275;0.014679243764004991;0.023320407369141385;0.0006172259717954567;0.17412481382586176;0.043232653937499164;445;16;7;48
Geodesic-0;0.7393467170883987;0.043831374838202077;0.01317225451130682;0.026534859521331947;0.0005202913631633715;0.13679855841222305;0.03979594426537397;445;16;7;48
Euclidean-1;0.24951222882409838;0.6776399060384137;0.004117728340472571;0.025972087881718946;0.00022108608539450048;0.015111233936714107;0.027425728893187784;341;10;6;159
Geodesic-1;0.2621021136085739;0.6622001589009912;0.004135933599670929;0.027982351847364893;0.0002084871160597062;0.01542804658841826;0.027942908338921164;341;10;6;159
Euclidean-2;0.29715501153153445;0.5896811102871067;0.004522969349751848;0.06099896501422087;0.0004156242105177374;0.013063639401175157;0.034162680205693234;352;4;10;150
Geodesic-2;0.2809517450492133;0.6079039771254409;0.004650322459015106;0.05907166366857026;0.00043204009332066014;0.013102597739252021;0.03388765386518778;352;4;10;150
Euclidean-3;0.5231300345224396;0.17128133286636313;0.013748936808925801;0.03299144443888528;0.0005203382198428979;0.2163506279081403;0.04197728523540301;371;9;16;120
Geodesic-3;0.4744347117539214;0.17575428351553835;0.0148819628347027;0.03241212285824223;0.0005771711821823861;0.25744098141735133;0.04449876643806161;371;9;16;120
