Cluster;White;Black or African American;American Indian or Alaskan Native;Asian;Native Hawaiian or other Pacific Islander;Multiple Race;Other Race;TN;FP;FN;TP
Euclidean-0;0.6229805463787251;0.08189447557955698;0.01482963206419185;0.02755126904703889;0.0005496653841141038;0.20804551456046602;0.04414889698590703;316;8;0;145
Geodesic-0;0.6341520440490525;0.06710232520078091;0.015045416817666381;0.02646684046246829;0.0005435989759296711;0.21239522568125227;0.04429454881284998;316;8;0;145
Euclidean-1;0.5092029431194333;0.4135401717578988;0.004624251121893437;0.026333173876398094;0.00041003211918266933;0.019237340258320235;0.026652087746873505;369;1;22;77
Geodesic-1;0.4363945719384156;0.4657841225048761;0.004622982113956094;0.044694360293812505;0.00036519068763746524;0.021471552475411878;0.02666721998589036;369;1;22;77
Euclidean-2;0.15464188114684493;0.7709938396455094;0.004245858358165172;0.02970556902221742;0.0001775540767959981;0.011834365205576743;0.028400932544890303;328;15;18;108
Geodesic-2;0.21227156728740845;0.7223016694451247;0.004116331803206156;0.020834485537532886;0.00023702486390822397;0.011108565288498764;0.029130355774320726;328;15;18;108
Euclidean-3;0.27506514881360583;0.6001462990902026;0.004468980021030494;0.07186942806199424;0.000457184656882915;0.012504000365747725;0.03548895899053628;353;17;1;98
Geodesic-3;0.26159995750444875;0.6125335316459058;0.004382353722344692;0.07287987038856869;0.00047807495152851184;0.01260258691668216;0.03552362487052137;353;17;1;98
