Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
142730046;09/30/2014;11:05 AM;4.0;SIMPLE ASSAULT;;;;;5611 N 40TH ST #7
142730085;09/30/2014;01:37 PM;5.0;ALL OTHER LARCENY;;;;;2211 W ROOSEVELT DR
142730090;09/30/2014;03:16 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4845 N SHERMAN BL
142730108;09/30/2014;05:21 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4519 N 20TH ST
142730114;09/30/2014;04:13 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4805 N SHERMAN BL #16
142730123;09/30/2014;06:44 PM;4.0;SIMPLE ASSAULT;;;;;7165 N 48TH ST
142730158;09/30/2014;03:53 AM;4.0;MOTOR VEHICLE THEFT;;;;;4128 W FLORIST AV
142720056;09/29/2014;08:49 AM;7.0;AGGRAVATED ASSAULT;;;;;4220 W HAMPTON AV
142720057;09/29/2014;09:52 AM;7.0;MOTOR VEHICLE THEFT;;;;;4100 W LANCASTER AV
142720069;09/29/2014;09:53 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;1408 W CAPITOL DR
142720119;09/29/2014;02:39 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;2311 W ROOSEVELT DR
142710005;09/28/2014;12:44 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6448 N 43RD ST
142710008;09/28/2014;12:53 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;2433 W ROOSEVELT DR
142710014;09/28/2014;01:56 AM;4.0;ROBBERY;;;;;3733 W CHEYENNE ST
142710046;09/28/2014;08:26 AM;5.0;MOTOR VEHICLE THEFT;;;;;4352 N 15TH ST
142710066;09/28/2014;10:03 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4201 N 27TH ST
142710080;09/28/2014;01:00 PM;4.0;AGGRAVATED ASSAULT;;;;;5945 N 41ST ST
142710088;09/28/2014;02:22 PM;4.0;MOTOR VEHICLE THEFT;;;;;3700 W VILLARD AV
142710133;09/28/2014;07:55 PM;4.0;SIMPLE ASSAULT;;;;;5540 N 42ND ST
142710154;09/28/2014;09:18 PM;7.0;ROBBERY;;;;;3800 W HAMPTON AV
142700021;09/27/2014;01:24 AM;4.0;SIMPLE ASSAULT;;;;;3723 W FLORIST AV
142700038;09/27/2014;03:46 AM;4.0;AGGRAVATED ASSAULT;BURGLARY/BREAKING AND ENTERING;;;;6093 N 40TH ST
142700054;09/27/2014;09:31 AM;5.0;ROBBERY;;;;;2002 W CAPITOL DR
142700101;09/27/2014;03:30 PM;4.0;SIMPLE ASSAULT;;;;;3812 W VILLARD AV #1
142700119;09/27/2014;05:59 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;3731 W CLINTON AV
142700137;09/27/2014;07:08 PM;4.0;MOTOR VEHICLE THEFT;;;;;5500 N 42ND ST
142700163;09/27/2014;08:03 PM;5.0;THEFT FROM BUILDING;;;;;2456 W CORNELL ST
142650175;09/26/2014;08:22 PM;7.0;MOTOR VEHICLE THEFT;;;;;4950 N 24TH ST
142690013;09/26/2014;01:02 AM;4.0;MOTOR VEHICLE THEFT;;;;;4210 W SILVER SPRING DR
142690017;09/26/2014;02:44 AM;4.0;MOTOR VEHICLE THEFT;;;;;5241 N 38TH ST
142690022;09/26/2014;02:43 AM;7.0;SIMPLE ASSAULT;;;;;5151-B N TEUTONIA AV
142690027;09/26/2014;06:45 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;3109 W REICHERT PL
142690034;09/26/2014;08:39 AM;7.0;MOTOR VEHICLE THEFT;;;;;4913 N 37TH ST
142690045;09/26/2014;12:37 PM;5.0;MOTOR VEHICLE THEFT;;;;;4295 N TEUTONIA AV
142690058;09/26/2014;10:46 AM;4.0;AGGRAVATED ASSAULT;;;;;4228 W FLORIST AV
142690089;09/26/2014;02:46 PM;5.0;SIMPLE ASSAULT;;;;;2643 W ATKINSON AV
142690094;09/26/2014;04:04 PM;4.0;THEFT FROM BUILDING;;;;;5239 N 35TH ST
142690127;09/26/2014;06:26 PM;7.0;AGGRAVATED ASSAULT;;;;;4945 N 39TH ST #16
142680143;09/25/2014;06:51 PM;5.0;MOTOR VEHICLE THEFT;;;;;4240 N 24TH PL
142670008;09/24/2014;12:40 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5050 N HOPKINS ST
142670010;09/24/2014;12:22 AM;5.0;SHOPLIFTING;;;;;4295 N TEUTONIA AV
142670011;09/24/2014;01:09 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4903 N 39TH ST
142670012;09/24/2014;01:25 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;4859 N 47TH ST
142670025;09/24/2014;12:44 AM;4.0;ROBBERY;;;;;4000 W THURSTON AV
142670027;09/24/2014;03:29 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5764 N 37TH ST
142670125;09/24/2014;04:37 PM;7.0;AGGRAVATED ASSAULT;;;;;4918 W HAMPTON AV #5
142670129;09/24/2014;04:27 PM;4.0;AGGRAVATED ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5438 N 36TH ST
142670129;09/24/2014;04:27 PM;4.0;AGGRAVATED ASSAULT;;;;;5438 N 36TH ST
142670155;09/24/2014;05:04 PM;7.0;AGGRAVATED ASSAULT;;;;;4900 W HAMPTON AV
142670171;09/24/2014;08:44 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6452 N 43RD ST
142670179;09/24/2014;08:00 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;4425 W WOOLWORTH AV
142660021;09/23/2014;02:32 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4876 N 21ST ST
142660061;09/23/2014;10:02 AM;7.0;MOTOR VEHICLE THEFT;;;;;3200 W HAMPTON AV
142660104;09/23/2014;01:27 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4566 N 31ST ST
142660109;09/23/2014;12:52 PM;5.0;INTIMIDATION;;;;;1801 W OLIVE ST
142660110;09/23/2014;03:20 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;5243 N 28TH ST
142660113;09/23/2014;03:51 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4200 W HAMPTON AV
142660124;09/23/2014;12:37 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4965 N HOPKINS ST
142660128;09/23/2014;04:44 PM;7.0;MOTOR VEHICLE THEFT;;;;;5075 N SHERMAN BL
142660131;09/23/2014;03:21 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4047 N 24TH ST
142660150;09/23/2014;10:07 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3504 W GREEN TREE RD
142660163;09/23/2014;07:09 PM;5.0;ROBBERY;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4366 N 14TH ST #1
142660179;09/23/2014;08:22 PM;5.0;ROBBERY;;;;;4335 N GREEN BAY AV
142660203;09/23/2014;09:58 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5140 N 37TH ST
142670016;09/23/2014;10:18 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5151 N 31ST ST #UPR
142650033;09/22/2014;09:11 AM;7.0;MOTOR VEHICLE THEFT;;;;;4952 N 25TH ST
