Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
141500139;05/31/2014;01:53 AM;5.0;ROBBERY;;;;;4362 N 16TH ST
141510009;05/31/2014;12:28 AM;5.0;ROBBERY;;;;;1532 W CAPITOL DR
141510054;05/31/2014;06:09 AM;4.0;AGGRAVATED ASSAULT;;;;;4010-D W GOOD HOPE RD
141510085;05/31/2014;11:39 AM;4.0;MOTOR VEHICLE THEFT;;;;;5230 N SHERMAN BL #11
141510093;05/31/2014;12:43 PM;7.0;THEFT FROM BUILDING;;;;;4831 N 26TH ST
141510111;05/31/2014;05:02 PM;5.0;THEFT FROM BUILDING;;;;;2222 W CAPITOL DR
141510157;05/31/2014;10:08 PM;5.0;SIMPLE ASSAULT;;;;;2330 W ROOSEVELT DR
141500013;05/30/2014;02:31 AM;4.0;SIMPLE ASSAULT;;;;;7343 N TEUTONIA AV #14
141500014;05/30/2014;01:48 AM;4.0;MOTOR VEHICLE THEFT;;;;;5279 N 33RD ST
141500029;05/30/2014;08:16 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4747 N 21ST ST
141500053;05/30/2014;11:04 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;6310 N SHERMAN BL
141500060;05/30/2014;10:44 AM;7.0;MOTOR VEHICLE THEFT;;;;;4780 N 18TH ST
141500063;05/30/2014;12:29 PM;4.0;ALL OTHER LARCENY;;;;;3833 W DOUGLAS AV
141500095;05/30/2014;02:44 PM;5.0;SIMPLE ASSAULT;;;;;4239 N 18TH ST
141500104;05/30/2014;05:23 PM;5.0;MOTOR VEHICLE THEFT;;;;;4366 N 14TH ST
141500105;05/30/2014;04:49 PM;4.0;AGGRAVATED ASSAULT;;;;;3402 W FLORIST AV #205
141500129;05/30/2014;07:37 PM;7.0;MOTOR VEHICLE THEFT;;;;;4800 W HAMPTON AV
141490019;05/29/2014;12:11 AM;7.0;AGGRAVATED ASSAULT;;;;;5103 N 23RD ST
141470022;05/28/2014;06:26 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4010 W VILLARD AV
141480001;05/28/2014;12:31 AM;7.0;MOTOR VEHICLE THEFT;;;;;5038 N 39TH ST
141480025;05/28/2014;03:24 AM;4.0;THEFT FROM BUILDING;;;;;5550 N 35TH ST
141480032;05/28/2014;06:43 AM;7.0;MOTOR VEHICLE THEFT;;;;;5161 N 20TH ST
141480157;05/28/2014;05:28 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;6907 N TEUTONIA AV #2
141480197;05/28/2014;07:10 PM;4.0;THEFT FROM BUILDING;;;;;7309 N TEUTONIA AV
141480204;05/28/2014;09:02 PM;5.0;AGGRAVATED ASSAULT;;;;;4213 N 13TH ST
141480212;05/28/2014;10:20 PM;5.0;MOTOR VEHICLE THEFT;;;;;1710 W CAPITOL DR
141490004;05/28/2014;11:50 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5359 N 33RD ST
141460168;05/27/2014;02:45 AM;4.0;ROBBERY;;;;;5275 N TEUTONIA AV
141470014;05/27/2014;12:18 AM;7.0;BURGLARY/BREAKING AND ENTERING;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5070 N 35TH ST
141470029;05/27/2014;03:43 AM;4.0;SIMPLE ASSAULT;;;;;5860 N TEUTONIA AV #5
141470030;05/27/2014;01:41 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4909 N 39TH ST
141470038;05/27/2014;07:43 AM;5.0;MOTOR VEHICLE THEFT;;;;;4329 N 14TH ST
141470039;05/27/2014;08:04 AM;4.0;ALL OTHER LARCENY;;;;;5712 N TEUTONIA AV
141470068;05/27/2014;11:48 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4000 N 26TH ST
141470083;05/27/2014;01:12 PM;5.0;MOTOR VEHICLE THEFT;;;;;4055 N 13TH ST
141470089;05/27/2014;01:36 PM;7.0;THEFT FROM BUILDING;;;;;4775 N GREEN BAY AV
141470092;05/27/2014;01:33 PM;5.0;AGGRAVATED ASSAULT;;;;;2022 W ATKINSON AV #2
141470092;05/27/2014;01:33 PM;5.0;SIMPLE ASSAULT;;;;;2022 W ATKINSON AV #2
141470116;05/27/2014;04:49 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4235 N 26TH ST
141470118;05/27/2014;04:33 PM;7.0;AGGRAVATED ASSAULT;;;;;3500 W HAMPTON AV
141470127;05/27/2014;05:10 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5277 N 38TH ST
141470144;05/27/2014;02:43 PM;7.0;AGGRAVATED ASSAULT;;;;;3900 W FAIRMOUNT AV
141470160;05/27/2014;07:40 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;7424 N 43RD ST
141470170;05/27/2014;05:40 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4860 N 47TH ST
141470180;05/27/2014;08:54 PM;5.0;AGGRAVATED ASSAULT;;;;;4514 N 29TH ST
141470198;05/27/2014;05:29 PM;7.0;ALL OTHER LARCENY;;;;;4840 N 42ND ST
