;Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location;Address
0;102430074;08/31/2010;10:35 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.09290028282069, -87.93066806650677];4165 N 16TH ST
1;102430163;08/31/2010;05:37 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.107524832361946, -87.9365248607827];4944 N 20TH ST
2;102430227;08/31/2010;11:15 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.096950511541195, -87.93593958090484];1964 W CONGRESS ST
3;102420097;08/30/2010;11:24 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.11883741326679, -87.96460635356932];5562 N 42ND ST
4;102410072;08/29/2010;10:48 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.131212510098884, -87.95792127407813];3627 W DOUGLAS AV
5;102400003;08/28/2010;12:32 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.10248276934627, -87.93045135945502];4687 N GREEN BAY AV
6;102400062;08/28/2010;09:31 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.10773213627445, -87.93519286078269];4956 N 19TH PL
7;102400163;08/28/2010;07:46 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.13048458673322, -87.96090966475253];6173 N 39TH ST
8;102390021;08/27/2010;08:04 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.13031259474292, -87.95237457173589];6213 N TEUTONIA AV
9;102390067;08/27/2010;07:39 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.11480047013695, -87.94806227699232];2801 W CUSTER AV
10;102390069;08/27/2010;08:36 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.08980646047076, -87.94221322009349];2400 W CAPITOL DR
11;102390071;08/27/2010;08:48 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.115848994171614, -87.95992486078269];5408 N 38TH ST
12;102390132;08/27/2010;01:40 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;[43.09130839246342, -87.93969231678138];4074 N TEUTONIA AV
13;102390147;08/27/2010;02:59 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.12170922009349, -87.96337432803409];5710 N 41ST ST
14;102390180;08/27/2010;05:56 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.095109674418744, -87.94317782347514];2433 W ROOSEVELT DR
15;102380063;08/26/2010;10:15 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.08998124668125, -87.95581374668126];3400 W CAPITOL DR
16;102380083;08/26/2010;11:58 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.11191645325738, -87.95665308090484];3500 W VILLARD AV
17;102380147;08/26/2010;05:49 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.112689522621025, -87.96626588184586];5230 N SHERMAN BL
18;102370030;08/25/2010;08:30 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.10517594754458, -87.944149092042];4831-A N 25TH ST
19;102360073;08/24/2010;12:26 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.12850346572222, -87.95601639627257];6090 N 35TH ST
20;102360091;08/24/2010;02:13 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.14127957423992, -87.9555340232357];3504 W GREEN TREE RD
21;102360094;08/24/2010;02:41 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.113382994171616, -87.9587829190665];5266 N 37TH ST
