Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location;Address
91130024;04/23/2009;07:47 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.11124545767212, -87.94994979967068];5169 N TEUTONIA AV
91130045;04/23/2009;10:11 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.122518245628726, -87.95735438631792];5748 N 36TH ST
91130094;04/23/2009;04:22 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.11047604535722, -87.93284446503287];5131 N GREEN BAY AV
91130110;04/23/2009;05:50 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.1305646677841, -87.96397106075312];4123 W DOUGLAS AV
91130119;04/23/2009;06:31 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.09029919900166, -87.94200107761527];4021 N 24TH ST
91140037;04/23/2009;01:09 PM;7.0;THEFT FROM BUILDING;;;;;[43.1082254787926, -87.95375116763806];3226 W FAIRMOUNT AV
91120110;04/22/2009;01:02 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.108174521207395, -87.95227427699231];3119 W FAIRMOUNT AV
91120129;04/22/2009;05:45 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.11122467055225, -87.96654059536021];5165 N SHERMAN BL
91110040;04/21/2009;08:57 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.11409695920133, -87.9501045572742];5314 N TEUTONIA AV
91110045;04/21/2009;09:49 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.11194652264969, -87.96592333236194];4224 W VILLARD AV
91100043;04/20/2009;11:06 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.096752838190326, -87.94811757372014];4371 N 28TH ST
91100044;04/20/2009;11:10 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.153961480148936, -87.95856772095885];7501 N TEUTONIA AV
91100073;04/20/2009;12:51 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.09138459513648, -87.9468758172539];4106 N 27TH ST
91100146;04/20/2009;06:25 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.11897258090485, -87.96341287910455];5570 N 41ST ST
91100151;04/20/2009;06:00 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.147856164713374, -87.96429623115968];7163 N 42ND ST
91090114;04/19/2009;04:50 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.11591269608749, -87.95759015753917];5415 N 36TH ST
91080197;04/18/2009;10:56 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.10128699417163, -87.94284435356933];4622 N 24TH PL
91070043;04/17/2009;08:57 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.14872550666441, -87.96081454517308];3920 W GOOD HOPE RD
91070086;04/17/2009;01:48 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;[43.08981546047074, -87.94285222009349];2422 W CAPITOL DR
91070155;04/17/2009;09:59 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.10693128282071, -87.93287959925536];4921 N 18TH ST
91060055;04/16/2009;10:50 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.09899313627446, -87.93936585356933];4500 N 22ND ST
91060071;04/16/2009;11:45 AM;7.0;THEFT FROM BUILDING;;;;;[43.10931278351319, -87.96218424926404];5065 N HOPKINS ST #5
91050034;04/15/2009;03:42 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;[43.106760199001684, -87.93695811368208];4909 N 20TH ST
91050096;04/15/2009;01:16 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.125930754371296, -87.95735159536022];5959 N 36TH ST
91050105;04/15/2009;02:17 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.13008749708581, -87.96235287131427];6152 N 40TH ST
91050144;04/15/2009;07:19 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;[43.1090250125491, -87.93834370074352];2025 W COLFAX PL
91040036;04/14/2009;07:36 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;[43.109909077990665, -87.94396591185313];5070 N 25TH ST
91040058;04/14/2009;11:01 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.09683447792724, -87.93386167055225];1835 W CONGRESS ST
91040079;04/14/2009;12:50 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.09632816180968, -87.95044591185312];4348 N 30TH ST
91040081;04/14/2009;01:10 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.10320483236194, -87.95035584967418];4730 N 30TH ST
91030032;04/13/2009;07:18 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.13663080099835, -87.96208538458716];6522 N 40TH ST
91030180;04/13/2009;09:17 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;[43.10138377269316, -87.941719092042];4629 N 24TH ST
91030201;04/13/2009;10:51 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;[43.10004215569285, -87.93735069983839];2005 W CORNELL ST
91010038;04/11/2009;06:23 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.14839952452562, -87.95826];3707 W GOOD HOPE RD #12
91000077;04/10/2009;10:43 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.09390927221367, -87.93079587212274];1610 W OLIVE ST
91000086;04/10/2009;11:51 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.133904503317304, -87.95810148499636];3626 W MILL RD
91000117;04/10/2009;03:01 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.1185761618097, -87.95256489353127];5556 N 32ND ST
91000141;04/10/2009;04:48 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.09237822009348, -87.94340590074464];4136 N 24TH PL
90990050;04/09/2009;09:27 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.1306910313636, -87.95968813200395];6181 N 38TH ST
90990084;04/09/2009;01:32 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.0982943938484, -87.94841814472856];2802 W ATKINSON AV
90990128;04/09/2009;05:05 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.096567547844906, -87.94621619755614];2643 W ATKINSON AV
90980051;04/08/2009;09:09 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;[43.090472335016344, -87.92359243176152];4057 N GREEN BAY AV
90980053;04/08/2009;09:33 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.11364951485942, -87.94429158090485];2500 W ROHR AV
90980112;04/08/2009;02:42 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.11054871717931, -87.93644236799605];5118 N 20TH ST
90970051;04/07/2009;11:07 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.12564213627445, -87.9572858280341];5938 N 36TH ST
90970053;04/07/2009;11:12 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.11641768027577, -87.9384487488027];5458 N LONG ISLAND DR
90970111;04/07/2009;04:16 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.110952239800326, -87.94264643738836];5134 N 24TH PL
90960107;04/06/2009;02:41 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.10473049321934, -87.9733935];4818 W HAMPTON AV
90960184;04/06/2009;08:55 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.092584214265116, -87.93815297013695];4146 N 21ST ST #A
90940044;04/04/2009;08:47 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.109307220093484, -87.95277286799605];5048 N 32ND ST
90940067;04/04/2009;11:50 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.10164585152052, -87.93395369980972];4652 N 19TH ST
90930028;04/03/2009;07:50 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.124373670552245, -87.96220962479057];5867 N 40TH ST
90930030;04/03/2009;08:04 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.124373670552245, -87.96220962479057];5867 N 40TH ST
90930052;04/03/2009;10:05 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.12702260834777, -87.95604962099178];6020 N 35TH ST
90930120;04/03/2009;05:32 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.144713366639735, -87.96571862868574];6971 N 43RD ST
90940088;04/03/2009;09:40 AM;7.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.108461230913534, -87.94869138983768];5003 N TEUTONIA AV
90920029;04/02/2009;06:40 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.09278182653355, -87.93059543738836];4158 N 16TH ST
90920066;04/02/2009;11:48 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.104764379010696, -87.94665793003563];4810 N TEUTONIA AV
90920094;04/02/2009;01:20 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.11637141326679, -87.95751286078269];5434 N 36TH ST
90910039;04/01/2009;07:36 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.11734668220902, -87.95031553621104];5500 N TEUTONIA AV
90910092;04/01/2009;03:00 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.10473049321934, -87.9733935];4818 W HAMPTON AV
90910137;04/01/2009;07:01 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.10752466472388, -87.96017588631791];4950 N 38TH ST
91200047;04/30/2009;10:20 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.07537517114739, -87.9785872634089];5200 W BURLEIGH ST
91200060;04/30/2009;12:37 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.03145807516139, -87.99057420258536];6232 W FAIRVIEW AV
91200065;04/30/2009;12:54 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.033739489324184, -87.95947147446478];3612 W MT VERNON AV
91190166;04/29/2009;08:44 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.028781976348085, -87.97877566764105];100 N MITCHELL BL
91180106;04/28/2009;03:19 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.012287000000015, -87.98451611375302];200 N MITCHELL BL
91180129;04/28/2009;05:09 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.03497740218694, -88.02673364556529];9110 W ST PAUL AV
91180140;04/28/2009;05:43 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.03136147013695, -87.98842383527612];6035 W FAIRVIEW AV
91180157;04/28/2009;06:57 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.06863630391251, -87.97860641517136];2732 N 52ND ST
91170084;04/27/2009;12:41 PM;3.0;THEFT FROM MOTOR VEHICLE;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;[43.06527058673322, -87.97870857372014];2545 N 52ND ST
91170111;04/27/2009;03:39 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.02852948268776, -88.02451213780367];9000 W CHESTER ST
91160061;04/26/2009;09:38 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.03556974854291, -87.96282761757723];433 N 39TH ST
91160117;04/26/2009;05:55 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;THEFT FROM MOTOR VEHICLE;;;;[43.07191258673322, -87.9809390809335];2907 N 54TH ST
91150038;04/25/2009;07:43 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.05643255536961, -87.97465541517137];2026 N 49TH ST
91140098;04/24/2009;04:59 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.068099323155074, -87.98396445337774];5620 W CENTER ST
91140140;04/24/2009;09:11 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.07398233527613, -87.97973857703836];3025 N 53RD ST #UPPER
91130096;04/23/2009;04:40 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.035504623777584, -87.99209310963042];440 N 64TH ST
91120036;04/22/2009;08:23 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.08284658090486, -87.98829435356933];3504 N 61ST ST
91120051;04/22/2009;10:17 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.0351467485429, -87.99211493738835];356 N 64TH ST
91120128;04/22/2009;05:41 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.05914983236195, -87.97756812479058];2193 N 51ST ST
91100114;04/20/2009;04:10 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.0302870313636, -88.01227593349321];150 S 80TH ST
91090110;04/19/2009;04:23 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.02569908575227, -88.01717590230344];500 S 84TH ST
91070090;04/17/2009;02:48 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.028781976348085, -87.97877566764105];100 N MITCHELL BL
91060040;04/16/2009;09:26 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.08798261697164, -88.002679325033];7261 W APPLETON AV
91060065;04/16/2009;11:43 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.08097570191586, -87.98580754097155];3401 N 58TH ST
91050074;04/15/2009;11:10 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.034417046627055, -88.01649860768082];330 N GLENVIEW AV
91050090;04/15/2009;12:38 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.071647481245456, -87.99304049999999];6433 W LOCUST ST
91050094;04/15/2009;12:58 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.04362145043011, -87.97366044950648];4831 W STATE ST
91050118;04/15/2009;02:05 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.028781976348085, -87.97877566764105];100 N MITCHELL BL
91040112;04/14/2009;03:44 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.06935613627445, -87.98206291185313];2760 N 55TH ST
91030097;04/13/2009;02:30 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.028781976348085, -87.97877566764105];100 N MITCHELL BL
91030111;04/13/2009;03:25 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.0824357627227, -87.99128486509498];6331 W KEEFE AVENUE PK
91000071;04/10/2009;09:52 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.070109204097314, -87.98678824238247];5927 W APPLETON AV
91000115;04/10/2009;01:04 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.06751678130756, -87.9832760589463];2674 N 56TH ST
90990063;04/09/2009;11:13 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.06910483819033, -87.98428762089544];2751 N 57TH ST
90990158;04/09/2009;07:29 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.074602413266774, -87.98081288631792];3050 N 54TH ST
90980127;04/08/2009;04:24 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.06184233680771, -87.97877288826592];2367 N 52ND ST
90970109;04/07/2009;04:01 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.05669266472387, -87.97999059593714];2033 N 53RD ST
90960149;04/06/2009;05:48 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.060785840554175, -87.98535106893232];5800 W NORTH AV
90950126;04/05/2009;05:47 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.0461897485429, -87.9713323607827];1206 N 46TH ST
90950172;04/05/2009;10:52 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.06702938311121, -87.97752326126701];2649 N 51ST ST
90940012;04/04/2009;01:32 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.074602413266774, -87.98081288631792];3050-A N 54TH ST
90930031;04/03/2009;08:08 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.0601672514571, -87.9842116392173];2237 N 57TH ST
90930054;04/03/2009;10:17 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.036937255117394, -87.97170306015224];4617 W BLUE MOUND CT
90930089;04/03/2009;02:00 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.06638541326677, -87.98097488631792];2610 N 54TH ST
90930103;04/03/2009;03:39 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.04343574854292, -87.97256590074464];1050 N 47TH ST
90930160;04/03/2009;07:52 PM;7.0;THEFT FROM BUILDING;;;;;[43.073474483841586, -87.9761812590745];5000 W CHAMBERS ST
90920043;04/02/2009;09:04 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.05026638560162, -87.97236343425998];1504 N 47TH ST
90920045;04/02/2009;09:09 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.07565206749758, -88.00724177446767];3118 N 76TH ST
90920050;04/02/2009;07:37 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.02851336081136, -88.00858238631791];304 S 77TH ST
90910031;04/01/2009;07:50 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.0803632514571, -87.98459113200396];3349 N 57TH ST
90910035;04/01/2009;08:04 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.029819, -87.99120859925536];171 S 63RD ST
90910109;04/01/2009;04:21 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.08709461226846, -87.9959105809335];3837 N 67TH ST
90910140;04/01/2009;07:29 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.06179558090486, -87.9798654190665];2350 N 53RD ST
91180164;04/28/2009;07:14 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98813307247659, -88.0067797917198];7513 W OKLAHOMA AV
91180176;04/28/2009;07:21 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98833147677338, -87.98654055107045];5811 W OKLAHOMA AV
91180194;04/28/2009;07:12 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98813307247659, -88.0067797917198];7513 W OKLAHOMA AV
91180222;04/28/2009;10:22 PM;6.0;THEFT FROM BUILDING;;;;;[42.99776877407814, -87.96852057372014];2553 S 44TH ST #5
91160046;04/26/2009;10:24 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98856011791428, -87.97789061791428];5100 W OKLAHOMA AV
91160065;04/26/2009;11:56 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.97270247296424, -87.97982190856357];5200 W NORWICH ST
91160121;04/26/2009;05:29 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.99743645325739, -87.99609149999999];6708 W HARRISON AV
91130075;04/23/2009;08:25 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.99739551067582, -87.99482191326678];6603 W HARRISON AV
91120084;04/22/2009;01:19 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.99392741909517, -87.99636754818492];2775 S 67TH ST
91120109;04/22/2009;04:14 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.9832288082117, -87.95812446956002];3372 S 35TH ST
91100035;04/20/2009;10:23 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[43.00405356119799, -87.9605575226497];2229 S 37TH ST
91100048;04/20/2009;07:44 AM;6.0;THEFT FROM BUILDING;;;;;[42.976786185485885, -87.96813449589636];3705 S 43RD ST
91090115;04/19/2009;05:00 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98720441909515, -87.97414009925535];3151 S 48TH ST
91080118;04/18/2009;03:33 PM;6.0;THEFT FROM BUILDING;;;;;[42.97748431199126, -87.95295055208005];3030 W LOOMIS RD
91080140;04/18/2009;04:52 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.9861650841149, -87.96066907427046];3207 S 37TH ST
91080150;04/18/2009;06:01 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98764005289802, -88.0361864944655];3121 S 99TH ST
91070025;04/17/2009;01:10 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98032349486411, -88.0018669946043];3521 S SUNSET DR
91060004;04/16/2009;12:26 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.9772934246089, -87.94859075166657];3701 S 27TH ST
91060140;04/16/2009;08:35 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.97069716180968, -88.00675246292359];4046 S 75TH ST
91060003;04/15/2009;11:56 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98111953173897, -87.94937347097367];2701 W MORGAN AV
91040077;04/14/2009;12:48 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.9770654083489, -87.95219515128554];3061 W FARDALE AV
91030155;04/13/2009;06:38 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.98678947745839, -87.95803930467821];3178 S 35TH ST
91010064;04/11/2009;10:12 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.99800341326679, -87.95675597013695];2564 S 34TH ST
91010076;04/11/2009;11:58 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.97615252510253, -88.006374];7443 W CRAWFORD AV
91190182;04/11/2009;02:43 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.976196664723886, -87.9793129773503];3760 S 52ND ST
90970163;04/07/2009;07:40 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.98489091248832, -87.94843751889785];3355 S 27TH ST
90960022;04/06/2009;07:38 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.988170491777026, -88.01184141618097];7911 W OKLAHOMA AV
90930039;04/03/2009;09:00 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.00342258673322, -87.96056857703836];2257 S 37TH ST
90930098;04/03/2009;03:14 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.97901525728548, -88.00798901543632];3605 S 76TH ST
90920010;04/02/2009;01:59 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.97463369592475, -87.96805049480156];3830 S 43RD ST
90920086;04/02/2009;01:38 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.98470205245542, -87.94812594460173];3300 S 27TH ST
90910027;04/01/2009;06:58 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.98199848124545, -87.9941925];6501 W VERONA CT
90910121;04/01/2009;05:21 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.98216860032323, -87.99078993490686];6205 W VERONA CT
91200096;04/30/2009;04:43 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.000894896474136, -87.92125004428976];2411 S 8TH ST
91200112;04/30/2009;06:15 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.02222864664728, -87.91695216831368];500 W WALKER ST
91190104;04/29/2009;02:38 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.004455742714526, -87.93110648845881];2204 S 15TH ST
91180053;04/28/2009;10:54 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.01609491503359, -87.92620274734767];1158 W ORCHARD ST
91180057;04/28/2009;11:27 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.0200804884588, -87.9245415];1015 W WASHINGTON ST
