Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location
151510012;05/31/2015;01:52 AM;5.0;ROBBERY;;;4224 N 15TH ST
151510025;05/31/2015;03:48 AM;7.0;MOTOR VEHICLE THEFT;;;2107 W EGGERT PL
151510032;05/31/2015;08:14 AM;5.0;MOTOR VEHICLE THEFT;;;4630 N 32ND ST
151510134;05/31/2015;09:15 PM;4.0;THEFT FROM BUILDING;;;5241 N 31ST ST
151500041;05/30/2015;07:03 AM;5.0;ALL OTHER LARCENY;;;4000 N TEUTONIA AV
151500058;05/30/2015;10:39 AM;7.0;SIMPLE ASSAULT;;;5036 N 20TH ST
151500076;05/30/2015;09:37 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;5016 N HOPKINS ST
151500138;05/30/2015;08:17 PM;5.0;MOTOR VEHICLE THEFT;;;2531 W VICTORY LA
151490016;05/29/2015;01:07 AM;4.0;ARSON;;;5372 N 34TH ST
151490022;05/29/2015;01:19 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;5372 N 37TH ST
151490060;05/29/2015;07:43 AM;7.0;AGGRAVATED ASSAULT;;;5119 N 31ST ST
151490092;05/29/2015;11:46 AM;7.0;MOTOR VEHICLE THEFT;;;4519 N GREEN BAY AV
151490123;05/29/2015;04:46 PM;7.0;THEFT FROM MOTOR VEHICLE;;;5191 N TEUTONIA AV
151490125;05/29/2015;04:21 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4917 N 37TH ST
151490125;05/29/2015;04:21 PM;7.0;SIMPLE ASSAULT;;;4917 N 37TH ST
151490144;05/29/2015;06:17 PM;4.0;ALL OTHER LARCENY;;;5720 N 34TH ST
151490184;05/29/2015;10:40 PM;5.0;AGGRAVATED ASSAULT;;;2913 W GLENDALE AV
151490188;05/29/2015;11:08 PM;7.0;AGGRAVATED ASSAULT;;;4331 W FAIRMOUNT AV
151480009;05/28/2015;01:01 AM;4.0;ALL OTHER LARCENY;;;5200 N SHERMAN BL
151480018;05/28/2015;01:02 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;5256-A N 34TH ST
151480061;05/28/2015;12:15 PM;4.0;ALL OTHER LARCENY;;;3475 W MILL RD
151480087;05/28/2015;12:04 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;5927 N TEUTONIA AV #1
151480094;05/28/2015;03:25 PM;5.0;POCKET PICKING;;;4000 N TEUTONIA AV
151480126;05/28/2015;07:23 PM;4.0;AGGRAVATED ASSAULT;;;3636 W GOOD HOPE RD #8
151480138;05/28/2015;07:08 PM;7.0;SIMPLE ASSAULT;;;2623 W LINWAL LA
151480141;05/28/2015;08:23 PM;4.0;ALL OTHER LARCENY;;;5908 N SHERMAN BL
151480144;05/28/2015;08:26 PM;7.0;AGGRAVATED ASSAULT;;;4810 N TEUTONIA AV
151470022;05/27/2015;04:31 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1228 W CAPITOL DR
151470047;05/27/2015;08:08 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;1408 W CAPITOL DR
151470077;05/27/2015;11:57 AM;4.0;THEFT FROM BUILDING;;;6046 N HOPKINS ST
151470100;05/27/2015;01:52 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;4831 N 26TH ST
151470106;05/27/2015;03:35 PM;7.0;THEFT FROM MOTOR VEHICLE;;;3700 W HAMPTON AV
151470117;05/27/2015;04:13 PM;5.0;ROBBERY;;;4282 N 27TH ST #2
151470129;05/27/2015;02:13 PM;4.0;AGGRAVATED ASSAULT;;;6055 N 40TH ST
151470149;05/27/2015;07:38 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4110 N 27TH ST
151470151;05/27/2015;07:43 PM;7.0;MOTOR VEHICLE THEFT;;;5064 N 32ND ST
151470163;05/27/2015;08:32 PM;5.0;SIMPLE ASSAULT;;;4347 N 27TH ST #3
151470193;05/27/2015;10:20 PM;7.0;SIMPLE ASSAULT;;;5125 W STARK ST
151460006;05/26/2015;12:24 AM;5.0;THEFT FROM MOTOR VEHICLE;;;4140 N 15TH ST
151460033;05/26/2015;02:51 AM;4.0;AGGRAVATED ASSAULT;;;5686 N 37TH ST
151460060;05/26/2015;09:33 AM;5.0;MOTOR VEHICLE THEFT;;;4358 N 19TH ST
151460124;05/26/2015;03:09 PM;7.0;THEFT FROM BUILDING;;;4948 W HAMPTON AV #1
151460125;05/26/2015;02:42 PM;4.0;SIMPLE ASSAULT;;;3016 W BOBOLINK AV #8
151460134;05/26/2015;03:29 PM;4.0;SIMPLE ASSAULT;;;5692 N 40TH ST
151460160;05/26/2015;06:04 PM;5.0;SIMPLE ASSAULT;;;4619 N 29TH ST
151450008;05/25/2015;12:59 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4025 N 25TH ST
151450014;05/25/2015;01:34 AM;4.0;AGGRAVATED ASSAULT;;;5479 N 35TH ST
151450073;05/25/2015;12:16 PM;7.0;THEFT FROM MOTOR VEHICLE;;;3230 W FAIRMOUNT AV
151450076;05/25/2015;11:30 AM;4.0;THEFT FROM BUILDING;;;5260 N 28TH ST
151450081;05/25/2015;01:04 PM;5.0;AGGRAVATED ASSAULT;;;1225 W HOPE AV
151450124;05/25/2015;05:16 PM;4.0;SIMPLE ASSAULT;;;3232 W SILVER SPRING DR
151450125;05/25/2015;06:03 PM;4.0;SIMPLE ASSAULT;;;5650 N 36TH ST
151440006;05/24/2015;12:44 AM;7.0;THEFT FROM MOTOR VEHICLE;;;4929 N 20TH ST
151440009;05/24/2015;12:25 AM;4.0;AGGRAVATED ASSAULT;;;6010 N 35TH ST #203
151440040;05/24/2015;06:22 AM;4.0;SIMPLE ASSAULT;;;3310 W SILVER SPRING DR #7
151440045;05/24/2015;08:42 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;4204 N 21ST ST
151440046;05/24/2015;08:21 AM;7.0;INTIMIDATION;;;5160 N 51ST BL
151440065;05/24/2015;10:50 AM;5.0;MOTOR VEHICLE THEFT;;;4282 N 27TH ST
151440113;05/24/2015;10:55 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;4324 N 27TH ST #8
151440114;05/24/2015;05:24 PM;7.0;AGGRAVATED ASSAULT;;;4819 N MOTHER DANIELS WA
151440124;05/24/2015;06:45 PM;7.0;AGGRAVATED ASSAULT;;;4915 N 31ST ST
151440137;05/24/2015;09:44 PM;7.0;THEFT FROM BUILDING;;;4955 N 20TH ST #LWR
151440138;05/24/2015;08:13 PM;4.0;AGGRAVATED ASSAULT;;;5400 N 37TH ST
151440142;05/24/2015;05:05 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4309 N 16TH ST
151440158;05/24/2015;09:41 PM;5.0;MOTOR VEHICLE THEFT;;;4051 N 26TH ST
151560036;05/24/2015;07:04 AM;4.0;AGGRAVATED ASSAULT;;;5353 N GREEN BAY AV
151430011;05/23/2015;12:34 AM;4.0;AGGRAVATED ASSAULT;;;3824 W SHERIDAN AV
151430026;05/23/2015;03:48 AM;4.0;AGGRAVATED ASSAULT;;;5572 N 42ND ST
151430031;05/23/2015;02:21 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;5301 N TEUTONIA AV #114
151430038;05/23/2015;08:41 AM;7.0;THEFT FROM BUILDING;;;5191 N TEUTONIA AV
151430039;05/23/2015;08:47 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5048 N 35 ST
151430082;05/23/2015;03:38 PM;7.0;AGGRAVATED ASSAULT;;;4874 N 18TH ST
151430112;05/23/2015;08:42 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3804 W CUSTER AV
151430116;05/23/2015;08:43 PM;5.0;AGGRAVATED ASSAULT;;;4200 N 15TH ST
151430128;05/23/2015;09:38 PM;4.0;SIMPLE ASSAULT;;;6094 N SHERMAN BL
151420040;05/22/2015;09:27 AM;5.0;THEFT FROM MOTOR VEHICLE;;;4179 N 21ST ST
151420044;05/22/2015;08:34 AM;5.0;THEFT FROM MOTOR VEHICLE;;;4332 N 15TH ST
151420045;05/22/2015;08:34 AM;5.0;THEFT FROM MOTOR VEHICLE;;;4332 N 15TH ST
151420055;05/22/2015;11:02 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4304 N 19TH ST
151420056;05/22/2015;08:01 AM;4.0;SIMPLE ASSAULT;;;6034 N 42ND ST
151420062;05/22/2015;08:03 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5226 W HAMPTON AV
151420083;05/22/2015;12:57 PM;4.0;ROBBERY;;;5733 N 37TH ST
151420099;05/22/2015;12:57 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;5138 N 37TH ST
151420103;05/22/2015;03:38 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4045 N 23RD ST
151420113;05/22/2015;09:55 AM;4.0;THEFT FROM BUILDING;;;5533 N 32ND ST
151420117;05/22/2015;04:31 PM;4.0;ROBBERY;;;2908 W VILLARD AV
151420136;05/22/2015;08:41 PM;5.0;ALL OTHER LARCENY;;;4248 N 25TH ST
151420144;05/22/2015;09:09 PM;7.0;INTIMIDATION;;;4701 N 18TH ST
151420151;05/22/2015;07:13 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;5236 N 38TH ST
151410015;05/21/2015;05:32 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;5068 N 21ST ST
151410016;05/21/2015;03:55 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;6095 N SHERMAN BL
151410022;05/21/2015;07:41 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5521 N 33RD ST
151410033;05/21/2015;07:58 AM;7.0;SIMPLE ASSAULT;;;5221 W VILLARD AV #1
151410035;05/21/2015;07:31 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;5439 N 35TH ST
151410053;05/21/2015;10:46 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;5470 N 19TH ST
151410071;05/21/2015;02:21 PM;4.0;SIMPLE ASSAULT;SIMPLE ASSAULT;;5628 N 40TH ST
151410071;05/21/2015;02:21 PM;4.0;SIMPLE ASSAULT;;;5628 N 40TH ST
151410146;05/21/2015;08:27 PM;4.0;THEFT FROM MOTOR VEHICLE;;;6000 N TEUTONIA AV
151410151;05/21/2015;10:46 PM;5.0;INTIMIDATION;;;4173 N 14TH ST
151410151;05/21/2015;10:46 PM;5.0;SIMPLE ASSAULT;;;4173 N 14TH ST
151410157;05/21/2015;11:10 PM;7.0;AGGRAVATED ASSAULT;;;4927 W LUSCHER AV #1
151400014;05/20/2015;01:51 AM;5.0;MOTOR VEHICLE THEFT;;;4383 N 25TH ST
151400037;05/20/2015;09:43 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5075 N SHERMAN BL
151400050;05/20/2015;11:49 AM;7.0;ROBBERY;;;4869 N 51ST BL
151400052;05/20/2015;12:00 PM;5.0;ALL OTHER LARCENY;;;2700 W CAPITOL DR
151400056;05/20/2015;12:12 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;4165 N 19TH PL
151400066;05/20/2015;08:50 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;5958 N 37TH ST #UPR
151400068;05/20/2015;02:19 PM;4.0;MOTOR VEHICLE THEFT;;;6162 N 35TH ST
151400076;05/20/2015;03:08 PM;4.0;THEFT FROM MOTOR VEHICLE;;;6081 N TEUTONIA AV
151400092;05/20/2015;04:58 PM;7.0;MOTOR VEHICLE THEFT;;;2501 W HAMPTON AV
151400097;05/20/2015;04:06 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;5019 N HOPKINS ST
151400102;05/20/2015;03:25 PM;5.0;MOTOR VEHICLE THEFT;;;1700 W CAPITOL DR
151400106;05/20/2015;05:28 PM;4.0;ROBBERY;;;3400 W SILVER SPRING DR
151400123;05/20/2015;07:46 PM;4.0;ROBBERY;;;3500 W SILVER SPRING DR
151390012;05/19/2015;01:34 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;3501 W VILLARD AV
151390031;05/19/2015;09:28 AM;7.0;SIMPLE ASSAULT;;;4827 N 49TH ST
151390038;05/19/2015;10:35 AM;5.0;MOTOR VEHICLE THEFT;;;4339 N 14TH ST
151390040;05/19/2015;10:44 AM;7.0;THEFT FROM BUILDING;;;4818 W HAMPTON AV
151390101;05/19/2015;05:18 PM;5.0;MOTOR VEHICLE THEFT;;;4150 N 22ND ST
151390104;05/19/2015;05:07 PM;7.0;INTIMIDATION;;;4945 N 39TH ST #16
151390137;05/19/2015;07:39 PM;7.0;SIMPLE ASSAULT;;;4925 N 24TH ST
151390164;05/19/2015;07:00 PM;7.0;AGGRAVATED ASSAULT;;;4968 N 49TH ST
151380048;05/18/2015;09:30 AM;7.0;ROBBERY;;;3323 W VILLARD AV
151380052;05/18/2015;10:22 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4903 N TEUTONIA AV
151380055;05/18/2015;10:35 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;4055 N TEUTONIA AV
151380090;05/18/2015;01:17 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;4481 N TEUTONIA AV
151380100;05/18/2015;03:06 PM;5.0;AGGRAVATED ASSAULT;;;4070 N 24TH PL
151380103;05/18/2015;04:54 PM;7.0;SIMPLE ASSAULT;;;5114 N 41ST ST
151380134;05/18/2015;07:07 PM;4.0;KIDNAPING;AGGRAVATED ASSAULT;;5261 N 34TH ST
151380154;05/18/2015;05:47 PM;4.0;ALL OTHER LARCENY;;;4008 W KAUL AV
151380163;05/18/2015;09:07 PM;4.0;AGGRAVATED ASSAULT;;;5553 N 32ND ST
151380185;05/18/2015;11:20 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;3501 W VILLARD AV
151370023;05/17/2015;02:33 AM;4.0;SIMPLE ASSAULT;;;5808-A N 38TH ST
151370024;05/17/2015;02:50 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4100 N 35TH ST
151370024;05/17/2015;02:50 AM;7.0;SIMPLE ASSAULT;;;4100 N 35TH ST
151370067;05/17/2015;11:14 AM;7.0;AGGRAVATED ASSAULT;;;5055 N 25TH ST
151370094;05/17/2015;02:51 PM;5.0;SIMPLE ASSAULT;;;4142 N 24TH ST
151370107;05/17/2015;02:39 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;7009 N 43RD ST #2
151370107;05/17/2015;02:39 PM;4.0;SIMPLE ASSAULT;;;7009 N 43RD ST #2
151370111;05/17/2015;05:27 PM;7.0;MOTOR VEHICLE THEFT;;;5250 N GREEN BAY AV
151370112;05/17/2015;04:44 PM;5.0;ARSON;;;4200 N GREEN BAY AV
151370136;05/17/2015;07:24 PM;4.0;SIMPLE ASSAULT;;;3412 W ROHR AV
151360044;05/16/2015;06:53 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2800 W BOBOLINK AV
151360073;05/16/2015;09:20 AM;4.0;ROBBERY;;;4101 W SILVER SPRING DR
151360078;05/16/2015;11:39 AM;5.0;MOTOR VEHICLE THEFT;;;4611 N 32ND ST
151360099;05/16/2015;01:54 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2714 W STARK ST
151360104;05/16/2015;01:36 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;5230 N SHERMAN BL #8
151360108;05/16/2015;02:07 PM;5.0;AGGRAVATED ASSAULT;;;2614 W PORT SUNLIGHT WA
151360119;05/16/2015;01:44 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;4371 N TEUTONIA AV #1
151360126;05/16/2015;04:23 PM;4.0;SIMPLE ASSAULT;;;5951 N 37TH ST #LOWER
151360151;05/16/2015;08:50 PM;4.0;ROBBERY;;;7171 N TEUTONIA AV
151370007;05/16/2015;09:51 PM;4.0;THEFT FROM MOTOR VEHICLE;;;5630 N TEUTONIA AV
151350020;05/15/2015;03:17 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5877 N TEUTONIA AV #4
151350026;05/15/2015;07:08 AM;5.0;THEFT FROM MOTOR VEHICLE;;;4066 N 14TH ST
151350090;05/15/2015;11:24 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;5218 N 36TH ST
151350095;05/15/2015;04:11 PM;5.0;ROBBERY;;;1960 W OLIVE ST
151350143;05/15/2015;09:47 PM;7.0;THEFT FROM MOTOR VEHICLE;;;3101 W CAMERON AV
151350157;05/15/2015;10:14 PM;4.0;AGGRAVATED ASSAULT;;;5537 N 35TH ST
151350162;05/15/2015;11:01 PM;7.0;AGGRAVATED ASSAULT;;;4669 N 20TH ST
151360010;05/15/2015;11:19 PM;5.0;AGGRAVATED ASSAULT;;;2020 W ATKINSON AV
151340012;05/14/2015;01:22 AM;5.0;SIMPLE ASSAULT;;;2316 W HOPE AV
151340040;05/14/2015;09:07 AM;5.0;MOTOR VEHICLE THEFT;;;4292 N 27TH ST
151340064;05/14/2015;10:56 AM;4.0;ROBBERY;;;3030 W VILLARD AV
151340089;05/14/2015;02:37 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;TRESPASSING;;2061 W ATKINSON AV #202
151340091;05/14/2015;03:31 PM;5.0;MOTOR VEHICLE THEFT;;;4545 N 26TH ST
151340142;05/14/2015;08:49 PM;4.0;MOTOR VEHICLE THEFT;;;3814 W SHERIDAN AV
151340148;05/14/2015;08:41 PM;7.0;AGGRAVATED ASSAULT;;;4828 N 25TH ST
151350002;05/14/2015;11:49 PM;5.0;ROBBERY;;;4151 N 19TH ST
151330010;05/13/2015;12:36 AM;7.0;AGGRAVATED ASSAULT;;;3200 W HAMPTON AV
151330011;05/13/2015;12:37 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;6912 N 37TH ST #1
151330023;05/13/2015;01:10 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5808 N 38TH ST
151330024;05/13/2015;03:11 AM;7.0;SIMPLE ASSAULT;;;4942 N 38TH ST
151330030;05/13/2015;03:11 AM;7.0;AGGRAVATED ASSAULT;;;4942 N 28TH ST
151330033;05/13/2015;06:49 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;4171 N 22ND ST
151330036;05/13/2015;07:12 AM;5.0;INTIMIDATION;;;2330 W ROOSEVELT DR #32
151330064;05/13/2015;09:19 AM;7.0;MOTOR VEHICLE THEFT;;;5023 N 37TH ST
151330083;05/13/2015;01:27 PM;4.0;INTIMIDATION;;;4218 W NEWTON PL
151330087;05/13/2015;02:07 PM;;HOMICIDE;;;4915 N 31ST ST
151330125;05/13/2015;07:17 PM;4.0;INTIMIDATION;;;5851 N 42ND ST
151330130;05/13/2015;02:46 PM;4.0;ALL OTHER LARCENY;;;5855 N 40TH ST
151330132;05/13/2015;04:52 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;6057 N 38TH ST
151330159;05/13/2015;01:59 PM;7.0;THEFT FROM BUILDING;;;4971-A N TEUTONIA AV
151340009;05/13/2015;11:29 PM;4.0;AGGRAVATED ASSAULT;;;4213 W MONROVIA WA
151320037;05/12/2015;09:03 AM;4.0;MOTOR VEHICLE THEFT;;;4006 W GOOD HOPE RD
151320078;05/12/2015;01:11 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3535 W KILEY AV
151320090;05/12/2015;01:09 PM;7.0;SIMPLE ASSAULT;;;5075 N SHERMAN BL
151320135;05/12/2015;05:35 PM;4.0;MOTOR VEHICLE THEFT;;;5727 N 35TH ST
151320190;05/12/2015;12:33 AM;7.0;ROBBERY;;;3709 W VILLARD AV
151320198;05/12/2015;11:28 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4362 N 20TH ST
151330007;05/12/2015;12:46 AM;7.0;MOTOR VEHICLE THEFT;;;4810 N HOPKINS ST
151310025;05/11/2015;06:00 AM;4.0;MOTOR VEHICLE THEFT;;;3100 W SHERIDAN AV
151310026;05/11/2015;06:42 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;6067 N 37TH ST
151310033;05/11/2015;07:25 AM;7.0;SIMPLE ASSAULT;;;5168 N 35TH ST #18
151310080;05/11/2015;10:21 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2935 W SILVER SPRING DR
151310085;05/11/2015;01:24 PM;7.0;AGGRAVATED ASSAULT;;;4948 W HAMPTON AV #2
151310096;05/11/2015;02:47 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;6448 N 51ST ST
151310120;05/11/2015;06:14 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2112 W FAIRMOUNT AV
151310127;05/11/2015;06:09 PM;5.0;SIMPLE ASSAULT;;;2200 W CAPITOL DR
151310168;05/11/2015;10:16 PM;7.0;MOTOR VEHICLE THEFT;;;4810 N HOPKINS ST
151310174;05/11/2015;10:50 PM;4.0;THEFT FROM BUILDING;;;3120 W VILLARD AV
151160008;05/10/2015;06:03 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;6162 N 35TH ST #5
151290080;05/10/2015;02:20 PM;7.0;SIMPLE ASSAULT;;;4822 N 51ST BL
151300034;05/10/2015;01:00 PM;4.0;ROBBERY;;;3425 W SILVER SPRING DR
151300059;05/10/2015;12:31 PM;4.0;THEFT FROM BUILDING;;;3809 W CHEYENNE ST
151300083;05/10/2015;04:16 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3400 W CAPITOL DR
151300117;05/10/2015;05:57 PM;4.0;INTIMIDATION;;;5534 N 32ND ST
151290015;05/09/2015;12:53 AM;7.0;MOTOR VEHICLE THEFT;;;2332 W FAIRMOUNT AV
151290049;05/09/2015;09:30 AM;4.0;SIMPLE ASSAULT;;;4208 W VILLARD AV
151290050;05/09/2015;07:37 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;5130 N SHERMAN BL
151290060;05/09/2015;09:33 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;7124 N 43RD ST
151290079;05/09/2015;12:00 PM;4.0;AGGRAVATED ASSAULT;;;5872 N SHERMAN BL
151290082;05/09/2015;12:05 PM;7.0;AGGRAVATED ASSAULT;;;4926 N 37TH ST
151290126;05/09/2015;07:08 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;4819 N 41ST ST
151290127;05/09/2015;08:00 PM;5.0;ROBBERY;;;2306 W ROOSEVELT DR
151280033;05/08/2015;02:52 AM;4.0;AGGRAVATED ASSAULT;;;6092 N 36TH ST
151280035;05/08/2015;03:54 AM;5.0;ARSON;;;4136 N 14TH ST
151280059;05/08/2015;05:59 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;7171 N 42ND ST
151280069;05/08/2015;09:36 AM;4.0;INTIMIDATION;ALL OTHER OFFENSES;;3824 W SHERIDAN AV
151280101;05/08/2015;02:09 PM;4.0;THEFT FROM MOTOR VEHICLE;;;6820 N 43RD ST
151280120;05/08/2015;01:55 PM;4.0;THEFT FROM MOTOR VEHICLE;;;6580 N 40TH ST
151280121;05/08/2015;05:22 PM;4.0;MOTOR VEHICLE THEFT;;;6862 N DARIEN ST
151280123;05/08/2015;04:41 PM;4.0;AGGRAVATED ASSAULT;;;5228 N 34TH ST
151280141;05/08/2015;04:04 PM;4.0;MOTOR VEHICLE THEFT;;;3008 W SHERIDAN AV #3
151280159;05/08/2015;08:17 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3901 W TUPELO ST
151280170;05/08/2015;05:55 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;4197 N 13TH ST
151280174;05/08/2015;08:06 PM;4.0;THEFT FROM BUILDING;;;3908 W KILEY AV
151270023;05/07/2015;05:51 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5832 N 42ND ST
151270025;05/07/2015;05:47 AM;5.0;MOTOR VEHICLE THEFT;;;4765 N 32ND ST #124
151270028;05/07/2015;06:31 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4327 N 26TH ST
151270036;05/07/2015;08:53 AM;5.0;SIMPLE ASSAULT;;;4353 N 18TH ST
151270044;05/07/2015;10:57 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4334 N 18TH ST
151270053;05/07/2015;11:42 AM;4.0;THEFT FROM MOTOR VEHICLE;;;4224 W VILLARD AV
151270057;05/07/2015;10:46 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5384 N GREEN BAY AV
151270072;05/07/2015;12:23 PM;4.0;SIMPLE ASSAULT;;;6840 N DARIEN ST #2
151270079;05/07/2015;02:06 PM;5.0;MOTOR VEHICLE THEFT;;;4050 N 19TH PL
151270091;05/07/2015;02:57 PM;7.0;MOTOR VEHICLE THEFT;;;2139 W PURDUE ST
151270114;05/07/2015;04:08 PM;7.0;ROBBERY;;;4301 W EGGERT PL
151270119;05/07/2015;05:30 PM;4.0;ROBBERY;;;5808 N 38TH ST
151270132;05/07/2015;03:02 PM;7.0;THEFT FROM BUILDING;;;3210 W FAIRMOUNT AV
151270169;05/07/2015;08:33 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;TRESPASSING;;5808 N 38TH ST
151280022;05/07/2015;08:58 PM;7.0;THEFT FROM BUILDING;;;2338 W LINWAL LA
151260007;05/06/2015;12:48 AM;4.0;SIMPLE ASSAULT;;;3733 W CHEYENNE ST #4
151260012;05/06/2015;01:56 AM;5.0;AGGRAVATED ASSAULT;;;4558 N 26TH ST
151260014;05/06/2015;02:08 AM;5.0;SIMPLE ASSAULT;;;2020 W ATKINSON AV #9
151260021;05/06/2015;04:08 AM;4.0;SIMPLE ASSAULT;;;6864 N DARIEN ST #1
151260022;05/06/2015;03:08 AM;7.0;ROBBERY;;;4200 W STARK ST
151260044;05/06/2015;09:17 AM;7.0;INTIMIDATION;;;5075 N SHERMAN BL
151260054;05/06/2015;10:52 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;6923 N TEUTONIA AV
151260062;05/06/2015;10:52 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;6923 N TEUTONIA AV #1
151260072;05/06/2015;01:17 PM;5.0;SIMPLE ASSAULT;;;4050 N 19TH PL
151260105;05/06/2015;02:55 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3908 W HAMPTON AV
151260122;05/06/2015;05:51 PM;7.0;SIMPLE ASSAULT;;;3829 W FAIRMOUNT AV
151260134;05/06/2015;07:31 PM;;HOMICIDE;;;1931 W HAMPTON AV
151270007;05/06/2015;11:06 PM;7.0;MOTOR VEHICLE THEFT;;;5158 N 22ND ST
151250013;05/05/2015;12:19 AM;4.0;SIMPLE ASSAULT;;;5343 N 33RD ST
151250038;05/05/2015;07:30 AM;5.0;SIMPLE ASSAULT;;;2306 W ROOSEVELT DR
151250041;05/05/2015;08:48 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;5206 W STARK ST
151250063;05/05/2015;10:09 AM;5.0;ROBBERY;;;4120 N 27TH ST
151250079;05/05/2015;11:29 AM;4.0;THEFT FROM MOTOR VEHICLE;;;5400 N GREEN BAY AV
151250092;05/05/2015;01:06 PM;4.0;MOTOR VEHICLE THEFT;;;5400 N GREEN BAY AV
151250098;05/05/2015;01:04 PM;4.0;AGGRAVATED ASSAULT;;;3800 W SILVER SPRING DR
