Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
081480039;05/27/2008;08:26 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6770 N 43RD ST
081480046;05/27/2008;08:54 AM;5.0;MOTOR VEHICLE THEFT;;;;;4176 N 15TH ST
081480073;05/27/2008;11:35 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;7165 N 48TH ST
081480075;05/27/2008;11:29 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;2900 W CAPITOL DR
081480082;05/27/2008;11:03 AM;4.0;ALL OTHER LARCENY;;;;;4800 W WOOLWORTH AV
081480107;05/27/2008;02:36 PM;4.0;ALL OTHER LARCENY;;;;;3805 W KAUL AV
081480109;05/27/2008;03:06 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;7565 N TEUTONIA AV
081480176;05/27/2008;07:25 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;6171 N 35TH ST
081490001;05/27/2008;07:39 PM;4.0;SIMPLE ASSAULT;ALL OTHER LARCENY;;;;5841 N 42ND ST
081460123;05/26/2008;11:20 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4116 W SILVER SPRING DR
081470007;05/26/2008;12:02 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;2733 W VILLARD AV
081470008;05/26/2008;12:02 AM;5.0;ROBBERY;;;;;5070 N 25TH ST
081470019;05/26/2008;03:27 AM;7.0;SIMPLE ASSAULT;;;;;5117 N 48TH ST
081470056;05/26/2008;09:34 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;2721 W VILLARD AV
081470082;05/26/2008;09:27 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;2604 W CAPITOL DR
081470120;05/26/2008;04:36 PM;4.0;SIMPLE ASSAULT;;;;;5328 N 39TH ST
081470184;05/26/2008;09:47 PM;5.0;SIMPLE ASSAULT;;;;;4846 N 22ND ST
081470185;05/26/2008;10:59 PM;7.0;SIMPLE ASSAULT;;;;;2802 W ATKINSON AV #102
081470188;05/26/2008;09:28 PM;5.0;AGGRAVATED ASSAULT;;;;;4580 N TEUTONIA AV
081480016;05/26/2008;11:55 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4446 N 28TH ST #104
081530031;05/26/2008;09:28 PM;5.0;MOTOR VEHICLE THEFT;;;;;4580 N TEUTONIA AV
081460012;05/25/2008;12:59 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;DISORDERLY CONDUCT;;;;5887 N 36TH ST #LWR
081460018;05/25/2008;01:23 AM;5.0;SIMPLE ASSAULT;;;;;4512 N 27TH ST
081460028;05/25/2008;01:07 AM;5.0;MOTOR VEHICLE THEFT;;;;;2027 W ATKINSON AV
081460047;05/25/2008;10:39 AM;7.0;ROBBERY;;;;;4805 N 47TH ST
081460087;05/25/2008;12:22 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;1917 W CORNELL ST
081460104;05/25/2008;03:40 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;3700 W FLORIST AV
081460107;05/25/2008;03:29 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5966 N 35TH ST
081460110;05/25/2008;04:04 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4576 W KILEY AV
081460178;05/25/2008;09:43 PM;7.0;MOTOR VEHICLE THEFT;;;;;4360 N 28TH ST
081470003;05/25/2008;11:56 PM;4.0;SIMPLE ASSAULT;;;;;5243 N 28TH ST
081470010;05/25/2008;11:44 PM;5.0;AGGRAVATED ASSAULT;;;;;4821 N 19TH ST
081450017;05/24/2008;12:41 AM;5.0;AGGRAVATED ASSAULT;;;;;4378 N 25TH ST
081450020;05/24/2008;01:12 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3800 W MILL RD
081450028;05/24/2008;07:24 AM;7.0;AGGRAVATED ASSAULT;;;;;4938 W HAMPTON AV
081450040;05/24/2008;04:44 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4411 N 27TH ST
081450049;05/24/2008;08:19 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3515 W DOUGLAS AV
081450067;05/24/2008;10:08 AM;4.0;MOTOR VEHICLE THEFT;;;;;6839 N DARIEN ST
081450095;05/24/2008;12:04 PM;7.0;AGGRAVATED ASSAULT;;;;;4522 W HAMPTON AV #202
081450114;05/24/2008;02:23 PM;7.0;SIMPLE ASSAULT;;;;;4275 N 27TH ST #4
081450118;05/24/2008;03:50 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;3600 W VILLARD AV
081450131;05/24/2008;03:36 PM;7.0;AGGRAVATED ASSAULT;;;;;4945 N HOPKINS ST
081450140;05/24/2008;05:57 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;2332 W FAIRMOUNT AV
081450151;05/24/2008;06:47 PM;4.0;ALL OTHER LARCENY;;;;;2731 W BOBOLINK AV
081450155;05/24/2008;04:28 PM;5.0;AGGRAVATED ASSAULT;;;;;4284 N 25TH ST
081450157;05/24/2008;02:53 PM;4.0;MOTOR VEHICLE THEFT;;;;;5667 N 35TH ST
081450187;05/24/2008;10:34 PM;4.0;SIMPLE ASSAULT;;;;;5436-A N 38TH ST
081450192;05/24/2008;11:16 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;2700 W CAPITOL DR
081460003;05/24/2008;11:27 PM;4.0;SIMPLE ASSAULT;;;;;5457-A N 39TH ST
081460005;05/24/2008;10:51 PM;4.0;MOTOR VEHICLE THEFT;;;;;5442 N 36TH ST
081460007;05/24/2008;09:53 PM;5.0;MOTOR VEHICLE THEFT;;;;;4225 N 16TH ST
081460024;05/24/2008;10:52 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;3841 W KILEY AV
081440040;05/23/2008;08:07 AM;7.0;SIMPLE ASSAULT;TRESPASSING;;;;4904 N 50TH ST
081440049;05/23/2008;10:55 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4074 N TEUTONIA AV
081440058;05/23/2008;07:49 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5709 N 41ST ST
081440067;05/23/2008;11:56 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4886 N 19TH ST
081440069;05/23/2008;12:16 PM;5.0;ALL OTHER LARCENY;;;;;4139 N 21ST ST
081440077;05/23/2008;12:59 PM;5.0;MOTOR VEHICLE THEFT;;;;;2206 W FAIRMOUNT AV
081440086;05/23/2008;01:38 PM;7.0;AGGRAVATED ASSAULT;;;;;3506 W HAMPTON AV
081440087;05/23/2008;11:48 AM;5.0;MOTOR VEHICLE THEFT;;;;;2116 W FAIRMOUNT AV
081440108;05/23/2008;03:48 PM;7.0;ALL OTHER LARCENY;;;;;4551 N 30TH ST
081440121;05/23/2008;01:56 PM;5.0;MOTOR VEHICLE THEFT;;;;;4039 N 15TH ST
081440123;05/23/2008;04:29 PM;4.0;AGGRAVATED ASSAULT;;;;;2819 W CARMEN AV
081440125;05/23/2008;03:25 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5171 N 29TH ST
081440164;05/23/2008;07:45 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4125 N 20TH ST
081440190;05/23/2008;11:19 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;900 W CAPITOL DR
081450018;05/23/2008;10:36 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;2107 W HAMPTON AV #1
081430009;05/22/2008;12:01 AM;4.0;SIMPLE ASSAULT;;;;;5323 N 29TH ST #2
081430023;05/22/2008;03:52 AM;7.0;SIMPLE ASSAULT;;;;;5111 N 31ST ST
081430034;05/22/2008;07:13 AM;4.0;MOTOR VEHICLE THEFT;;;;;3414 W FLORIST AV
081430038;05/22/2008;07:59 AM;7.0;ALL OTHER LARCENY;;;;;4905 N 32ND ST
081430057;05/22/2008;10:17 AM;7.0;ALL OTHER LARCENY;;;;;4281 N 28TH ST
081430082;05/22/2008;11:46 AM;4.0;MOTOR VEHICLE THEFT;;;;;5910 N SHERMAN BL
081430106;05/22/2008;10:27 AM;5.0;SIMPLE ASSAULT;;;;;4456 N TEUTONIA AV
081430127;05/22/2008;01:08 PM;7.0;ROBBERY;BURGLARY/BREAKING AND ENTERING;;;;5052 N 28TH ST
081430132;05/22/2008;04:26 PM;7.0;ALL OTHER LARCENY;;;;;5135 N 32ND ST
081430141;05/22/2008;05:09 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5523 N 31ST ST
081430145;05/22/2008;05:45 PM;4.0;MOTOR VEHICLE THEFT;;;;;4240 W SILVER SPRING DR
081430163;05/22/2008;06:08 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5750 N 40TH ST
081420053;05/21/2008;08:51 AM;4.0;SIMPLE ASSAULT;;;;;6972 N 37TH ST #4
081420105;05/21/2008;01:40 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;2101 W PURDUE ST
081420107;05/21/2008;01:47 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4121 N 25TH ST
081420114;05/21/2008;01:45 PM;7.0;MOTOR VEHICLE THEFT;;;;;3523 W VILLARD AV
081420189;05/21/2008;04:53 PM;7.0;ROBBERY;;;;;2730 W ROOSEVELT DR
081420216;05/21/2008;09:56 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6124 N 37TH ST
081420220;05/21/2008;04:05 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;1639 W LAWN AV
081430013;05/21/2008;11:47 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4925 N 24TH ST
081410009;05/20/2008;12:11 AM;7.0;AGGRAVATED ASSAULT;;;;;4933 N 46TH ST
081410024;05/20/2008;06:26 AM;5.0;MOTOR VEHICLE THEFT;;;;;4687 N GREEN BAY AV
081410031;05/20/2008;08:09 AM;7.0;AGGRAVATED ASSAULT;;;;;4855 N 48TH ST
081410038;05/20/2008;09:10 AM;7.0;ALL OTHER LARCENY;;;;;4800 N TEUTONIA AV
081410049;05/20/2008;10:02 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4129 W VILLARD AV
081410054;05/20/2008;10:33 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;3900 W FAIRMOUNT AV
081410068;05/20/2008;11:46 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5127 N 31ST ST
081410075;05/20/2008;10:31 AM;7.0;ALL OTHER LARCENY;;;;;4805 N SHERMAN BL #10
081410078;05/20/2008;12:17 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5315 N 33RD ST
081410123;05/20/2008;04:44 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3835 W GREEN TREE RD
081410133;05/20/2008;05:12 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4703 N 19TH ST
081410153;05/20/2008;06:02 PM;5.0;SHOPLIFTING;;;;;2012 W CAPITOL DR
081400013;05/19/2008;01:06 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4971 N 52ND ST
081400085;05/19/2008;11:59 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;7067 N 41ST ST
081400086;05/19/2008;11:57 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6820 N 43RD ST
081400089;05/19/2008;12:03 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4613 W VILLARD AV
081400093;05/19/2008;12:14 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;2728 W ORIOLE DR
081400102;05/19/2008;01:07 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4302 N 19TH ST
081400112;05/19/2008;02:05 PM;7.0;ALL OTHER LARCENY;;;;;4476 N 29TH ST #6
081400213;05/19/2008;08:14 PM;4.0;AGGRAVATED ASSAULT;;;;;6953 N 37TH ST #1
081400226;05/19/2008;09:31 PM;4.0;SIMPLE ASSAULT;;;;;5530 N 36TH ST
081400227;05/19/2008;09:45 PM;5.0;MOTOR VEHICLE THEFT;;;;;4685 N 18TH ST
081400238;05/19/2008;09:05 PM;4.0;ARSON;;;;;5662 N 36TH ST
081410010;05/19/2008;09:03 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;4120 W VILLARD AV
081390031;05/18/2008;02:01 AM;5.0;MOTOR VEHICLE THEFT;;;;;4120 N 25TH ST
081390032;05/18/2008;04:50 AM;4.0;SIMPLE ASSAULT;;;;;5529 N 32ND ST
081390040;05/18/2008;08:02 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;2400 W VILLARD AV
081390057;05/18/2008;10:09 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6924 N 46TH ST
081390070;05/18/2008;08:42 AM;4.0;MOTOR VEHICLE THEFT;;;;;4745 W KILEY AV
081390121;05/18/2008;01:50 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4590 N TEUTONIA AV
081390128;05/18/2008;03:32 PM;4.0;AGGRAVATED ASSAULT;;;;;5225 N 28TH ST
081390159;05/18/2008;05:47 PM;7.0;SIMPLE ASSAULT;;;;;3000 W CAPITOL DR #207
081390183;05/18/2008;07:41 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5372 N 37TH ST
081390195;05/18/2008;10:22 PM;5.0;ALL OTHER LARCENY;;;;;4541 N 20TH ST
081380031;05/17/2008;02:34 AM;7.0;AGGRAVATED ASSAULT;;;;;4421 N 27TH ST
081380044;05/17/2008;02:17 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4063 N 17TH ST
081380075;05/17/2008;08:25 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4519 N GREEN BAY AV
081380122;05/17/2008;01:45 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5103 N 51ST BL
081380136;05/17/2008;02:39 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4036 N 25TH ST
081380141;05/17/2008;01:41 PM;7.0;PURSE SNATCHING;;;;;2901 W ATKINSON AV #1
081380143;05/17/2008;05:15 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4531 N 29TH ST
081380144;05/17/2008;05:01 PM;7.0;SIMPLE ASSAULT;;;;;5049 N 41ST ST
081380166;05/17/2008;02:15 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5460 N 36TH ST
081380171;05/17/2008;08:05 PM;5.0;MOTOR VEHICLE THEFT;;;;;4967 N 24TH PL
081370031;05/16/2008;08:46 AM;4.0;MOTOR VEHICLE THEFT;;;;;6129 N 35TH ST
081370040;05/16/2008;09:18 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4254 N 28TH ST
081370052;05/16/2008;09:31 AM;7.0;ALL OTHER LARCENY;;;;;4641 N 27TH ST #202
081370081;05/16/2008;01:50 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4919 N 21ST ST
081370149;05/16/2008;10:54 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4305 N TEUTONIA AV
081370166;05/16/2008;10:47 PM;7.0;SIMPLE ASSAULT;;;;;4001 W VILLARD AV #3
081380029;05/16/2008;07:09 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5121 N 50TH ST
081360021;05/15/2008;12:11 AM;4.0;ROBBERY;;;;;3232 W SILVER SPRING DR #10
081360030;05/15/2008;02:14 AM;4.0;SIMPLE ASSAULT;;;;;7001 N 43RD ST
081360046;05/15/2008;08:05 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;5839 N 33RD ST
081360087;05/15/2008;09:03 AM;4.0;ALL OTHER LARCENY;;;;;3820 W VILLARD AV
081360110;05/15/2008;10:46 AM;5.0;SIMPLE ASSAULT;;;;;4120 N 27TH ST
081360138;05/15/2008;08:40 PM;5.0;KIDNAPING;ROBBERY;BURGLARY/BREAKING AND ENTERING;;;4450 N 25TH ST
081360138;05/15/2008;08:40 PM;5.0;ROBBERY;;;;;4450 N 25TH ST
081360153;05/15/2008;05:11 PM;4.0;ALL OTHER LARCENY;;;;;5301 N HOPKINS ST
081360163;05/15/2008;04:32 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5041 N 46TH ST
081360187;05/15/2008;06:53 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4764 N 24TH ST
081350013;05/14/2008;01:56 AM;4.0;SIMPLE ASSAULT;;;;;7027 N 43RD ST #3
081350019;05/14/2008;04:15 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;3125 W CAMERON AV
081350112;05/14/2008;03:04 PM;7.0;SIMPLE ASSAULT;;;;;4030 N 29TH ST
081350116;05/14/2008;03:12 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;7171 N TEUTONIA AV
081350151;05/14/2008;04:20 PM;4.0;AGGRAVATED ASSAULT;;;;;5945 N 36TH ST
081350152;05/14/2008;04:20 PM;4.0;ALL OTHER LARCENY;;;;;5945 N 36TH ST
081350177;05/14/2008;07:48 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5000 N 53RD ST
081350185;05/14/2008;07:44 PM;4.0;MOTOR VEHICLE THEFT;;;;;4837 W WOOLWORTH AV
081350193;05/14/2008;05:36 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4862 N 42ND ST
081360001;05/14/2008;11:13 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4109 N 12TH ST
081360006;05/14/2008;11:30 PM;7.0;ROBBERY;;;;;4003 N 27TH ST
081340017;05/13/2008;12:37 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;3520 W VILLARD AV
081340044;05/13/2008;08:31 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;2806 W BOBOLINK AV
081340045;05/13/2008;07:17 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;3530 W FAIRMOUNT AV
081340048;05/13/2008;06:36 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;3500 W SILVER SPRING DR
081340053;05/13/2008;07:55 AM;4.0;MOTOR VEHICLE THEFT;;;;;6054 N 41ST ST
081340059;05/13/2008;09:07 AM;4.0;MOTOR VEHICLE THEFT;;;;;5424 N LONG ISLAND DR
081340066;05/13/2008;08:06 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;2615 W VICTORY LA
081340067;05/13/2008;08:03 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;3626 W MILL RD
081340104;05/13/2008;11:11 AM;4.0;SIMPLE ASSAULT;;;;;5241 N GREEN BAY AV
081340106;05/13/2008;12:09 PM;4.0;MOTOR VEHICLE THEFT;;;;;5915 N 40TH ST
081340122;05/13/2008;08:57 AM;7.0;ROBBERY;;;;;3927 W VILLARD AV
081340138;05/13/2008;03:05 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4033 N 26TH ST
081340139;05/13/2008;03:05 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;6159 N TEUTONIA AV
081340168;05/13/2008;04:09 PM;4.0;SIMPLE ASSAULT;;;;;2800 W VILLARD AV
081340177;05/13/2008;05:17 PM;4.0;SIMPLE ASSAULT;;;;;2830 W BOBOLINK AV
081340179;05/13/2008;05:36 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4518 N 29TH ST
081340190;05/13/2008;04:53 PM;5.0;SHOPLIFTING;;;;;2012 W CAPITOL DR
081340194;05/13/2008;04:53 PM;5.0;SHOPLIFTING;;;;;2222 W CAPITOL DR
081340201;05/13/2008;06:10 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;LIQUOR LAW VIOLATIONS;TRESPASSING;;;5230 N SHERMAN BL #8
081340203;05/13/2008;06:33 PM;5.0;ALL OTHER LARCENY;;;;;2222 W CAPITOL DR
081340222;05/13/2008;07:36 PM;5.0;SHOPLIFTING;;;;;2222 W CAPITOL DR
081340223;05/13/2008;02:27 PM;4.0;MOTOR VEHICLE THEFT;;;;;1935 W SILVER SPRING DR
081340232;05/13/2008;09:24 PM;7.0;MOTOR VEHICLE THEFT;;;;;2700 W ATKINSON AV
081330018;05/12/2008;01:36 AM;5.0;SIMPLE ASSAULT;;;;;1326 W CAPITOL DR
081330022;05/12/2008;02:12 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5075 N SHERMAN BL
081330038;05/12/2008;08:14 AM;4.0;MOTOR VEHICLE THEFT;;;;;4310 W FLORIST AV
081330048;05/12/2008;07:59 AM;7.0;MOTOR VEHICLE THEFT;;;;;4400 W HAMPTON AV
081330082;05/12/2008;11:07 AM;7.0;ALL OTHER LARCENY;;;;;4419 N 30TH ST
081330107;05/12/2008;01:22 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;3300 W MILL RD
