"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0164002004,111,36,4,0,0,16,55,222
0164003000,25,20,0,48,0,0,54,147
0164003006,69,26,10,8,0,7,87,207
0164004005,58,59,4,0,0,10,163,294
0164004003,23,9,0,0,0,8,109,149
0164001000,35,6,0,0,0,7,106,154
0164001002,33,26,0,0,0,39,19,117
0164001004,71,4,0,4,0,17,80,176
0164003001,33,14,0,0,0,2,90,139
0164004000,39,32,1,13,0,54,119,258
0164002001,70,11,5,0,0,22,69,177
0164003003,34,0,11,0,0,2,42,89
0164001005,121,126,7,7,0,13,59,333
0164002000,41,0,8,13,0,0,42,104
0164002003,39,28,0,0,0,7,67,141
0164003005,69,26,6,15,0,8,144,268
0164002007,69,19,9,1,1,1,178,278
0164003007,67,19,0,39,0,8,123,256
0164004004,24,13,0,10,0,5,54,106
0164001001,56,3,0,0,0,10,65,134
0164002002,24,15,0,0,0,6,104,149
0164002005,101,8,10,0,0,9,114,242
0164002006,58,24,1,4,0,98,30,215
0164001003,41,8,9,0,0,2,67,127
0164003002,18,0,1,7,0,5,67,98
0164003004,35,2,1,0,0,17,75,130
0164004001,54,21,0,19,0,8,51,153
0164004002,71,31,1,26,0,11,177,317
,,,,,,,,
"Total Records: 29",,,,,,,,
"Census Tract: 16400",,,,,,,,
