"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0060001001,14,138,0,0,0,2,0,154
0060001003,12,127,0,0,0,0,0,139
0060002005,2,155,0,18,0,0,0,175
0060003007,30,110,0,19,1,3,0,163
0060002004,10,125,0,0,0,0,0,135
0060003000,10,174,2,0,0,12,3,201
0060003001,33,145,0,0,0,5,5,188
0060002002,6,175,0,0,0,0,0,181
0060003003,14,100,5,14,0,3,1,137
0060003005,35,90,1,1,0,3,1,131
0060003006,10,47,0,1,0,0,0,58
0060001000,19,125,0,1,0,11,10,166
0060001004,10,135,0,0,0,2,0,147
0060001005,11,142,0,0,0,7,0,160
0060002000,24,38,0,21,0,8,0,91
0060002003,11,152,0,4,0,1,0,168
0060003002,20,84,0,0,0,0,0,104
0060001002,12,127,0,0,0,0,0,139
0060002001,12,121,0,0,0,0,3,136
0060003004,28,74,0,0,0,5,0,107
,,,,,,,,
"Total Records: 21",,,,,,,,
"Census Tract: 6000",,,,,,,,
