"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0009001010,40,103,0,0,0,3,0,146
0009001019,56,39,0,17,0,4,5,121
0009001020,34,38,0,0,0,0,1,73
0009002007,0,1,0,0,0,0,0,1
0009002009,36,281,0,9,0,7,6,339
0009001015,16,41,0,0,0,1,0,58
0009002004,40,63,1,0,0,0,0,104
0009001009,17,34,0,7,0,7,0,65
0009001012,69,36,0,0,0,2,0,107
0009002003,12,94,0,0,0,1,3,110
0009002005,132,266,0,0,0,7,9,414
0009002008,12,0,0,0,0,0,0,12
0009002013,17,18,0,0,0,0,5,40
0009001018,96,37,0,0,0,7,0,140
0009001021,70,55,0,2,0,7,0,134
0009001022,5,123,0,0,0,0,0,128
0009001004,74,6,0,1,0,2,0,83
0009001008,22,26,0,0,0,0,0,48
0009001013,77,276,0,0,0,4,5,362
0009002002,18,181,3,0,0,6,5,213
0009002006,0,0,0,0,0,0,0,0
0009002011,27,29,0,0,0,3,0,59
0009001003,28,7,0,0,0,0,0,35
0009001011,32,7,0,0,0,1,0,40
0009001017,20,28,0,0,0,0,0,48
0009002001,4,131,0,0,0,2,2,139
0009002012,22,8,0,0,0,4,0,34
0009001014,48,162,1,0,0,3,0,214
0009002000,2,8,0,0,0,0,0,10
0009002010,15,30,0,1,0,1,0,47
0009001016,4,63,1,0,0,2,0,70
,,,,,,,,
"Total Records: 32",,,,,,,,
"Census Tract: 900",,,,,,,,
