"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0093001002,31,51,0,0,0,3,0,85
0093001004,21,32,0,11,0,5,5,74
0093002007,63,22,0,0,0,0,1,86
0093003007,29,6,0,0,0,0,0,35
0093001006,14,102,0,0,0,12,0,128
0093002000,73,30,10,5,0,2,1,121
0093002002,95,14,3,1,0,5,0,118
0093002011,88,4,0,0,0,0,0,92
0093003005,64,8,0,0,2,7,0,81
0093003009,26,2,0,0,0,4,0,32
0093002008,45,25,0,0,0,1,0,71
0093002010,90,28,5,0,0,7,3,133
0093003000,42,31,0,0,0,5,3,81
0093003010,62,4,3,0,0,0,1,70
0093001000,1,0,0,0,0,1,0,2
0093001008,38,12,0,2,0,0,3,55
0093003004,64,16,0,0,0,2,0,82
0093003011,61,5,0,2,0,0,0,68
0093001003,40,38,1,0,0,0,10,89
0093001005,19,51,0,0,0,1,0,71
0093002004,44,20,2,9,0,3,0,78
0093002005,48,10,1,0,0,3,2,64
0093003001,55,17,1,0,0,1,0,74
0093003002,39,19,2,0,0,4,4,68
0093003006,55,23,0,0,0,3,4,85
0093001007,12,63,1,0,0,6,0,82
0093002001,45,12,0,0,0,2,1,60
0093002003,72,31,0,2,0,6,0,111
0093002009,45,16,1,0,0,3,4,69
0093001009,22,0,0,0,0,3,0,25
0093002006,43,28,2,1,0,5,1,80
0093003003,66,2,0,0,0,6,0,74
0093001001,0,0,0,0,0,0,0,0
0093003008,57,14,0,0,0,0,6,77
,,,,,,,,
"Total Records: 35",,,,,,,,
"Census Tract: 9300",,,,,,,,
