"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0097001000,7,45,2,0,0,0,0,54
0097001003,2,17,0,4,0,4,1,28
0097001008,2,30,0,0,0,0,0,32
0097001002,3,64,0,23,0,4,0,94
0097001007,2,29,0,0,0,14,1,46
0097002008,3,58,1,74,0,22,0,158
0097001010,1,55,0,50,0,8,0,114
0097002002,0,0,0,0,0,0,0,0
0097002003,0,104,0,9,0,0,8,121
0097002005,0,8,0,13,0,0,0,21
0097002006,1,36,0,34,0,4,0,75
0097001004,0,53,0,17,0,0,0,70
0097002012,0,0,0,0,0,0,0,0
0097002000,0,24,0,0,0,0,12,36
0097002007,4,29,0,7,0,10,2,52
0097002009,5,63,1,19,0,0,0,88
0097001001,2,47,0,0,0,3,4,56
0097001006,0,3,0,35,0,0,0,38
0097001009,0,106,0,40,0,0,0,146
0097001005,7,3,0,0,0,5,0,15
0097001011,10,25,0,28,0,0,0,63
0097002001,2,48,0,3,0,1,0,54
0097002004,1,43,0,13,0,10,0,67
0097002010,0,0,0,0,0,0,0,0
0097002011,0,0,0,0,0,0,0,0
,,,,,,,,
"Total Records: 26",,,,,,,,
"Census Tract: 9700",,,,,,,,
