"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0099001000,10,113,0,0,0,0,0,123
0099002001,1,39,0,0,0,0,0,40
0099002000,0,0,0,0,0,0,0,0
0099002006,2,54,0,0,0,0,0,56
0099002010,0,62,0,0,0,0,0,62
0099001004,6,48,0,0,0,0,10,64
0099001007,0,96,0,0,0,9,0,105
0099002003,0,0,0,0,0,0,0,0
0099002005,0,0,0,0,0,0,0,0
0099001002,0,0,0,0,0,0,0,0
0099002002,0,72,0,0,0,0,0,72
0099001001,3,97,0,0,0,0,0,100
0099001003,0,0,0,0,0,0,0,0
0099001005,4,32,0,0,0,0,0,36
0099001009,0,0,0,0,0,0,0,0
0099002004,0,0,0,0,0,0,0,0
0099002007,0,20,0,1,0,0,0,21
0099002011,0,86,0,0,0,0,0,86
0099001006,3,26,0,0,0,0,5,34
0099001008,0,0,0,0,0,0,0,0
0099002008,3,50,0,0,0,0,0,53
0099002009,1,50,0,0,0,5,0,56
,,,,,,,,
"Total Records: 23",,,,,,,,
"Census Tract: 9900",,,,,,,,
