"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0141001003,0,0,0,0,0,0,0,0
0141001010,1,92,0,0,0,0,0,93
0141001001,1,131,0,0,0,5,3,140
0141001002,2,146,1,0,0,0,0,149
0141001007,0,0,0,0,0,0,0,0
0141001009,0,0,0,0,0,0,0,0
0141001014,0,20,0,0,0,0,0,20
0141001005,0,0,0,0,0,0,0,0
0141001008,0,0,0,0,0,0,0,0
0141001016,0,0,0,0,0,0,0,0
0141001000,1,122,0,0,0,0,0,123
0141001012,0,173,0,0,0,2,0,175
0141001013,6,72,0,0,0,0,0,78
0141001017,0,0,0,0,0,0,0,0
0141001006,0,0,0,0,0,0,0,0
0141001011,0,218,0,6,0,4,6,234
0141001015,0,0,0,0,0,0,0,0
0141001004,0,0,0,0,0,0,0,0
0141001018,0,0,0,0,0,0,0,0
,,,,,,,,
"Total Records: 20",,,,,,,,
"Census Tract: 14100",,,,,,,,
