"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0055002004,31,0,0,2,0,0,0,33
0055002008,47,0,0,0,0,1,0,48
0055002010,46,0,2,0,0,0,7,55
0055003003,61,0,0,0,0,0,0,61
0055004002,52,0,0,0,0,2,3,57
0055004004,62,2,0,0,0,4,0,68
0055004006,15,5,0,1,1,0,0,22
0055004008,54,20,2,3,0,1,0,80
0055005003,75,2,0,0,0,1,2,80
0055005010,44,0,0,0,0,0,0,44
0055002002,61,0,0,4,0,0,8,73
0055003002,47,0,0,4,0,4,0,55
0055003004,41,1,0,0,0,2,0,44
0055003016,24,2,1,0,0,1,0,28
0055004009,57,0,0,0,0,0,0,57
0055001006,72,3,0,0,0,0,2,77
0055001007,64,0,0,0,0,0,3,67
0055002011,48,0,0,1,0,0,0,49
0055003007,52,0,1,1,0,0,0,54
0055003011,13,1,0,1,0,0,2,17
0055004000,69,4,0,0,0,0,0,73
0055005000,20,7,0,0,1,1,0,29
0055005002,10,1,0,0,0,0,0,11
0055005013,59,1,0,4,0,0,0,64
0055001001,81,0,0,5,0,0,0,86
0055001005,59,0,0,0,0,2,0,61
0055002007,46,0,0,0,0,0,0,46
0055002012,52,0,0,0,0,3,0,55
0055003018,0,0,0,0,0,0,0,0
0055005008,15,1,0,0,0,0,0,16
0055001000,58,0,0,1,0,1,0,60
0055001003,52,0,0,1,0,0,0,53
0055002003,35,0,0,0,0,0,0,35
0055002006,57,0,0,1,0,2,0,60
0055003000,33,2,0,1,0,0,0,36
0055003001,63,0,0,0,0,0,0,63
0055003013,40,0,0,0,0,0,0,40
0055004005,10,0,0,0,0,0,0,10
0055005001,0,0,0,0,0,0,0,0
0055005005,14,0,0,0,0,0,0,14
0055002005,49,1,0,0,0,0,0,50
0055003006,36,0,0,0,0,0,1,37
0055003015,50,0,0,0,0,3,0,53
0055003017,19,0,0,0,0,0,1,20
0055004001,50,0,0,0,0,3,1,54
0055004003,65,0,0,1,0,0,0,66
0055004007,43,0,1,0,0,5,0,49
0055005004,64,0,0,0,0,0,0,64
0055005011,75,0,0,0,0,1,0,76
0055002009,41,0,0,0,0,0,0,41
0055003008,19,0,1,0,0,0,0,20
0055003010,37,0,0,1,0,0,0,38
0055003012,48,0,0,6,0,0,0,54
0055004010,50,0,0,0,0,1,0,51
0055005006,15,0,0,0,0,0,0,15
0055005007,61,0,1,0,0,0,4,66
0055005012,77,0,1,0,0,2,0,80
0055001002,62,0,0,0,0,0,1,63
0055002000,57,5,0,0,0,3,0,65
0055003005,41,2,0,1,0,4,0,48
0055003009,14,0,0,0,0,0,0,14
0055003014,57,2,0,1,0,2,0,62
0055004011,57,0,0,0,0,1,0,58
0055005009,65,2,0,0,0,0,0,67
0055001004,124,12,1,0,0,3,0,140
,,,,,,,,
"Total Records: 66",,,,,,,,
"Census Tract: 5500",,,,,,,,
