"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0002011003,0,0,0,0,0,0,0,0
0002011004,364,222,3,18,0,21,3,631
0002012002,61,507,0,8,0,23,2,601
0002012003,2,49,0,0,0,0,0,51
0002012006,12,50,0,1,0,3,1,67
0002012012,0,0,0,0,0,0,0,0
0002011005,2,0,0,0,0,0,0,2
0002013000,274,1478,16,27,0,49,40,1884
0002012009,0,0,0,0,0,0,0,0
0002012010,0,0,0,0,0,0,0,0
0002011006,0,0,0,0,0,0,0,0
0002011007,102,28,0,0,0,3,1,134
0002012001,15,150,0,23,0,9,0,197
0002012011,0,0,0,0,0,0,0,0
0002011001,8,0,0,0,0,0,0,8
0002012000,451,363,3,14,0,17,21,869
0002012008,7,3,0,0,0,0,0,10
0002011000,71,18,2,12,0,12,0,115
,,,,,,,,
"Total Records: 19",,,,,,,,
"Census Tract: 201",,,,,,,,
