"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0146001003,0,8,0,0,0,0,0,8
0146001010,202,76,2,58,1,2,7,348
0146002005,679,11,0,4,5,11,4,714
0146001005,1,14,0,0,0,0,0,15
0146001007,19,43,0,7,0,3,2,74
0146002003,237,38,0,29,1,8,7,320
0146002000,0,0,0,0,0,0,0,0
0146001001,13,53,0,15,0,0,6,87
0146002001,311,14,0,25,4,7,8,369
0146001008,0,0,0,0,0,0,0,0
0146001009,0,1,0,0,0,0,0,1
0146001011,231,5,0,10,0,3,3,252
0146002004,681,10,10,25,0,23,1,750
0146001000,18,45,1,10,0,5,0,79
0146001002,1,43,0,0,0,0,0,44
0146001006,6,42,0,10,0,0,4,62
0146002002,128,39,0,11,0,3,1,182
0146002006,84,7,0,14,0,4,6,115
,,,,,,,,
"Total Records: 19",,,,,,,,
"Census Tract: 14600",,,,,,,,
