"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0041001005,5,33,0,0,0,2,0,40
0041001013,0,0,0,0,0,0,0,0
0041002001,7,45,0,0,0,0,0,52
0041003004,7,53,0,7,0,3,0,70
0041003015,9,54,0,0,0,2,0,65
0041003016,7,71,0,0,0,2,0,80
0041002004,0,5,0,0,0,0,0,5
0041002008,0,66,0,0,0,0,0,66
0041002009,10,132,0,0,0,1,0,143
0041003011,13,60,0,0,0,0,0,73
0041003012,10,61,0,0,0,0,0,71
0041001000,6,349,1,0,0,0,2,358
0041002002,8,47,0,0,0,0,0,55
0041003003,2,71,0,0,0,0,0,73
0041003007,6,49,0,0,0,6,0,61
0041003008,4,65,0,0,0,0,0,69
0041002005,0,127,5,3,0,2,0,137
0041003009,12,69,0,0,0,4,0,85
0041003017,6,55,0,0,0,0,0,61
0041001004,2,17,0,0,0,0,0,19
0041001008,6,80,0,0,0,0,0,86
0041002000,3,17,0,16,0,1,0,37
0041002006,12,77,0,0,0,0,1,90
0041003001,8,57,0,0,0,0,0,65
0041003002,10,41,0,0,0,2,0,53
0041003014,5,62,0,0,0,2,1,70
0041001014,1,35,0,1,0,0,0,37
0041002007,6,107,0,0,0,2,0,115
0041003000,5,34,0,0,0,0,0,39
0041003010,1,72,0,0,0,0,0,73
0041001007,9,50,0,1,0,0,0,60
0041001009,0,0,0,0,0,1,0,1
0041001010,0,0,0,0,0,0,0,0
0041001011,0,0,0,0,0,0,0,0
0041002003,7,11,0,0,0,0,0,18
0041003005,14,53,0,0,0,0,1,68
0041003006,7,64,0,0,0,0,0,71
0041001003,12,84,0,0,0,0,0,96
0041001012,0,0,0,0,0,0,0,0
0041003013,6,90,0,0,1,1,0,98
,,,,,,,,
"Total Records: 41",,,,,,,,
"Census Tract: 4100",,,,,,,,
