"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0050001014,0,0,0,0,0,0,0,0
0050002002,31,70,0,6,0,9,1,117
0050002005,34,70,0,0,0,0,1,105
0050002016,1,3,0,0,0,0,0,4
0050003005,18,51,1,0,0,3,7,80
0050004008,59,27,0,1,0,0,0,87
0050001017,21,68,0,0,0,13,0,102
0050003000,27,39,0,1,0,0,1,68
0050003004,2,12,0,0,0,5,0,19
0050003009,31,63,0,5,0,3,2,104
0050004010,41,27,0,0,0,1,2,71
0050004013,32,67,0,1,0,11,0,111
0050001000,30,46,2,0,0,7,1,86
0050001008,70,57,0,0,0,1,0,128
0050001011,31,49,0,0,0,0,2,82
0050003006,23,37,0,0,0,2,0,62
0050001004,27,21,0,0,0,1,1,50
0050001007,66,54,0,1,0,0,2,123
0050001010,38,54,2,0,0,0,1,95
0050001012,29,66,0,0,0,8,0,103
0050002000,39,76,0,2,0,3,3,123
0050002003,34,54,1,13,0,5,0,107
0050002004,41,81,1,0,0,12,1,136
0050002007,40,28,0,0,0,0,0,68
0050002013,0,0,0,0,0,0,0,0
0050002014,16,28,0,0,0,0,0,44
0050002015,85,26,2,4,0,6,2,125
0050003008,3,13,0,0,0,0,0,16
0050004001,28,52,0,7,0,0,1,88
0050004006,39,24,1,0,0,0,0,64
0050004009,32,27,1,0,0,0,0,60
0050001002,29,22,0,0,1,0,0,52
0050001013,28,64,0,0,0,0,2,94
0050002001,38,60,0,9,0,0,5,112
0050002011,14,23,1,0,0,0,0,38
0050003001,39,47,0,3,0,5,0,94
0050003013,26,48,0,10,0,0,0,84
0050004007,34,22,0,0,0,4,0,60
0050004011,44,46,0,0,0,0,1,91
0050001003,53,31,1,0,0,0,0,85
0050001015,0,0,0,0,0,0,0,0
0050002006,32,59,0,0,0,17,6,114
0050002008,59,27,1,0,0,0,0,87
0050003007,22,33,0,6,0,1,0,62
0050003012,29,68,0,0,0,4,1,102
0050004002,25,54,0,1,0,5,2,87
0050004003,30,81,3,0,0,0,0,114
0050004004,34,77,0,0,0,0,0,111
0050001016,30,81,1,0,0,0,1,113
0050002009,46,17,0,0,0,1,0,64
0050002010,0,0,0,0,0,0,0,0
0050003010,35,20,0,12,0,1,1,69
0050004000,52,62,0,0,0,0,4,118
0050004005,40,36,1,0,0,4,0,81
0050001005,5,0,0,0,0,0,0,5
0050001006,66,65,0,0,0,9,1,141
0050002012,47,5,1,0,0,1,1,55
0050003011,26,31,0,4,0,1,0,62
0050003014,32,45,0,0,0,4,0,81
0050004012,52,20,1,0,0,1,1,75
0050001001,78,81,1,1,0,3,7,171
0050001009,37,24,0,0,0,1,1,63
,,,,,,,,
"Total Records: 63",,,,,,,,
"Census Tract: 5000",,,,,,,,
