"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0201001021,77,0,5,0,0,0,1,83
0201002000,141,53,6,0,0,10,33,243
0201003006,61,3,1,0,0,0,13,78
0201003017,47,6,0,2,0,2,14,71
0201001004,0,0,0,0,0,0,0,0
0201001011,110,0,0,2,0,0,0,112
0201003004,0,0,0,0,0,0,0,0
0201001001,16,2,1,0,0,1,3,23
0201001008,63,0,1,0,0,3,10,77
0201001014,69,0,4,0,0,2,2,77
0201001016,73,0,2,0,0,4,1,80
0201003000,0,0,0,0,0,0,0,0
0201003019,109,32,5,1,0,5,29,181
0201001010,75,0,0,0,0,7,14,96
0201001013,188,0,0,0,0,1,0,189
0201001017,75,0,0,0,0,0,4,79
0201001018,66,0,5,0,0,1,13,85
0201003010,111,0,1,0,0,1,6,119
0201003014,51,0,1,6,0,0,0,58
0201001002,0,0,0,0,0,0,0,0
0201001005,0,0,0,0,0,0,0,0
0201001006,12,0,0,0,0,0,0,12
0201001012,23,0,0,0,0,1,1,25
0201001015,0,0,0,0,0,0,0,0
0201002004,69,0,3,0,0,4,15,91
0201003007,67,0,4,2,0,3,12,88
0201003009,44,2,0,0,0,3,10,59
0201003012,41,1,0,0,0,1,7,50
0201003015,58,0,0,3,0,0,0,61
0201001000,0,0,0,0,0,0,0,0
0201001019,18,0,0,0,0,0,2,20
0201002001,69,23,0,0,0,5,37,134
0201002005,47,6,1,0,0,6,13,73
0201003003,0,0,0,0,0,0,0,0
0201003005,28,0,2,11,0,0,0,41
0201003018,82,0,0,0,0,0,3,85
0201001020,83,1,2,0,0,0,8,94
0201001022,78,2,1,1,0,3,1,86
0201002003,70,24,1,0,0,8,18,121
0201003011,61,0,5,3,0,3,1,73
0201003013,59,0,0,0,0,0,6,65
0201003016,28,0,0,0,0,5,0,33
0201001007,24,4,0,6,0,0,0,34
0201001009,83,0,2,0,0,7,11,103
0201002002,86,22,0,0,0,11,32,151
0201003001,0,0,0,0,0,0,0,0
0201003002,0,0,0,0,0,0,0,0
0201003008,52,0,1,1,0,1,7,62
0201001003,0,0,0,0,0,0,0,0
,,,,,,,,
"Total Records: 50",,,,,,,,
"Census Tract: 20100",,,,,,,,
