"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0148001004,6,27,0,7,0,0,10,50
0148001006,2,20,0,0,0,1,0,23
0148001010,35,211,2,0,0,11,12,271
0148001011,55,37,0,26,2,1,10,131
0148002002,37,19,0,9,0,2,0,67
0148002004,85,180,0,5,0,5,3,278
0148001001,30,68,1,15,0,3,0,117
0148001003,4,45,3,0,0,1,1,54
0148001009,0,0,0,0,0,0,0,0
0148001007,0,0,0,0,0,0,0,0
0148002005,51,25,4,7,0,7,3,97
0148001000,20,19,0,0,0,0,1,40
0148001002,0,0,0,0,0,0,0,0
0148001005,18,39,0,5,0,0,7,69
0148001008,0,0,0,0,0,0,0,0
0148002000,0,0,0,0,0,0,0,0
0148002001,128,35,1,5,0,7,4,180
0148002003,348,16,2,31,2,14,12,425
,,,,,,,,
"Total Records: 19",,,,,,,,
"Census Tract: 14800",,,,,,,,
