050640689,01/31/2005,"01:18 AM",7,"SIMPLE ASSAULT",,,,,"4872 N 42ND ST",1
050640744,01/31/2005,"08:37 PM",7,"SIMPLE ASSAULT",,,,,"4825A N HOPKINS ST",1
050650525,01/31/2005,"01:29 PM",7,"SIMPLE ASSAULT",,,,,"4942 N 47TH ST",1
050650360,01/30/2005,"11:30 PM",7,"SIMPLE ASSAULT",,,,,"4907 N 39TH ST",1
050640555,01/29/2005,"12:40 PM",4,"SIMPLE ASSAULT",,,,,"5862 N 38TH ST",1
050640609,01/29/2005,"11:02 PM",7,"SIMPLE ASSAULT","DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY",,,,"4100 W LANCASTER AV",1
050620401,01/27/2005,"12:04 AM",4,"SIMPLE ASSAULT",,,,,"6478 N 43RD ST",1
050620404,01/27/2005,"01:26 AM",7,"SIMPLE ASSAULT",,,,,"4269 N 27TH ST #1",1
050620359,01/25/2005,"06:30 AM",4,"SIMPLE ASSAULT",,,,,"3720 W GREEN TREE RD",1
050620380,01/25/2005,"01:01 PM",4,"SIMPLE ASSAULT",,,,,"5862 N 38TH ST",1
050650464,01/25/2005,"04:23 PM",7,"SIMPLE ASSAULT",,,,,"2627 W HOPE AV",1
050650074,01/24/2005,"05:40 PM",7,"SIMPLE ASSAULT",,,,,"5139 N 22ND ST",1
050650381,01/21/2005,"07:01 PM",4,"SIMPLE ASSAULT",,,,,"5560 N 42ND ST",1
050800184,01/20/2005,"01:02 AM",7,"SIMPLE ASSAULT",,,,,"4129 N 25TH ST",1
050800229,01/20/2005,"06:18 PM",4,"SIMPLE ASSAULT",,,,,"5245 N 29TH ST #2",1
050630618,01/16/2005,"12:20 PM",7,"SIMPLE ASSAULT",,,,,"4619 N 31ST ST",1
050650050,01/16/2005,"06:03 PM",7,"SIMPLE ASSAULT",,,,,"5045 N HOPKINS ST",1
050650053,01/16/2005,"06:54 PM",4,"SIMPLE ASSAULT",,,,,"5536 N 31ST ST #APT4",1
050630499,01/15/2005,"10:33 AM",4,"SIMPLE ASSAULT",,,,,"3507 W KILEY AV",1
050630500,01/15/2005,"01:26 PM",4,"SIMPLE ASSAULT",,,,,"5243 N TEUTONIA AV",1
050630152,01/12/2005,"04:52 PM",4,"SIMPLE ASSAULT",,,,,"5670 N 36TH ST",1
050590280,01/11/2005,"04:16 PM",7,"SIMPLE ASSAULT",,,,,"4446 N 28TH ST #202",1
050800306,01/11/2005,"10:30 PM",7,"SIMPLE ASSAULT",,,,,"5075 N SHERMAN BL",1
050620141,01/09/2005,"03:29 AM",7,"SIMPLE ASSAULT",,,,,"2610 W VICTORY LA",1
050620234,01/08/2005,"02:57 PM",7,"SIMPLE ASSAULT",,,,,"4948 W HAMPTON AV #7",1
050620258,01/08/2005,"09:25 PM",7,"SIMPLE ASSAULT",,,,,"2802 W ATKINSON AV #102",1
050510055,01/05/2005,"12:53 PM",7,"SIMPLE ASSAULT","DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY",,,,"4843 N 24TH ST",1
050610158,01/03/2005,"05:47 PM",7,"SIMPLE ASSAULT",,,,,"5165 N SHERMAN BL",1
050550115,01/02/2005,"01:10 AM",7,"SIMPLE ASSAULT",,,,,"4663 N 18TH ST",1
050540127,01/01/2005,"04:22 PM",7,"SIMPLE ASSAULT",,,,,"4766 N 31ST ST",1
050540170,01/01/2005,"09:21 AM",7,"SIMPLE ASSAULT",,,,,"4441 N 29TH ST",1
050600334,01/01/2005,"06:18 AM",4,"SIMPLE ASSAULT",,,,,"5882 N 32ND ST",1
050660544,01/31/2005,"01:05 PM",4,"SIMPLE ASSAULT","ALL OTHER LARCENY",,,,"6414 W SILVER SPRING DR",1
050640620,01/30/2005,"04:17 AM",7,"SIMPLE ASSAULT",,,,,"4512 N 69TH ST",1
050640658,01/30/2005,"02:26 PM",7,"SIMPLE ASSAULT",,,,,"4947 N 84TH ST #7",1
