130310075,01/31/2013,"02:44 PM",4,ROBBERY,,,,,"3720 W VILLARD AV",1
130310107,01/31/2013,"04:46 PM",7,ROBBERY,,,,,"4800 N 18TH ST",1
130290120,01/29/2013,"06:37 PM",7,ROBBERY,,,,,"4808 N HOPKINS ST",1
130290136,01/29/2013,"07:44 PM",5,ROBBERY,,,,,"2222 W CAPITOL DR",1
130290009,01/28/2013,"11:02 PM",5,ROBBERY,,,,,"4038 N 19TH ST",1
130260115,01/26/2013,"07:21 PM",4,ROBBERY,,,,,"5462 N 19TH ST",1
130250123,01/25/2013,"07:36 PM",7,ROBBERY,,,,,"4950 N 27TH ST",1
130240091,01/24/2013,"07:03 PM",7,ROBBERY,,,,,"3149 W VILLARD AV",1
130220012,01/22/2013,"03:58 AM",4,"FORCIBLE RAPE",ROBBERY,,,,,1
130220012,01/22/2013,"03:58 AM",4,"SEXUAL ASSAULT WITH AN OBJECT",ROBBERY,,,,,1
130220012,01/22/2013,"03:58 AM",4,,ROBBERY,,,,"6194 N 37TH ST",1
130220097,01/22/2013,"02:23 PM",4,ROBBERY,,,,,"2600 W VILLARD AV",1
130220130,01/22/2013,"09:31 PM",4,ROBBERY,,,,,"7155 N 43RD ST",1
130210111,01/21/2013,"06:40 PM",7,ROBBERY,,,,,"3427 W VILLARD AV #309",1
130200069,01/20/2013,"11:36 AM",5,ROBBERY,,,,,"2826 W ATKINSON AV",1
130200110,01/20/2013,"06:38 PM",4,ROBBERY,,,,,"3328 W VILLARD AV",1
130190112,01/19/2013,"05:06 PM",7,ROBBERY,,,,,"4200 W HAMPTON AV",1
130170105,01/17/2013,"07:53 PM",5,ROBBERY,,,,,"4244 N TEUTONIA AV",1
130170119,01/17/2013,"10:25 PM",7,ROBBERY,,,,,"5050 W HAMPTON AV",1
130160138,01/16/2013,"08:39 PM",4,ROBBERY,,,,,"4201 W KAUL AV",1
130160143,01/16/2013,"09:41 PM",7,ROBBERY,,,,,"4964 N 51ST BL",1
130130109,01/13/2013,"09:13 PM",7,ROBBERY,,,,,"5202 W HAMPTON AV",1
130110012,01/11/2013,"01:53 AM",5,ROBBERY,,,,,"2222 W CAPITOL DR",1
130110132,01/11/2013,"07:00 PM",7,ROBBERY,,,,,"4757 N 21ST ST",1
130110150,01/11/2013,"07:40 PM",5,ROBBERY,,,,,"4570 N 24TH PL",1
130100015,01/10/2013,"05:41 AM",4,ROBBERY,,,,,"6000 N 42ND ST",1
130100041,01/10/2013,"10:25 AM",7,ROBBERY,,,,,"5075 N SHERMAN BL",1
130070012,01/07/2013,"07:01 AM",7,ROBBERY,,,,,"3908 W HAMPTON AV",1
