Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location;Address
152030171;07/22/2015;08:28 PM;7.0;MOTOR VEHICLE THEFT;;;[43.11147566472388, -88.00746236410092];5148 N 77TH ST #UPR
152020017;07/21/2015;02:32 AM;7.0;MOTOR VEHICLE THEFT;;;[43.095842664723875, -87.99061583524747];4314 N 63RD ST
152020036;07/21/2015;06:51 AM;7.0;MOTOR VEHICLE THEFT;;;[43.10746230391251, -87.99366488631792];4912 N 66TH ST
152010059;07/20/2015;10:26 AM;7.0;MOTOR VEHICLE THEFT;;;[43.090022460470756, -88.0032915];7308 W CAPITOL DR
152010169;07/20/2015;09:58 PM;4.0;MOTOR VEHICLE THEFT;;;[43.11230127510951, -88.01585277510952];8400 W VILLARD AV
152010170;07/20/2015;10:13 PM;7.0;MOTOR VEHICLE THEFT;;;[43.093554781956584, -87.98315071372666];5600 W HOPE AV
152010171;07/20/2015;09:24 PM;7.0;MOTOR VEHICLE THEFT;;;[43.09346551399403, -87.98505325145709];5825 W HOPE AV
152000099;07/19/2015;01:12 PM;4.0;MOTOR VEHICLE THEFT;ALL OTHER LARCENY;;[43.128572546165714, -88.01754988343238];8515 W KAUL AV
151980083;07/17/2015;03:23 PM;4.0;MOTOR VEHICLE THEFT;;;[43.122095779906516, -88.00851866864767];5729 N 78TH ST
151970095;07/16/2015;02:37 PM;4.0;MOTOR VEHICLE THEFT;;;[43.11287644878532, -88.00377411477861];7405 W CALDWELL AV
151970109;07/16/2015;04:53 PM;7.0;MOTOR VEHICLE THEFT;;;[43.102266819608666, -87.9917516473543];6414 W FOND DU LAC AV
151960106;07/15/2015;02:22 PM;7.0;MOTOR VEHICLE THEFT;;;[43.10592448600596, -88.01528044310116];8306 W LUSCHER AV
151940096;07/13/2015;11:48 AM;7.0;MOTOR VEHICLE THEFT;;;[43.090134401484285, -87.98439297263099];5700 W CAPITOL DR
151940215;07/13/2015;11:13 PM;4.0;MOTOR VEHICLE THEFT;;;[43.117848251457104, -88.02602916475253];5503 N 91ST ST
151930069;07/12/2015;09:14 AM;7.0;MOTOR VEHICLE THEFT;;;[43.09202688481736, -87.97459643738836];4112 N 49TH ST
151920093;07/11/2015;02:14 PM;7.0;MOTOR VEHICLE THEFT;;;[43.09029983819033, -87.98703809536022];4001 N 60TH ST
151920100;07/11/2015;02:47 PM;7.0;MOTOR VEHICLE THEFT;;;[43.10061300000001, -87.99937283524747];4566 N 70TH ST
151900072;07/09/2015;01:00 PM;7.0;MOTOR VEHICLE THEFT;;;[43.090067460470756, -87.990291];6222 W CAPITOL DR
151910001;07/09/2015;09:42 PM;7.0;MOTOR VEHICLE THEFT;;;[43.10485254674262, -88.00005094463039];7019 W HAMPTON AV
151890052;07/08/2015;07:29 AM;4.0;MOTOR VEHICLE THEFT;;;[43.11752897613822, -88.0087939793122];7820 W LEON TR #D
151890155;07/08/2015;07:23 PM;7.0;MOTOR VEHICLE THEFT;;;[43.090134401484285, -87.98439297263099];5700 W CAPITOL DR
151870100;07/06/2015;03:05 PM;7.0;MOTOR VEHICLE THEFT;;;[43.105079482110824, -88.00910991618096];7734 W HAMPTON AV
151860061;07/05/2015;09:32 AM;4.0;MOTOR VEHICLE THEFT;;;[43.11685766472388, -88.02714333135233];5450 N 92ND ST
151860103;07/05/2015;04:24 PM;7.0;MOTOR VEHICLE THEFT;;;[43.09582407799064, -87.97815338631791];4318 N 52ND ST
152120039;07/31/2015;08:28 AM;5.0;MOTOR VEHICLE THEFT;;;[43.07424926335087, -87.89786856971948];3071 N HUMBOLDT BL
152090035;07/28/2015;07:02 AM;5.0;MOTOR VEHICLE THEFT;;;[43.0699875925616, -87.90158954428976];2835 N FRATNEY ST
152090056;07/28/2015;10:34 AM;1.0;MOTOR VEHICLE THEFT;;;[43.050216897310854, -87.89687249956731];1518 N FRANKLIN PL
152090112;07/28/2015;04:16 PM;1.0;MOTOR VEHICLE THEFT;;;[43.05317242360028, -87.89371983693833];1710 N WARREN AV
152080102;07/27/2015;01:53 PM;1.0;MOTOR VEHICLE THEFT;;;[43.07263255536961, -87.89031589684949];2978 N NEWHALL ST
152080140;07/27/2015;02:59 PM;1.0;MOTOR VEHICLE THEFT;;;[43.066232612268465, -87.88312160646872];2605 N MARYLAND AV
152060032;07/25/2015;04:16 AM;5.0;MOTOR VEHICLE THEFT;;;[43.065722200582314, -87.90280201716054];2600 N PIERCE ST
152060090;07/25/2015;01:39 PM;5.0;MOTOR VEHICLE THEFT;;;[43.080928994171614, -87.9024834190665];3452 N PIERCE ST
152060163;07/25/2015;10:52 PM;1.0;MOTOR VEHICLE THEFT;;;[43.04814452120741, -87.90665416763807];455 E OGDEN AV
152050034;07/24/2015;06:26 AM;1.0;MOTOR VEHICLE THEFT;;;[43.05144605245542, -87.898134407958];1634 N HUMBOLDT AV
152040057;07/23/2015;07:48 AM;5.0;MOTOR VEHICLE THEFT;;;[43.06564146047075, -87.89711383236194];1120 E CLARKE ST
152020095;07/21/2015;02:23 PM;1.0;MOTOR VEHICLE THEFT;;;[43.06747968748264, -87.8911483051651];1500 E PARK PL
152020104;07/21/2015;04:23 PM;5.0;MOTOR VEHICLE THEFT;;;[43.06972659256161, -87.90159754818492];2817 N FRATNEY ST
152010095;07/20/2015;03:07 PM;1.0;MOTOR VEHICLE THEFT;;;[43.07258716763806, -87.88051913532217];2977 N PROSPECT AV
152000086;07/19/2015;01:37 PM;1.0;MOTOR VEHICLE THEFT;;;[43.05558541326678, -87.89491487520941];1852 N ARLINGTON PL
152000088;07/19/2015;01:33 PM;1.0;MOTOR VEHICLE THEFT;;;[43.056106519331465, -87.89470148167814];1300 E KANE PL
151990111;07/18/2015;04:57 PM;5.0;MOTOR VEHICLE THEFT;;;[43.07064459256159, -87.900360069825];2867 N BREMEN ST
151950026;07/14/2015;05:09 AM;1.0;MOTOR VEHICLE THEFT;;;[43.06741151543634, -87.8870925];1824 E PARK PL
151930062;07/12/2015;09:14 AM;5.0;MOTOR VEHICLE THEFT;;;[43.070256, -87.90283963200395];2843 N PIERCE ST
151920160;07/11/2015;09:39 PM;1.0;MOTOR VEHICLE THEFT;;;[43.07361325145709, -87.88048813200395];3035 N PROSPECT AV
151900043;07/09/2015;09:32 AM;5.0;MOTOR VEHICLE THEFT;;;[43.07113748845882, -87.90326999999999];621 E LOCUST ST
151870033;07/06/2015;06:29 AM;1.0;MOTOR VEHICLE THEFT;;;[43.08150651154119, -87.88996333236193];1600 E PROVIDENCE AV
151870042;07/06/2015;08:35 AM;1.0;MOTOR VEHICLE THEFT;;;[43.0626296434129, -87.88673922722836];1900 E GREENWICH AV
151870060;07/06/2015;10:37 AM;5.0;MOTOR VEHICLE THEFT;;;[43.07229958673324, -87.90402912479058];2953 N BOOTH ST
151840034;07/03/2015;04:02 AM;5.0;MOTOR VEHICLE THEFT;;;[43.07204716763806, -87.9003291503258];2943 N BREMEN ST
151830046;07/02/2015;10:37 AM;1.0;MOTOR VEHICLE THEFT;;;[43.05474472413285, -87.88747662741632];1943 N SUMMIT AV
151820028;07/01/2015;07:50 AM;1.0;MOTOR VEHICLE THEFT;;;[43.074181286961675, -87.8734020341843];3077 N MARIETTA AV
151820030;07/01/2015;05:25 AM;1.0;MOTOR VEHICLE THEFT;;;[43.0724797543713, -87.88919160978695];2977 N BARTLETT AV
151820059;07/01/2015;11:37 AM;5.0;MOTOR VEHICLE THEFT;;;[43.063704167638065, -87.90160635356932];2478 N FRATNEY ST
152120013;07/31/2015;03:10 AM;3.0;MOTOR VEHICLE THEFT;;;[43.03295562423784, -87.95768515184623];200 N 35TH ST
152100117;07/29/2015;07:15 PM;3.0;MOTOR VEHICLE THEFT;;;[43.04030546436588, -87.94975041618096];2820 W WELLS ST
152090083;07/28/2015;01:12 PM;3.0;MOTOR VEHICLE THEFT;;;[43.04589150043269, -87.9446025];2468 W JUNEAU AV
152080188;07/27/2015;06:43 PM;3.0;MOTOR VEHICLE THEFT;;;[43.04352633527614, -87.93914859867844];1011 N 21ST ST
152070147;07/26/2015;08:15 PM;1.0;MOTOR VEHICLE THEFT;;;[43.04478498389984, -87.91110923844401];1101 N WATER ST
152000156;07/19/2015;09:13 PM;1.0;MOTOR VEHICLE THEFT;;;[43.0397050535806, -87.91196887396866];740 N PLANKINTON AV
151980171;07/17/2015;10:01 PM;3.0;MOTOR VEHICLE THEFT;;;[43.03860454284748, -87.94402127699232];2435 W WISCONSIN AV
151970139;07/16/2015;08:38 PM;1.0;MOTOR VEHICLE THEFT;;;[43.042258176635826, -87.91441102388606];930 N OLD WORLD THIRD ST
152700088;07/16/2015;03:02 PM;1.0;MOTOR VEHICLE THEFT;;;[43.046336708357096, -87.9228956519813];1244 N 9TH ST #312
151930095;07/12/2015;01:37 PM;3.0;MOTOR VEHICLE THEFT;;;[43.043309581486184, -87.93039021342118];1408 W STATE ST
151920071;07/11/2015;11:07 AM;3.0;MOTOR VEHICLE THEFT;;;[43.04288323242279, -87.94763665194776];964 N 27TH ST
151910144;07/10/2015;06:11 PM;3.0;MOTOR VEHICLE THEFT;;;[43.039588020605535, -87.94777767128912];749 N 27TH ST
151910198;07/10/2015;08:37 PM;3.0;MOTOR VEHICLE THEFT;;;[43.047225546742624, -87.94240216763806];2325 W MC KINLEY AV
151900029;07/09/2015;07:20 AM;3.0;MOTOR VEHICLE THEFT;;;[43.040372095377705, -87.94779124437778];2700 W WELLS ST
151890050;07/08/2015;09:13 AM;3.0;MOTOR VEHICLE THEFT;;;[43.04723050288554, -87.94906183236193];2801 W MC KINLEY BL
151890163;07/08/2015;07:49 PM;3.0;MOTOR VEHICLE THEFT;;;[43.036767, -87.947789592042];527 N 27TH ST
151880112;07/07/2015;03:38 PM;1.0;MOTOR VEHICLE THEFT;;;[43.05333386069577, -87.88694633152522];1701 N LINCOLN MEMORIAL DR
151870092;07/06/2015;02:02 PM;3.0;MOTOR VEHICLE THEFT;;;[43.038786494373156, -87.94221007660568];2308 W WISCONSIN AV
151850076;07/04/2015;03:03 PM;3.0;MOTOR VEHICLE THEFT;;;[43.03886536416698, -87.95679686707845];3430 W WISCONSIN AV
151840005;07/03/2015;12:01 AM;3.0;MOTOR VEHICLE THEFT;;;[43.036767, -87.947789592042];527 N 27TH ST
151830005;07/02/2015;12:32 AM;3.0;MOTOR VEHICLE THEFT;;;[43.03462899206155, -87.92410021286743];1001 W ST PAUL AV
151830007;07/02/2015;12:32 AM;3.0;MOTOR VEHICLE THEFT;;;[43.03462899206155, -87.92410021286743];1001 W ST PAUL AV
151820047;07/01/2015;10:51 AM;1.0;MOTOR VEHICLE THEFT;;;[43.0388726760156, -87.90521176073881];700 N JEFFERSON ST
151820131;07/01/2015;06:43 PM;3.0;MOTOR VEHICLE THEFT;;;[43.04912313044608, -87.94521498456368];1418 N 25TH ST
151820168;07/01/2015;10:05 PM;1.0;MOTOR VEHICLE THEFT;;;[43.043508680824026, -87.90073371048554];930 N MARSHALL ST
152090075;07/28/2015;12:45 PM;7.0;MOTOR VEHICLE THEFT;;;[43.09300819900167, -88.04205587520941];4160 N 104TH ST
152060040;07/25/2015;05:14 AM;7.0;MOTOR VEHICLE THEFT;;;[43.090027454411235, -88.00851283138098];7600 W CAPITOL DR
152060109;07/25/2015;04:07 PM;4.0;MOTOR VEHICLE THEFT;;;[43.1129533097409, -88.0558496253675];5253 N LOVERS LANE RD
152060110;07/25/2015;03:51 PM;7.0;MOTOR VEHICLE THEFT;;;[43.076982121299494, -88.01020747654225];7800 W AUER AV
152060139;07/25/2015;07:05 PM;4.0;MOTOR VEHICLE THEFT;;;[43.10433212045518, -88.05981143952502];4780 N 118TH ST
152060151;07/25/2015;07:22 PM;7.0;MOTOR VEHICLE THEFT;;;[43.10979544339047, -88.0224513003646];8857 W APPLETON AV
152050054;07/24/2015;11:29 AM;7.0;MOTOR VEHICLE THEFT;;;[43.10970427445482, -88.02233117913181];8847 W APPLETON AV
152040018;07/22/2015;09:07 PM;4.0;MOTOR VEHICLE THEFT;;;[43.11171300127285, -88.0555741344029];5188 N LOVERS LANE RD
152020018;07/21/2015;01:11 AM;7.0;MOTOR VEHICLE THEFT;;;[43.09547366472387, -88.02250389353127];4312 N 88TH ST
152020139;07/21/2015;07:11 PM;4.0;MOTOR VEHICLE THEFT;;;[43.11956558721596, -88.04117286836671];10330 W SILVER SPRING DR
152010045;07/20/2015;08:43 AM;7.0;MOTOR VEHICLE THEFT;;;[43.098128329447746, -88.02750339353128];4450 N 92ND ST
152010079;07/20/2015;07:39 AM;7.0;MOTOR VEHICLE THEFT;;;[43.086018078916815, -88.0226737105542];3801 N 88TH ST
152010149;07/20/2015;08:04 PM;4.0;MOTOR VEHICLE THEFT;;;[43.13480349708581, -88.04522335688755];6436 N 107TH ST
152000006;07/19/2015;12:29 AM;4.0;MOTOR VEHICLE THEFT;;;[43.11101797446477, -88.04336015753917];5127 N 105TH ST
152000171;07/19/2015;11:06 PM;7.0;MOTOR VEHICLE THEFT;;;[43.086018078916815, -88.0226737105542];3801 N 88TH ST
151990137;07/18/2015;05:55 PM;4.0;MOTOR VEHICLE THEFT;;;[43.12220352037069, -88.03898864019827];10155 W APPLETON AV
151990138;07/18/2015;07:56 PM;7.0;MOTOR VEHICLE THEFT;;;[43.08508727699231, -88.0162029190665];3730 N 83RD ST
151980002;07/17/2015;12:04 AM;7.0;MOTOR VEHICLE THEFT;;;[43.08239418837954, -88.0214962697599];8711 W LISBON AV
151950037;07/14/2015;08:23 AM;4.0;MOTOR VEHICLE THEFT;;;[43.11406364444044, -88.05556291360358];5282 N LOVERS LANE RD
151950148;07/14/2015;07:29 PM;7.0;MOTOR VEHICLE THEFT;;;[43.089779460470744, -88.02700267055225];9100 W CAPITOL DR
151940191;07/13/2015;09:56 PM;7.0;MOTOR VEHICLE THEFT;;;[43.0897775115412, -88.0286612216227];9230 W CAPITOL DR
151940201;07/13/2015;10:24 PM;7.0;MOTOR VEHICLE THEFT;;;[43.096023167638066, -88.02516960257358];4347 N 90TH ST
152120128;07/13/2015;07:32 PM;7.0;MOTOR VEHICLE THEFT;;;[43.08344073999945, -88.02301091619674];3620 N TUCKER PL
151930061;07/12/2015;09:14 AM;7.0;MOTOR VEHICLE THEFT;;;[43.10432885789717, -88.02463637520941];4750 N 90TH ST
151890189;07/08/2015;10:32 PM;4.0;MOTOR VEHICLE THEFT;;;[43.10595048456366, -88.05125123079796];11027 W JEFFREY CT
151880093;07/07/2015;01:37 PM;7.0;MOTOR VEHICLE THEFT;;;[43.10491554674263, -88.00742186081135];7607 W HAMPTON AV
151880116;07/07/2015;04:29 PM;4.0;MOTOR VEHICLE THEFT;;;[43.11956558721596, -88.04117286836671];10330 W SILVER SPRING DR
151870036;07/06/2015;06:46 AM;7.0;MOTOR VEHICLE THEFT;;;[43.09152185789716, -88.02381586078269];4080 N 89TH ST
151870121;07/06/2015;05:25 PM;7.0;MOTOR VEHICLE THEFT;;;[43.09675254674261, -88.04020066763806];10221 W CONGRESS ST
151840037;07/03/2015;06:02 AM;4.0;MOTOR VEHICLE THEFT;;;[43.15408916296352, -88.0551039163548];11600 W PARK PL
151840045;07/03/2015;07:51 AM;4.0;MOTOR VEHICLE THEFT;;;[43.1189542472735, -88.03421790746705];9717 W APPLETON AV
151840082;07/03/2015;12:21 PM;4.0;MOTOR VEHICLE THEFT;;;[43.1498367579493, -88.0468002606906];10831 W PARK PL
151840135;07/03/2015;06:41 PM;7.0;MOTOR VEHICLE THEFT;;;[43.07332483236195, -88.00981538631792];2976 N 78TH ST
151820153;07/01/2015;07:56 PM;7.0;MOTOR VEHICLE THEFT;;;[43.083469257285486, -88.02129445181508];3542 N 87TH ST
152110064;07/30/2015;12:11 PM;5.0;MOTOR VEHICLE THEFT;;;[43.06388751875455, -87.9083907485429];236 E WRIGHT ST
152110119;07/30/2015;07:24 PM;5.0;MOTOR VEHICLE THEFT;;;[43.06751146826103, -87.9069210298344];320 E CENTER ST
152110163;07/30/2015;10:34 PM;5.0;MOTOR VEHICLE THEFT;;;[43.07136022298921, -87.9254027229892];1100 W LOCUST ST
152100050;07/29/2015;10:45 AM;5.0;MOTOR VEHICLE THEFT;;;[43.07471851399404, -87.90348166763806];615 E BURLEIGH ST
152100146;07/29/2015;10:47 PM;5.0;MOTOR VEHICLE THEFT;;;[43.07674494754457, -87.92868763200394];3183 N 14TH ST
152090054;07/28/2015;10:23 AM;5.0;MOTOR VEHICLE THEFT;;;[43.082417460470744, -87.93905383236194];2118 W KEEFE AV
152080130;07/27/2015;04:55 PM;5.0;MOTOR VEHICLE THEFT;;;[43.08217823675051, -87.91499024999999];400 W KEEFE AV
152060086;07/25/2015;01:24 PM;5.0;MOTOR VEHICLE THEFT;;;[43.08425941326678, -87.92715391185313];3638 N 13TH ST
152050113;07/24/2015;05:03 PM;5.0;MOTOR VEHICLE THEFT;;;[43.056486533181264, -87.91027166472387];132 E BROWN ST
152040094;07/23/2015;02:07 PM;5.0;MOTOR VEHICLE THEFT;;;[43.051176165042556, -87.92038067861014];715 W GALENA ST
152030096;07/22/2015;01:37 PM;5.0;MOTOR VEHICLE THEFT;;;[43.07182255536961, -87.93672541185313];2914 N 19TH ST
152030108;07/22/2015;02:40 PM;5.0;MOTOR VEHICLE THEFT;;;[43.081875, -87.90627060257358];3475 N BUFFUM ST
152030122;07/22/2015;04:06 PM;5.0;MOTOR VEHICLE THEFT;;;[43.08340950874572, -87.9172803001522];3616 N PORT WASHINGTON AV
152010019;07/20/2015;02:10 AM;5.0;MOTOR VEHICLE THEFT;;;[43.06686300000001, -87.91399487520941];2650 N MARTIN L KING JR DR
152010100;07/20/2015;03:48 PM;5.0;MOTOR VEHICLE THEFT;;;[43.082495064815326, -87.94109682638036];2300 W KEEFE AV
152010144;07/20/2015;08:39 PM;5.0;MOTOR VEHICLE THEFT;;;[43.04757538190319, -87.9201459218078];1300 N 7TH ST
152000003;07/19/2015;12:22 AM;5.0;MOTOR VEHICLE THEFT;;;[43.08359336081136, -87.94366159925535];3551 N 24TH PL
152000075;07/19/2015;10:45 AM;5.0;MOTOR VEHICLE THEFT;;;[43.05789757507645, -87.90407440795799];2102 N BOOTH ST
152000076;07/19/2015;12:14 PM;5.0;MOTOR VEHICLE THEFT;;;[43.07426924562873, -87.90391493738835];3060 N BOOTH ST
152000087;07/19/2015;01:21 PM;5.0;MOTOR VEHICLE THEFT;;;[43.05901749567219, -87.90743152553523];325 E GARFIELD AV
151990004;07/18/2015;12:50 AM;5.0;MOTOR VEHICLE THEFT;;;[43.07393542962675, -87.90528860646873];3037 N HOLTON ST
151990088;07/18/2015;12:23 PM;5.0;MOTOR VEHICLE THEFT;;;[43.06092102255071, -87.91116121508135];2335 N 1ST ST
151980049;07/17/2015;10:22 AM;5.0;MOTOR VEHICLE THEFT;;;[43.064738580904844, -87.91987488242277];2534 N 7TH ST
151980087;07/17/2015;03:34 PM;5.0;MOTOR VEHICLE THEFT;THEFT FROM BUILDING;;[43.07095841909515, -87.91696158482863];2873 N 5TH ST
151970070;07/16/2015;12:11 PM;5.0;MOTOR VEHICLE THEFT;;;[43.0602245323159, -87.90641099999999];413 E NORTH AV
151970090;07/16/2015;02:01 PM;5.0;MOTOR VEHICLE THEFT;;;[43.055171474897485, -87.91309333236194];204 W RESERVOIR AV
151970165;07/16/2015;09:53 PM;5.0;MOTOR VEHICLE THEFT;;;[43.08916851889972, -87.9060000693923];401 E CAPITOL DR
151940065;07/13/2015;09:58 AM;5.0;MOTOR VEHICLE THEFT;;;[43.07121515262999, -87.90828023359933];230 E LOCUST ST
151940121;07/13/2015;03:35 PM;5.0;MOTOR VEHICLE THEFT;;;[43.08461839116696, -87.93724105613263];2000 W NASH ST
151920057;07/11/2015;09:09 AM;5.0;MOTOR VEHICLE THEFT;;;[43.08782282653357, -87.94196287189119];3880 N 24TH ST
151920133;07/11/2015;07:29 PM;5.0;MOTOR VEHICLE THEFT;;;[43.05763825145709, -87.91423008482863];2053 N MARTIN L KING JR DR
151920149;07/11/2015;09:28 PM;5.0;MOTOR VEHICLE THEFT;;;[43.08916851889972, -87.9060000693923];401 E CAPITOL DR
151900042;07/09/2015;09:30 AM;5.0;MOTOR VEHICLE THEFT;;;[43.05553765881021, -87.92010158450425];1941 N 7TH ST
151890038;07/08/2015;07:41 AM;5.0;MOTOR VEHICLE THEFT;;;[43.08753603136361, -87.92837862479058];3865 N 14TH ST
151890065;07/08/2015;11:25 AM;5.0;MOTOR VEHICLE THEFT;;;[43.08916851889972, -87.9060000693923];401 E CAPITOL DR
151890149;07/08/2015;06:50 PM;5.0;MOTOR VEHICLE THEFT;;;[43.07134748211084, -87.92766980682671];1300 W LOCUST ST
151880103;07/07/2015;02:34 PM;5.0;MOTOR VEHICLE THEFT;;;[43.06267119916229, -87.91400692329508];2430 N MARTIN L KING JR DR
151880154;07/07/2015;07:35 PM;5.0;MOTOR VEHICLE THEFT;;;[43.08523750288553, -87.89592143782104];1219 E SINGER CR
151880179;07/07/2015;09:50 PM;5.0;MOTOR VEHICLE THEFT;;;[43.08916851889972, -87.9060000693923];401 E CAPITOL DR
151840022;07/03/2015;03:14 AM;5.0;MOTOR VEHICLE THEFT;;;[43.06294766472388, -87.91402442627985];2436 N MARTIN L KING JR DR
151840051;07/03/2015;09:32 AM;5.0;MOTOR VEHICLE THEFT;;;[43.079642633360265, -87.9285059662418];3334 N 14TH ST
151840119;07/03/2015;04:33 PM;5.0;MOTOR VEHICLE THEFT;;;[43.089396245936584, -87.90587969645433];378 E CAPITOL DR
151820014;07/01/2015;01:25 AM;5.0;MOTOR VEHICLE THEFT;;;[43.08021075437128, -87.913810092042];3363 N 3RD ST
151820070;07/01/2015;12:29 PM;5.0;MOTOR VEHICLE THEFT;;;[43.07157623442872, -87.93217915912648];1545 W HOPKINS ST
152100119;07/29/2015;07:06 PM;7.0;MOTOR VEHICLE THEFT;;;[43.07610447879261, -87.9547635];3228 W SENATOR AV
152090070;07/28/2015;12:31 PM;5.0;MOTOR VEHICLE THEFT;;;[43.071630223332576, -87.94770759571396];2728 W LOCUST ST
152090163;07/28/2015;08:52 PM;3.0;MOTOR VEHICLE THEFT;;;[43.06605286372556, -87.9676181253675];2525 N SHERMAN BL
152080089;07/27/2015;12:42 PM;5.0;MOTOR VEHICLE THEFT;;;[43.074251245628716, -87.95094541185313];3038 N 30TH ST
152070047;07/26/2015;04:57 AM;7.0;MOTOR VEHICLE THEFT;;;[43.08191186955392, -87.95958448066852];3440 N 37TH ST
152070101;07/26/2015;01:44 PM;7.0;MOTOR VEHICLE THEFT;;;[43.10032486372555, -87.96040813200395];4563 N 38TH ST
152060053;07/25/2015;07:40 AM;5.0;MOTOR VEHICLE THEFT;;;[43.0752564676841, -87.94766249999999];2708 W BURLEIGH ST
152060055;07/25/2015;09:16 AM;5.0;MOTOR VEHICLE THEFT;;;[43.07344409919149, -87.94596174974285];3002 N 26TH ST
152040055;07/23/2015;09:25 AM;7.0;MOTOR VEHICLE THEFT;;;[43.09460899417164, -87.9628453607827];4250 N 40TH ST
152040071;07/23/2015;11:38 AM;7.0;MOTOR VEHICLE THEFT;;;[43.091732673033746, -87.95952388594255];4101 N MONTREAL ST
152020048;07/21/2015;09:29 AM;7.0;MOTOR VEHICLE THEFT;;;[43.1052037543713, -87.98511860646872];4821 N 58TH ST
152010067;07/20/2015;11:25 AM;7.0;MOTOR VEHICLE THEFT;;;[43.092143245628705, -87.97102391517136];4124 N 46TH ST
152000066;07/19/2015;10:49 AM;7.0;MOTOR VEHICLE THEFT;;;[43.08279241326679, -87.98086584967419];3500 N 54TH BL
152000072;07/19/2015;10:49 AM;7.0;MOTOR VEHICLE THEFT;;;[43.0839018440187, -87.97466854818492];3619 N 49TH ST
152000078;07/19/2015;10:49 AM;7.0;MOTOR VEHICLE THEFT;;;[43.08039791035259, -87.97089594460172];3358 N 46TH ST
151980028;07/17/2015;05:36 AM;7.0;MOTOR VEHICLE THEFT;;;[43.102241245628704, -87.97787341185312];4670 N 52ND ST
151980038;07/17/2015;08:20 AM;7.0;MOTOR VEHICLE THEFT;;;[43.099524115182646, -87.96514009925535];4527 N 42ND ST
151980050;07/17/2015;10:41 AM;7.0;MOTOR VEHICLE THEFT;;;[43.08559005271523, -87.97260055011814];4715 W MEDFORD AV
151970137;07/16/2015;09:40 PM;7.0;MOTOR VEHICLE THEFT;;;[43.097948245628714, -87.98418541906649];4428 N 57TH ST
151970144;07/16/2015;09:35 PM;7.0;MOTOR VEHICLE THEFT;;;[43.09437653318127, -87.97009402553522];4510 W OLIVE ST
151960109;07/15/2015;02:38 PM;5.0;MOTOR VEHICLE THEFT;;;[43.072605754371295, -87.94732812479059];2947 N 27TH ST
151960141;07/15/2015;05:24 PM;7.0;MOTOR VEHICLE THEFT;;;[43.08707775437128, -87.96081912479058];3849 N 38TH ST
151940017;07/13/2015;02:05 AM;7.0;MOTOR VEHICLE THEFT;;;[43.09166921728725, -87.96405153402125];4100 N 41ST ST
151940103;07/13/2015;01:20 PM;7.0;MOTOR VEHICLE THEFT;;;[43.07976006382373, -87.96343203900966];4001 W FOND DU LAC AV
151940129;07/13/2015;04:12 PM;7.0;MOTOR VEHICLE THEFT;;;[43.096005167638054, -87.96502160646872];4333 N 42ND ST
151930136;07/12/2015;06:03 PM;7.0;MOTOR VEHICLE THEFT;;;[43.07342400000002, -87.96724315225457];3000 N SHERMAN BL
151890049;07/08/2015;09:10 AM;7.0;MOTOR VEHICLE THEFT;;;[43.08351083908081, -87.9679120509767];4326 W FOND DU LAC AV
151870158;07/06/2015;09:37 PM;7.0;MOTOR VEHICLE THEFT;;;[43.10109866472388, -87.9667223280341];4612 N SHERMAN BL
151850025;07/04/2015;03:11 AM;7.0;MOTOR VEHICLE THEFT;;;[43.08201707216227, -87.97964007372015];3455 N 53RD ST
151840063;07/03/2015;10:28 AM;7.0;MOTOR VEHICLE THEFT;;;[43.0850606187937, -87.97843458323476];3737 N 52ND ST
151840100;07/03/2015;01:28 PM;7.0;MOTOR VEHICLE THEFT;;;[43.1045593863372, -87.98269740989375];5615 W HAMPTON AV
151830039;07/02/2015;09:31 AM;7.0;MOTOR VEHICLE THEFT;;;[43.10090003580702, -87.95840736926546];4600 N HOPKINS ST
151830047;07/02/2015;09:08 AM;7.0;MOTOR VEHICLE THEFT;;;[43.102648814724766, -87.96498260361943];4702 N 42ND ST
151830094;07/02/2015;04:14 PM;5.0;MOTOR VEHICLE THEFT;;;[43.073883136274446, -87.94353586078269];3024 N 24TH PL
151820066;07/01/2015;10:23 AM;7.0;MOTOR VEHICLE THEFT;;;[43.073817849826284, -87.96723679567083];3026 N SHERMAN BL
152080069;07/27/2015;11:22 AM;2.0;MOTOR VEHICLE THEFT;;;[43.02117317656805, -87.93967523814084];2112 W MINERAL ST
152090012;07/27/2015;09:30 PM;2.0;MOTOR VEHICLE THEFT;;;[43.003174493219326, -87.95092164210284];2908 W LINCOLN AV
152070130;07/26/2015;05:28 PM;2.0;MOTOR VEHICLE THEFT;;;[43.00256741909516, -87.95423060646873];2319 S 32ND ST
152060101;07/25/2015;02:58 PM;2.0;MOTOR VEHICLE THEFT;;;[43.004841138539945, -87.9569744289318];3420 W GRANT ST
152050061;07/24/2015;11:26 AM;2.0;MOTOR VEHICLE THEFT;;;[42.994187413266786, -87.94838160257359];2777 S 27TH ST
152050092;07/24/2015;01:06 PM;2.0;MOTOR VEHICLE THEFT;;;[43.02204153563411, -87.95047821135091];2903 W NATIONAL AV
152040062;07/23/2015;10:33 AM;2.0;MOTOR VEHICLE THEFT;;;[43.01126048845882, -87.94435444463038];2419 W MAPLE ST
152040101;07/23/2015;05:19 PM;2.0;MOTOR VEHICLE THEFT;;;[43.01697200199839, -87.95888377512013];3600 W GREENFIELD AV
