Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location
060590082;02/28/2006;12:52 PM;7.0;ALL OTHER LARCENY;;;4701 N 29TH ST
060590085;02/28/2006;11:57 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;4241 N 14TH ST
060590145;02/28/2006;07:16 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3030 W VILLARD AV
060580008;02/27/2006;01:36 AM;4.0;SIMPLE ASSAULT;;;2400 W VILLARD AV
060580043;02/27/2006;10:59 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;7017 N TEUTONIA AV
060580102;02/27/2006;12:59 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;6945 N 41ST ST
060580123;02/27/2006;05:22 PM;7.0;THEFT FROM MOTOR VEHICLE;;;4808 N HOPKINS ST
060580125;02/27/2006;05:26 PM;4.0;ALL OTHER LARCENY;;;5370 N 36TH ST
060580127;02/27/2006;04:53 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4964 N 27TH ST
060580147;02/27/2006;06:32 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4134 W VILLARD AV
060580149;02/27/2006;06:40 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4548 N TEUTONIA AV
060580155;02/27/2006;05:46 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;5261 N 29TH ST #4
060580171;02/27/2006;08:57 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4875 N GREEN BAY AV
060580185;02/27/2006;09:45 PM;7.0;MOTOR VEHICLE THEFT;;;4422 W HAMPTON AV #205
060580186;02/27/2006;09:04 PM;7.0;MOTOR VEHICLE THEFT;;;4941 N 18TH ST
060580193;02/27/2006;10:12 PM;7.0;SIMPLE ASSAULT;;;2601 W HAMPTON AV
060640099;02/27/2006;08:43 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3800 W VILLARD AV
060570034;02/26/2006;09:45 AM;7.0;MOTOR VEHICLE THEFT;;;1825 W HAMPTON AV
060570038;02/26/2006;09:17 AM;4.0;MOTOR VEHICLE THEFT;;;3706 W SHERIDAN AV
060570043;02/26/2006;09:28 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;6409 N 47TH ST
060570046;02/26/2006;12:04 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4872 N 41ST ST
060570057;02/26/2006;01:02 PM;4.0;SIMPLE ASSAULT;ALL OTHER LARCENY;;3504 W GREEN TREE RD #1
060570060;02/26/2006;01:10 PM;7.0;SIMPLE ASSAULT;;;4269 N 27TH ST #1
060570081;02/26/2006;03:49 PM;7.0;SIMPLE ASSAULT;;;4127 N 26TH ST #6
060570131;02/26/2006;08:36 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4108 W MILL RD
060560024;02/25/2006;02:30 AM;7.0;THEFT FROM MOTOR VEHICLE;;;5185 N 35TH ST
060560030;02/25/2006;02:36 AM;4.0;SIMPLE ASSAULT;;;7004 N 43RD ST
060560045;02/25/2006;06:03 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;5165 N SHERMAN BL
060560055;02/25/2006;08:15 AM;7.0;THEFT FROM MOTOR VEHICLE;;;4245 N 17TH ST
060560058;02/25/2006;09:07 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4173 N GREEN BAY AV
060560059;02/25/2006;07:32 AM;4.0;THEFT FROM MOTOR VEHICLE;;;2801 W CUSTER AV #303
060560064;02/25/2006;07:32 AM;4.0;THEFT FROM MOTOR VEHICLE;;;2801 W CUSTER AVE #319
060560099;02/25/2006;10:55 AM;5.0;MOTOR VEHICLE THEFT;;;4430 N GREEN BAY AV
060560116;02/25/2006;01:39 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1900 W CAPITOL DR
060560133;02/25/2006;03:03 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4064 N 17TH ST
060560150;02/25/2006;04:46 PM;7.0;ALL OTHER LARCENY;;;3515 W VILLARD AV
060560171;02/25/2006;05:39 PM;7.0;AGGRAVATED ASSAULT;;;2106 W COLFAX PL
060560174;02/25/2006;04:52 PM;7.0;AGGRAVATED ASSAULT;;;2400 W ATKINSON AV
060560179;02/25/2006;07:12 PM;7.0;SIMPLE ASSAULT;;;4965 N HOPKINS ST #4
060560201;02/25/2006;08:32 PM;4.0;MOTOR VEHICLE THEFT;;;5460 N 40TH ST
060550008;02/24/2006;12:09 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;5516 N 31ST ST #1
060550038;02/24/2006;06:40 AM;4.0;ARSON;;;7446 N 42ND ST
060550058;02/24/2006;11:02 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4687 N GREEN BAY AV #A
060550078;02/24/2006;11:40 AM;7.0;AGGRAVATED ASSAULT;;;4950 N 24TH ST
060550134;02/24/2006;04:40 PM;5.0;AGGRAVATED ASSAULT;;;4061 N 15TH ST
060550160;02/24/2006;11:40 AM;7.0;AGGRAVATED ASSAULT;;;4950 N 24TH ST
060550175;02/24/2006;10:56 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5862 N 38TH ST
060540016;02/23/2006;07:38 AM;7.0;THEFT FROM MOTOR VEHICLE;;;4126 N TEUTONIA AV
060540030;02/23/2006;08:40 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3802 W VILLARD AV
060540054;02/23/2006;09:06 AM;7.0;ROBBERY;;;5184 N 42ND ST
060540094;02/23/2006;03:32 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4230 W FAIRMOUNT AV
060540101;02/23/2006;01:48 PM;7.0;AGGRAVATED ASSAULT;;;2516 W GLENDALE AV
060540111;02/23/2006;04:32 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;5852 N 35TH ST
060540140;02/23/2006;04:26 PM;4.0;AGGRAVATED ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;4006 W THURSTON AV
060540159;02/23/2006;07:17 PM;7.0;ROBBERY;;;4212 N 17TH ST
060540163;02/23/2006;07:12 PM;4.0;SIMPLE ASSAULT;;;5279 N 35TH ST
060530049;02/22/2006;10:48 AM;4.0;ALL OTHER LARCENY;;;6263 N TEUTONIA AV
060530111;02/22/2006;04:14 PM;4.0;MOTOR VEHICLE THEFT;;;5417 N 39TH ST #UPPER
060530120;02/22/2006;06:16 PM;4.0;ALL OTHER LARCENY;;;5268 N 35TH ST
060530134;02/22/2006;07:51 PM;5.0;SIMPLE ASSAULT;;;4136 N GREEN BAY AV #4
060560043;02/22/2006;09:54 AM;4.0;ALL OTHER LARCENY;;;4230 W GOOD HOPE RD
060520014;02/21/2006;03:01 AM;4.0;ALL OTHER LARCENY;;;2804 W CARMEN AV
060520016;02/21/2006;05:13 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5030 W HAMPTON AV
060520059;02/21/2006;08:06 AM;7.0;AGGRAVATED ASSAULT;;;4601 N TEUTONIA AV
060520076;02/21/2006;12:49 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;5533 N 35TH ST
060520078;02/21/2006;01:02 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4462 N 28TH ST
060520080;02/21/2006;10:44 AM;4.0;MOTOR VEHICLE THEFT;;;5768 N 38TH ST
060520086;02/21/2006;01:49 PM;7.0;THEFT FROM MOTOR VEHICLE;;;5070 N 35TH ST
060520109;02/21/2006;01:56 PM;4.0;THEFT FROM MOTOR VEHICLE;;;6001 N TEUTONIA AV
060520113;02/21/2006;03:43 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1919 W FIEBRANTZ AV
060520125;02/21/2006;12:16 PM;7.0;AGGRAVATED ASSAULT;;;3500 W MOTHER DANIELS WA
060520152;02/21/2006;06:26 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4343 N 16TH ST
060520158;02/21/2006;04:56 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4843 N HOPKINS ST
060510024;02/20/2006;08:01 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;5225 N 27TH ST
060510042;02/20/2006;09:26 AM;7.0;THEFT FROM MOTOR VEHICLE;;;5053 N 38TH ST
060510112;02/20/2006;04:16 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4141 N 15TH ST
060510126;02/20/2006;06:23 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4375 N 17TH ST
060510134;02/20/2006;06:25 PM;4.0;MOTOR VEHICLE THEFT;;;6823 N DARIEN ST
060510167;02/20/2006;04:19 PM;7.0;AGGRAVATED ASSAULT;;;4521 N TEUTONIA AV
060510176;02/20/2006;10:08 PM;4.0;MOTOR VEHICLE THEFT;;;7177 N 42ND ST
060500025;02/19/2006;02:57 AM;7.0;THEFT FROM MOTOR VEHICLE;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;2021 W VILLARD AV
060500095;02/19/2006;06:16 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1975 W FIEBRANTZ AV
060490032;02/18/2006;08:54 AM;5.0;THEFT FROM MOTOR VEHICLE;;;4107 N 13TH ST
060490034;02/18/2006;09:08 AM;7.0;ALL OTHER LARCENY;;;4038 N 19TH PL #A
060490081;02/18/2006;12:36 PM;4.0;MOTOR VEHICLE THEFT;;;2708 W VILLARD AV
060490100;02/18/2006;03:11 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;5301 N TEUTONIA AV
060490109;02/18/2006;04:16 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4600 N GREEN BAY AV
060490116;02/18/2006;02:06 PM;7.0;AGGRAVATED ASSAULT;;;4115 N TEUTONIA AV
060490118;02/18/2006;06:25 PM;4.0;THEFT FROM MOTOR VEHICLE;;;7171 N TEUTONIA AV
060490139;02/18/2006;10:05 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;6413 N 42ND ST
060480013;02/17/2006;01:46 AM;7.0;AGGRAVATED ASSAULT;;;3519 W VILLARD AV
060480035;02/17/2006;09:21 AM;7.0;MOTOR VEHICLE THEFT;;;4176 N 22ND ST
060480036;02/17/2006;09:32 AM;7.0;ALL OTHER LARCENY;;;4827 N 46TH ST
060480045;02/17/2006;10:49 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;5266 N 28TH ST
060480047;02/17/2006;10:12 AM;7.0;INTIMIDATION;;;5119 N 24TH PL
060480049;02/17/2006;10:30 AM;7.0;THEFT FROM MOTOR VEHICLE;;;4456 N TEUTONIA AV
060480058;02/17/2006;11:12 AM;7.0;ALL OTHER LARCENY;;;5000 N 53RD ST
060480067;02/17/2006;12:07 PM;4.0;THEFT FROM BUILDING;;;5719 N TEUTONIA AV
060480068;02/17/2006;12:07 PM;4.0;THEFT FROM BUILDING;;;5719 N TEUTONIA AV
060480077;02/17/2006;02:22 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;5182 N TEUTONIA AV
060480081;02/17/2006;03:26 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2223 W CONGRESS ST
060480094;02/17/2006;04:59 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1931 W FIEBRANTZ AV
060480108;02/17/2006;04:51 PM;5.0;MOTOR VEHICLE THEFT;;;4028 N 16TH ST
060480128;02/17/2006;08:08 PM;4.0;SIMPLE ASSAULT;;;2830 W BOBOLINK AV #8
060470015;02/16/2006;02:56 AM;7.0;SIMPLE ASSAULT;;;5053 N 37TH ST
060470039;02/16/2006;09:11 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3300 W HOPKINS ST
060470073;02/16/2006;12:49 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2475 W HAMPTON AV
060470074;02/16/2006;12:16 PM;4.0;MOTOR VEHICLE THEFT;;;5860 N TEUTONIA AV
060470081;02/16/2006;02:11 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4540 N TEUTONIA AV #2
060470094;02/16/2006;01:42 PM;4.0;ROBBERY;;;5502 N 34TH ST
060470101;02/16/2006;05:15 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;5045 N HOPKINS ST
060470128;02/16/2006;07:53 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;6908 N 37TH ST #3
060470138;02/16/2006;10:07 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;6038 N 42ND ST
060460043;02/15/2006;09:09 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4603 N 29TH ST
060460054;02/15/2006;08:59 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;5273 N 38TH ST
060460112;02/15/2006;03:45 PM;4.0;MOTOR VEHICLE THEFT;;;6031 N TEUTONIA AV
060460125;02/15/2006;02:44 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;7068 N 38TH CT
060460135;02/15/2006;05:49 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;6907 N TEUTONIA AV
060460138;02/15/2006;05:58 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4805 N SHERMAN BL
060460187;02/15/2006;10:20 PM;7.0;MOTOR VEHICLE THEFT;;;2602 W PORT SUNLIGHT WA
060470002;02/15/2006;11:39 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5280 N 29TH ST
060470009;02/15/2006;11:57 PM;4.0;AGGRAVATED ASSAULT;;;4033 W DOUGLAS AV
060450005;02/14/2006;12:50 AM;7.0;ALL OTHER LARCENY;;;4334 N 24TH ST
060450042;02/14/2006;07:02 AM;4.0;MOTOR VEHICLE THEFT;;;5225 N 29TH ST
060450043;02/14/2006;09:21 AM;5.0;ALL OTHER LARCENY;;;4117 N 15TH ST
060450047;02/14/2006;09:58 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;5834 N 32ND ST
060450057;02/14/2006;10:26 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;5070 N 19TH PL
060450058;02/14/2006;10:27 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;5070 N 19TH PL
060450065;02/14/2006;09:08 AM;7.0;MOTOR VEHICLE THEFT;;;5023 N 26TH ST
060450068;02/14/2006;09:12 AM;4.0;THEFT FROM MOTOR VEHICLE;;;3410 W FLORIST AV #204
060450070;02/14/2006;11:21 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4112 N 14TH ST
060450087;02/14/2006;10:59 AM;4.0;ALL OTHER LARCENY;;;2400 W VILLARD AV
060450105;02/14/2006;03:11 PM;7.0;ALL OTHER LARCENY;;;4505 N 29TH ST #201
060450122;02/14/2006;04:00 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5442 N 37TH ST
060450127;02/14/2006;03:12 PM;4.0;ALL OTHER LARCENY;;;6945 N 41ST ST
060450137;02/14/2006;04:00 PM;7.0;AGGRAVATED ASSAULT;;;4973-A N 37TH ST
060450155;02/14/2006;06:23 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1224 W BIRCH AVE
060450159;02/14/2006;07:28 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;DISORDERLY CONDUCT;LIQUOR LAW VIOLATIONS;6680 N TEUTONIA AV
060460006;02/14/2006;11:38 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4918 W HAMPTON AV #6
060460007;02/14/2006;11:38 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4918 W HAMPTON AV #2
060460008;02/14/2006;11:38 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4910 W HAMPTON AV
060460010;02/14/2006;10:59 PM;7.0;AGGRAVATED ASSAULT;;;4960 N 50TH ST
060460011;02/14/2006;10:59 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4951 N 50TH ST
060440044;02/13/2006;09:16 AM;4.0;ALL OTHER LARCENY;;;3800 W MILL RD
060440052;02/13/2006;11:05 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4967 N 51ST BL
060440068;02/13/2006;01:23 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4080 N 21ST ST
060440096;02/13/2006;04:07 PM;5.0;SIMPLE ASSAULT;;;4235 N 14TH ST
060440107;02/13/2006;05:03 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4300 W SILVER SPRING DR
060440119;02/13/2006;05:50 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;6017 N 38TH ST
060440132;02/13/2006;07:21 PM;4.0;ALL OTHER LARCENY;;;6253 N TEUTONIA AV
060440164;02/13/2006;10:46 PM;4.0;SIMPLE ASSAULT;;;5301 N TEUTONIA AV #109
060440165;02/13/2006;10:44 PM;4.0;SIMPLE ASSAULT;;;5751 N 37TH ST
060430006;02/12/2006;12:11 AM;7.0;MOTOR VEHICLE THEFT;;;4830 N 40TH ST
060430021;02/12/2006;03:31 AM;4.0;AGGRAVATED ASSAULT;;;5618 N 37TH ST
060430033;02/12/2006;05:57 AM;4.0;MOTOR VEHICLE THEFT;;;6000 N TEUTONIA AV
060430064;02/12/2006;08:49 AM;7.0;ROBBERY;;;2712 W ROOSEVELT DR
060430082;02/12/2006;12:13 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;5329 N TEUTONIA AV
060430113;02/12/2006;01:48 PM;5.0;AGGRAVATED ASSAULT;;;4206 N GREEN BAY AV
060430129;02/12/2006;01:04 PM;7.0;ALL OTHER LARCENY;;;5114 N 31ST ST #UPPER
060430158;02/12/2006;07:01 PM;4.0;MOTOR VEHICLE THEFT;;;5500 N 42ND ST
060430164;02/12/2006;01:48 PM;7.0;ROBBERY;;;4808 N HOPKINS ST
060420095;02/11/2006;02:19 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3410 W FLORIST AV
060420104;02/11/2006;03:33 PM;4.0;ALL OTHER LARCENY;;;3020 W BOBOLINK AV
060420129;02/11/2006;06:04 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;6902 N 42ND ST
060420141;02/11/2006;07:16 PM;4.0;SIMPLE ASSAULT;;;2830 W BOBOLINK AV #8
060420149;02/11/2006;07:49 PM;7.0;MOTOR VEHICLE THEFT;;;4039 N 19TH PL
060410013;02/10/2006;12:26 AM;7.0;THEFT FROM MOTOR VEHICLE;ALL OTHER LARCENY;;1908 W CONGRESS ST
060410017;02/10/2006;02:44 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;2601 W HAMPTON AV
060410030;02/10/2006;07:40 AM;4.0;ALL OTHER LARCENY;;;3016 W SHERIDAN AV #4
060410038;02/10/2006;08:39 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;4173 N GREEN BAY AV
060410040;02/10/2006;08:53 AM;4.0;THEFT FROM MOTOR VEHICLE;;;4801 W WOOLWORTH AV
060410044;02/10/2006;09:45 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2209 W LANCASTER AV
060410055;02/10/2006;11:32 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4933 N 46TH ST
060410059;02/10/2006;12:23 PM;4.0;ALL OTHER LARCENY;;;5240 N 27TH ST
060410060;02/10/2006;12:07 PM;7.0;ALL OTHER LARCENY;;;4117 N 26TH ST
060410066;02/10/2006;08:53 AM;4.0;THEFT FROM MOTOR VEHICLE;;;4801 W WOOLWORTH AV
060410067;02/10/2006;08:53 AM;4.0;THEFT FROM MOTOR VEHICLE;;;4801 W WOOLWORTH AV
060410068;02/10/2006;01:13 PM;7.0;THEFT FROM MOTOR VEHICLE;;;4502 W HAMPTON AV
060410082;02/10/2006;01:42 PM;7.0;ALL OTHER LARCENY;;;4433 W STARK ST
060410093;02/10/2006;04:25 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;5140 N 49TH ST
060410096;02/10/2006;04:37 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4245 N 27TH ST
060410101;02/10/2006;04:12 PM;7.0;SIMPLE ASSAULT;;;4731 N 28TH ST
060410135;02/10/2006;08:08 PM;7.0;MOTOR VEHICLE THEFT;;;4115 N TEUTONIA AV
060410140;02/10/2006;07:38 PM;7.0;ROBBERY;;;3701 W VILLARD AV
060400008;02/09/2006;01:39 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;4556 N TEUTONIA AV
060400054;02/09/2006;09:24 AM;7.0;MOTOR VEHICLE THEFT;;;4422 W HAMPTON AV #204
060400057;02/09/2006;08:42 AM;7.0;AGGRAVATED ASSAULT;;;4903 N 47TH ST
060400084;02/09/2006;12:50 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4955 N 51ST BL
060400133;02/09/2006;06:11 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;7047 N 43RD ST
060400160;02/09/2006;09:25 PM;5.0;AGGRAVATED ASSAULT;;;2450 W CAPITOL DR
060360113;02/08/2006;10:23 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;5062 N 38TH ST
060390022;02/08/2006;07:42 AM;4.0;THEFT FROM MOTOR VEHICLE;;;1705 W CUSTER AV
060390037;02/08/2006;08:32 AM;7.0;ROBBERY;;;4375 N 27TH ST
060390062;02/08/2006;11:21 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4914 N 52ND ST
060390068;02/08/2006;11:52 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4049 N 26TH ST
060390097;02/08/2006;02:34 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2005 W CORNELL ST
060390132;02/08/2006;04:40 PM;7.0;AGGRAVATED ASSAULT;;;4539 N TEUTONIA AV #3
060390134;02/08/2006;05:57 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;5516 N 31ST ST #4
060390147;02/08/2006;05:25 PM;7.0;MOTOR VEHICLE THEFT;;;4361 N 29TH ST
060390163;02/08/2006;09:00 PM;7.0;AGGRAVATED ASSAULT;;;4359 N TEUTONIA AV #3
060400003;02/08/2006;10:02 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;4055 N TEUTONIA AV
060380005;02/07/2006;01:35 AM;7.0;MOTOR VEHICLE THEFT;;;5075 N SHERMAN BL
060380007;02/07/2006;02:17 AM;7.0;AGGRAVATED ASSAULT;ALL OTHER LARCENY;;4720 W HAMPTON AV #1
060380013;02/07/2006;06:02 AM;4.0;THEFT FROM MOTOR VEHICLE;;;5556 N 33RD ST
060380025;02/07/2006;07:40 AM;4.0;MOTOR VEHICLE THEFT;;;1935 W SILVER SPRING DR
060380026;02/07/2006;07:40 AM;4.0;MOTOR VEHICLE THEFT;;;1935 W SILVER SPRING DR
060380051;02/07/2006;10:40 AM;4.0;THEFT FROM MOTOR VEHICLE;;;3425 W SILVER SPRING DR
060380052;02/07/2006;09:49 AM;7.0;MOTOR VEHICLE THEFT;;;4893 N 18TH ST
060380055;02/07/2006;11:02 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;6000 N TEUTONIA AV
060380101;02/07/2006;02:25 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4859 N SHERMAN BL
060380122;02/07/2006;03:38 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4746 N 29TH ST
060380123;02/07/2006;03:40 PM;7.0;THEFT FROM MOTOR VEHICLE;;;1801 W OLIVE ST
060380127;02/07/2006;03:30 PM;7.0;MOTOR VEHICLE THEFT;;;4232 N 18TH ST
060380139;02/07/2006;05:19 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4830 N 44TH ST
060380153;02/07/2006;06:53 PM;4.0;AGGRAVATED ASSAULT;;;5215 N 38TH ST
060380182;02/07/2006;09:16 PM;5.0;ROBBERY;;;4427 N GREEN BAY AV
060390006;02/07/2006;10:40 PM;4.0;MOTOR VEHICLE THEFT;;;2733 W CARMEN AV
060370022;02/06/2006;05:41 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2901 W ATKINSON AV #11
060370023;02/06/2006;06:11 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;THEFT FROM MOTOR VEHICLE;;3450 W HOPKINS ST
060370037;02/06/2006;07:21 AM;4.0;MOTOR VEHICLE THEFT;;;7123 N TEUTONIA AV #101
060370062;02/06/2006;10:44 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;4920 N 32ND ST
060370102;02/06/2006;01:48 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;4111 W MILL RD
060370114;02/06/2006;03:45 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4708 N 28TH ST
060370120;02/06/2006;04:42 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1801 W OLIVE ST
060370133;02/06/2006;05:50 PM;7.0;ALL OTHER LARCENY;;;4126 N TEUTONIA AV
060380146;02/06/2006;08:33 AM;5.0;ALL OTHER LARCENY;;;1217 W OLIVE ST #LOWER
060360006;02/05/2006;12:39 AM;7.0;SIMPLE ASSAULT;;;4900 N TEUTONIA AV
060360007;02/05/2006;12:05 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5853 N 35TH ST
060360010;02/05/2006;01:38 AM;4.0;AGGRAVATED ASSAULT;;;6000 N TEUTONIA AV
060360072;02/05/2006;12:11 PM;7.0;MOTOR VEHICLE THEFT;;;3112 W GLENDALE AV
060360114;02/05/2006;05:00 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;4260 N 29TH ST
060360122;02/05/2006;06:14 PM;4.0;ALL OTHER LARCENY;;;3200 W VILLARD AV
060360149;02/05/2006;09:31 PM;7.0;MOTOR VEHICLE THEFT;;;5024 N 38TH ST
060360151;02/05/2006;09:33 PM;7.0;MOTOR VEHICLE THEFT;;;4944 N 37TH ST
060400013;02/05/2006;01:38 AM;4.0;AGGRAVATED ASSAULT;;;3900 W MILL RD
060350041;02/04/2006;08:59 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;2009 W ROOSEVELT DR
060350043;02/04/2006;08:28 AM;4.0;ALL OTHER LARCENY;;;6971 N TEUTONIA AV #2
060350064;02/04/2006;11:06 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2475 W ROOSEVELT DR
060350090;02/04/2006;11:56 AM;7.0;ROBBERY;;;2910 W CAPITOL DR
060350100;02/04/2006;01:54 PM;4.0;SHOPLIFTING;;;7171 N TEUTONIA AV
060350108;02/04/2006;02:27 PM;4.0;ALL OTHER LARCENY;;;6872 N DARIEN ST #3
