;Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location;Address
0;113040059;10/31/2011;12:22 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.0908757543713, -87.94350859925535];4049 N 24TH PL
1;113040108;10/31/2011;04:17 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.10463706996437, -87.94658937901069];4800 N TEUTONIA AV
2;113040162;10/31/2011;09:06 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.10702924562872, -87.96775388631792];4922 N 44TH ST
3;113030070;10/30/2011;12:46 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.14226480099833, -87.96438490074463];6846 N 42ND ST
4;113030076;10/30/2011;01:24 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;[43.095109674418744, -87.94317782347514];2433 W ROOSEVELT DR
5;113030104;10/30/2011;03:51 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.11489289091844, -87.94739506889101];2804 W CUSTER AV
6;113020033;10/29/2011;03:48 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;[43.09135637235395, -87.93570030941682];1951 W FIEBRANTZ AV
7;113020083;10/29/2011;10:38 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.14846654674261, -87.96627296667448];4301 W GOOD HOPE RD
8;113020106;10/29/2011;03:22 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.10802058673323, -87.93804763200394];4969 N 21ST ST
9;113010168;10/28/2011;09:16 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.09163122009349, -87.9381954190665];4112 N 21ST ST
10;113000029;10/27/2011;07:34 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.13661246572221, -87.96457390074464];6538 N 42ND ST
11;113000039;10/27/2011;08:20 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.13680650678068, -87.96344344463039];4101 W KIEHNAU AV
12;113000041;10/27/2011;08:34 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.13830480099833, -87.97570584246083];6638 N 51ST ST
13;113000176;10/27/2011;07:34 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.1387269103526, -87.97569340074465];6656 N 51ST ST
14;112990063;10/26/2011;12:06 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.13758441326678, -87.97571386799605];6600 N 51ST ST
15;112990096;10/26/2011;02:38 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;[43.09399677367502, -87.93350891822978];1801 W OLIVE ST
16;112990102;10/26/2011;04:02 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.110142742714515, -87.95152336078269];5114 N 31ST ST
17;112980100;10/25/2011;02:56 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.126864722170964, -87.95195682754316];6001 N TEUTONIA AV
18;112980103;10/25/2011;03:14 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;[43.08981144753335, -87.94030110857977];2222 W CAPITOL DR
