Cluster;White;Black or African American;American Indian or Alaskan Native;Asian;Native Hawaiian or other Pacific Islander;Multiple Race;Other Race;TN;FP;FN;TP
Euclidean-0;0.5524614484232303;0.3666789160644046;0.004858927769384672;0.02621371115920134;0.00043553414179358404;0.020960080573816233;0.02839138186816926;480;0;1;150
Geodesic-0;0.5427997023537552;0.3769663581415386;0.004843278808370648;0.02646179553791726;0.0004438584352684691;0.020534979961097113;0.027950026762052715;480;0;1;150
Euclidean-1;0.2605326445176806;0.622713102342567;0.004578248864344883;0.06414892669457557;0.0004097265520619934;0.013057807072236572;0.03455954395653336;494;5;9;123
Geodesic-1;0.23195040190318278;0.6526691417654904;0.004604765165987817;0.0634934938543056;0.0004235302598853765;0.012958223696067476;0.03390044335508056;494;5;9;123
Euclidean-2;0.17775467775467776;0.7393234580734581;0.0045766920766920766;0.03356722106722107;0.00018768768768768769;0.016415453915453914;0.028174809424809426;439;13;5;174
Geodesic-2;0.19197401821711213;0.7246752277139017;0.004531879946244587;0.03369419142899806;0.00016425265044049575;0.01592504106316261;0.02903538898014036;439;13;5;174
Euclidean-3;0.5954371248824933;0.0712560561139634;0.015966447320847496;0.025403138332489694;0.0005712632872948152;0.24476824065369876;0.04659772940921252;462;0;3;166
Geodesic-3;0.6014088679680042;0.0727476217123671;0.01580697192139307;0.02664340498370585;0.0005595970900951316;0.2365844827018664;0.046249053622568224;462;0;3;166
