Cluster;White;Black or African American;American Indian or Alaskan Native;Asian;Native Hawaiian or other Pacific Islander;Multiple Race;Other Race;TN;FP;FN;TP
Euclidean-0;0.2956347967276588;0.5837756822581652;0.004537979558275567;0.06819459189408605;0.00043714481983388496;0.012344137055309228;0.035075667686671246;685;35;2;107
Geodesic-0;0.26081172874448094;0.6146835729650175;0.004372806521000793;0.07229989810936262;0.0004953017094984717;0.012382542737461791;0.034954149213177854;685;35;2;107
Euclidean-1;0.17582699698724677;0.7476536013349744;0.004303933190875662;0.03104117429419271;0.0001963197595838021;0.012209578894115693;0.028768395539011;548;38;35;208
Geodesic-1;0.2171556266892147;0.7133732956861798;0.004190007398571623;0.024060456899545515;0.0002264868864092769;0.011105406996934877;0.02988871944314424;548;38;35;208
Euclidean-2;0.598867553212915;0.10048738944545785;0.01486911838327109;0.028472290154963373;0.0005581673696506563;0.21225896664230678;0.0444865147914353;617;14;2;196
Geodesic-2;0.6255573842377717;0.07623706555351173;0.015040120275403338;0.026822781710393685;0.0005353166625853517;0.21094893420730423;0.04485839735302995;617;14;2;196
Euclidean-3;0.4696953591700504;0.45156147026935095;0.004496269053338719;0.027849231488764642;0.00038266119602882714;0.019441314653797913;0.026573694168668553;550;0;48;231
Geodesic-3;0.4033024645989514;0.5034625247031539;0.0045976448298953075;0.04155029643784605;0.0003511522694236203;0.020415829617652342;0.0263200875430774;550;0;48;231
