Cluster;White;Black or African American;American Indian or Alaskan Native;Asian;Native Hawaiian or other Pacific Islander;Multiple Race;Other Race;TN;FP;FN;TP
Euclidean-0;0.16615720524017466;0.7508145784346658;0.004543164259321464;0.03450621430970776;0.0001343634531407457;0.015460194827007055;0.028384279475982533;354;49;56;89
Geodesic-0;0.19565425404672673;0.7397416473965394;0.004050713659197831;0.01752651303723786;0.00017542460728809503;0.01532573160035085;0.027525715652659277;354;49;56;89
Euclidean-1;0.6605819456225724;0.05986316353408634;0.014487253895263182;0.02603910888878968;0.0005413188088753962;0.1956169918299924;0.042870217420420555;399;57;0;92
Geodesic-1;0.734766605842262;0.04385595533305261;0.013108438996241364;0.026240271994260673;0.000506870038522123;0.14181443877789734;0.03970741901776385;399;57;0;92
Euclidean-2;0.2668257716451399;0.6200640341515475;0.004563063555155926;0.06120219497642837;0.00038655787023420365;0.012815233741460012;0.03414314406003412;443;0;9;96
Geodesic-2;0.25063213027904035;0.642658258330574;0.0045678938021131215;0.055680142078805575;0.00039131874416784565;0.012597453418018724;0.03347280334728033;443;0;9;96
Euclidean-3;0.544607826413292;0.37102111835147217;0.004810480706901846;0.02979541241627148;0.00043214720298409017;0.022699100451480103;0.026633914457598398;286;56;97;109
Geodesic-3;0.5153981373493569;0.23858661663539713;0.010851376705035241;0.04727616922738874;0.0005239761337322313;0.1502797356455893;0.0370839883035005;286;56;97;109
