Cluster;White;Black or African American;American Indian or Alaskan Native;Asian;Native Hawaiian or other Pacific Islander;Multiple Race;Other Race;TN;FP;FN;TP
Euclidean-0;0.455830352050604;0.4686472753668274;0.004448592316067818;0.025654585990563594;0.00036293876704515996;0.018831337170114586;0.026224918338777416;595;2;14;191
Geodesic-0;0.42930953913434494;0.4825026230635619;0.004373242106562508;0.03820414928978901;0.00036149783542149767;0.019335725684862057;0.02591322288545809;595;2;14;191
Euclidean-1;0.25242894431554525;0.6234048723897911;0.004459106728538283;0.07182907965970611;0.0004108662026295437;0.01209638437741686;0.03537074632637278;643;11;13;135
Geodesic-1;0.23767782342786023;0.6407264162306118;0.004416310908287944;0.07039331932604419;0.00041486557017250377;0.012164929138284063;0.034206335398739345;643;11;13;135
Euclidean-2;0.21450098175010274;0.7096531149636981;0.004307523706601318;0.030236381071249183;0.0002283139773816953;0.012131082664880744;0.028942601866086243;552;23;13;214
Geodesic-2;0.22869601521547525;0.7018756475081567;0.00421363516877735;0.02458598135176509;0.0002551375423296377;0.011164200337090813;0.02920938287640519;552;23;13;214
Euclidean-3;0.6022205570389758;0.11210963472681026;0.014416734388027567;0.028917900602632163;0.0005329759052674906;0.19855199417420397;0.0432502031640827;572;8;4;218
Geodesic-3;0.6179572291451271;0.09268106872721336;0.014828318006203406;0.026081514937149698;0.0005223921205855146;0.20395059041192795;0.043978886651793;572;8;4;218
