Cluster;White;Black or African American;American Indian or Alaskan Native;Asian;Native Hawaiian or other Pacific Islander;Multiple Race;Other Race;TN;FP;FN;TP
Euclidean-0;0.6336046135604182;0.07970249002910423;0.014584456181955373;0.027675972836046135;0.000544357011965075;0.20039883583054866;0.04348927454996227;272;4;0;119
Geodesic-0;0.6448750160164454;0.06481785819735603;0.014801981025386763;0.02667364890837479;0.0005348100031754343;0.20458710996473597;0.043709575884525606;272;4;0;119
Euclidean-1;0.13650245880424466;0.7923388836165991;0.004167026140971444;0.028151151755672503;0.00016392028297817273;0.011146579242515746;0.027529980157018377;243;20;18;114
Geodesic-1;0.1951917422254211;0.7428047292612066;0.0038971640232074362;0.018967953725565923;0.00025454449701129653;0.010971745560831745;0.02791212070675596;243;20;18;114
Euclidean-2;0.30519935678060445;0.5741454665402218;0.004587061394466664;0.06858945285119367;0.00043293613161258403;0.012410835772894075;0.03463489052900672;322;17;2;54
Geodesic-2;0.25289420895992026;0.6210716767401309;0.0044838933829795605;0.07347291964391069;0.00043265637905943126;0.01214060021239495;0.03550404468160424;322;17;2;54
Euclidean-3;0.4455946685305921;0.4740958555779173;0.004603574398341749;0.026934525602863375;0.0004097422239361766;0.02069198230877692;0.0276696513575724;306;1;22;66
Geodesic-3;0.3677818415588703;0.5316004830204415;0.004899703759045774;0.04462726633017401;0.0003474967204997003;0.022613349086517995;0.028129859524450736;306;1;22;66
