Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location;Address
72790081;10/06/2007;11:47 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.001513770183, -87.93239288631791];2358 S 15TH PL
72780139;10/05/2007;03:54 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.006541489324185, -87.93196272300767];1532 W BECHER ST
72780140;10/05/2007;04:04 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.01987517346646, -87.91116647013695];1106 S 1ST ST
72780208;10/05/2007;11:13 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.02972651569615, -87.9083654003406];200 S WATER ST
72760087;10/03/2007;11:58 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.025237484146764, -87.91535989277719];600 S 4TH ST
72760167;10/03/2007;05:04 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.023320786411425, -87.91726150250634];526 W NATIONAL AV
72760179;10/03/2007;06:01 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.01656463892884, -87.93643380893285];1413 S COMSTOCK AV
72760187;10/03/2007;05:17 PM;2.0;THEFT FROM BUILDING;;;;;[43.00318025728549, -87.92007649177702];2264 S 7TH ST
72750120;10/02/2007;01:45 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.02870199417163, -87.91393540074463];222 S 3RD ST
72740132;10/01/2007;12:34 PM;2.0;THEFT FROM BUILDING;;;;;[43.02320948124545, -87.9117009888915];117 W NATIONAL AV
72740137;10/01/2007;02:12 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.02938053621104, -87.90875980099833];235 E PITTSBURGH AV
72740149;10/01/2007;03:17 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.02837022654053, -87.9069922340215];316 S WATER ST
72740153;10/01/2007;03:40 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.03141817224621, -87.91862117224619];600 W CANAL ST
72740154;10/01/2007;01:55 PM;2.0;THEFT FROM BUILDING;;;;;[43.014418742714525, -87.91976499567217];1572 S 7TH ST
73040086;10/31/2007;11:19 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.97487048124545, -87.94497208673322];2401 W TRIPOLI AV
73040206;10/31/2007;09:08 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.93343769608748, -87.92962904154847];6129 S 13TH ST
73030030;10/30/2007;07:35 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.00296546047074, -87.93468038773155];1700 W LINCOLN AV
73030040;10/30/2007;07:59 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.00389125728549, -87.93447102264969];2235 S 17TH ST
73030104;10/30/2007;01:04 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.95511961809683, -87.91313500562683];4930 S 2ND ST
73030124;10/30/2007;02:36 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.93042952596791, -87.94003105536962];2000 W COLLEGE AV
73030147;10/30/2007;04:39 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.00528545045876, -87.93544953375819];2155 S 18TH ST
73030156;10/30/2007;05:21 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.93017050856617, -87.93856735054217];1801 W COLLEGE AV
73020078;10/29/2007;08:59 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.9564237485429, -87.93044349567216];4826 S 14TH ST
73020148;10/29/2007;11:36 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.938613450458774, -87.9494290010096];5801 S 27TH ST
73020181;10/29/2007;03:44 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98835152842075, -87.93685319608748];1825 W OKLAHOMA AV
