Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location;Address
70310029;01/31/2007;07:31 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.07207622312325, -87.99502372566207];6633 W LISBON AV
70270054;01/27/2007;07:42 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.024751821541905, -87.98624221749641];661 S HAWLEY RD
70270119;01/27/2007;01:19 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.07401372435733, -87.99851788313723];6924 W LISBON AV
70260105;01/26/2007;02:00 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.04857449708581, -87.96909391185314];1348 N 44TH ST
70250115;01/25/2007;06:00 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.047702000000015, -87.9823115809335];1309 N 55TH ST
70250152;01/25/2007;09:30 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.04893619454807, -87.97476852545434];4900 W VLIET ST
70240107;01/24/2007;01:55 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.02907183236195, -87.99362438631792];220 S 65TH ST
70240163;01/24/2007;05:33 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.074000586733234, -87.98738809925536];3019 N 60TH ST
70230074;01/23/2007;11:02 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.07530148124544, -87.9811832514571];5401 W BURLEIGH ST
70230094;01/23/2007;12:28 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.08832000582839, -87.99588007703836];3911 N 67TH ST
70230097;01/23/2007;12:34 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.07604249708581, -87.97599436078269];3134 N 50TH ST
70230201;01/23/2007;06:33 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.02640349469947, -87.98866024658267];528 S 61ST ST
70210110;01/21/2007;01:02 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.0514367485429, -87.9787348607827];1552 N 52ND ST
70200041;01/20/2007;09:29 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.066762857897174, -87.97750159925536];2629 N 51ST ST
70200082;01/20/2007;12:40 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.02569908575227, -88.01717590230344];500 S 84TH ST
70200111;01/20/2007;03:10 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.08754170079067, -87.99929735778159];3875 N 70TH ST
70190121;01/19/2007;04:30 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.04589752842075, -87.96627997446477];4121 W MARTIN DR
70170042;01/17/2007;08:56 AM;3.0;THEFT FROM MOTOR VEHICLE;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;[43.06670927699233, -87.97870063200395];2625 N 52ND ST
70170046;01/17/2007;08:24 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.07776188646215, -87.98319749290222];5615 W ROOSEVELT DR
70170117;01/17/2007;04:18 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.04627302770779, -87.98135775108476];5440 W MARTIN DR
70160075;01/16/2007;02:11 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.04604388929035, -87.96825098055302];4300 W JUNEAU AV
70160102;01/16/2007;04:15 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.03725752842077, -87.96183283236194];3815 W MICHIGAN ST
70160176;01/16/2007;10:21 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.06806686553552, -87.97873156197292];5200 W CENTER ST
70150024;01/15/2007;04:46 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.07450458673321, -87.98088958093349];3047 N 54TH ST
70150031;01/15/2007;08:07 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.05758472300769, -87.98637488631792];2114 N 59TH ST
70150183;01/15/2007;07:02 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.06541870358931, -87.98220902677596];5500 W LISBON AV
70140018;01/14/2007;01:46 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.06970330301024, -87.98012084103549];5325 W HADLEY ST
70140037;01/14/2007;06:22 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.074926664723876, -87.97965638631791];3066 N 53RD ST
70140050;01/14/2007;09:05 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.07443348600597, -88.00194166763806];7138 W MOLTKE AV
70130104;01/13/2007;12:52 PM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;THEFT FROM MOTOR VEHICLE;;;;[43.02569908575227, -88.01717590230344];500 S 84TH ST
70130104;01/13/2007;12:52 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.02569908575227, -88.01717590230344];500 S 84TH ST
70130106;01/13/2007;02:07 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.02652366651072, -87.98877660494075];507 S 61ST ST
70130185;01/13/2007;10:02 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;[43.07630383236193, -87.9773876281088];3151 N 51ST BL
70120099;01/12/2007;11:53 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.06803450764604, -87.98242033236194];5510 W CENTER ST
70120121;01/12/2007;01:19 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.04611838773155, -87.96913391517137];1208 N 44TH ST
70120145;01/12/2007;03:21 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.05131036081136, -87.97359112089545];1551 N 48TH ST
70120152;01/12/2007;04:03 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.065565689162575, -87.98247956673792];5518 W LISBON AV
70110136;01/11/2007;03:24 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.088044485140585, -88.0051005];7407 W MELVINA ST
70110164;01/11/2007;05:00 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.04594952264971, -87.966594];4130 W MARTIN DR
70110234;01/11/2007;08:18 PM;7.0;THEFT FROM BUILDING;;;;;[43.070698654740546, -87.99344671455357];2839 N SHOLES AV
70090076;01/09/2007;11:47 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.06839760357952, -87.98561553290538];5815 W APPLETON AV
70090085;01/09/2007;12:14 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.06903213627447, -87.98207288631792];2744 N 55TH ST
70090101;01/09/2007;01:12 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.061984580904834, -87.9798654190665];2360 N 53RD ST
70080133;01/08/2007;03:40 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.07257741326677, -87.98084341185313];2940 N 54TH ST
70070037;01/07/2007;05:47 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.072289424086826, -87.99619042809752];2944 N 67TH ST #2
70070062;01/07/2007;10:00 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.08689825728547, -87.9871310809335];3825 N 60TH ST
70060089;01/06/2007;11:39 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.079824508742576, -87.98585907372015];3315 N 58TH ST
70060138;01/06/2007;02:46 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.03485549495197, -88.03761158820231];10001 W BLUE MOUND RD
70060143;01/06/2007;03:44 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.073474483841586, -87.9761812590745];5000 W CHAMBERS ST
70060161;01/06/2007;05:10 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.03466159710539, -88.0432989659212];10501 W BLUE MOUND RD
70050027;01/05/2007;05:12 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.05125725145709, -87.97880759536022];1549 N 52ND ST
70050095;01/05/2007;12:13 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.06839760357952, -87.98561553290538];5815 W APPLETON AV
70030064;01/03/2007;10:26 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.08446450432782, -88.00340408381904];7234 W NASH ST
70030092;01/03/2007;10:10 AM;3.0;THEFT FROM BUILDING;;;;;[43.05353790817513, -87.98102897898173];1747 N 54TH ST
70030105;01/03/2007;12:24 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.036543398657116, -87.98104370674862];5401 W BLUE MOUND RD
70030217;01/03/2007;09:20 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.07262261226845, -87.97486009925535];2945 N 49TH ST
70020031;01/02/2007;07:48 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.086486550666415, -88.0012084264241];7168 W APPLETON AV
70020032;01/02/2007;07:50 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.0734267741836, -87.98889235286758];6131 W CHAMBERS ST
70020067;01/02/2007;09:37 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.077680886462154, -87.98332799290222];5621 W ROOSEVELT DR
70020079;01/02/2007;10:58 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.07801064943178, -87.98489678002208];5719 W BROOKLYN PL
70020098;01/02/2007;12:28 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.03473274854292, -87.99211591185313];336 N 64TH ST
70020132;01/02/2007;02:36 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.073474483841586, -87.9761812590745];5000 W CHAMBERS ST
70020141;01/02/2007;03:34 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.066277245628726, -87.98213236078269];2604 N 55TH ST
70020003;01/01/2007;11:15 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.06907699999999, -87.99470549192125];2748 N SHOLES AV
70310010;01/31/2007;12:48 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.988134431739006, -88.00640245845722];7505 W OKLAHOMA AV
70310028;01/31/2007;07:27 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.97388249495008, -87.99420438634658];6500 W HOWARD AV
70310135;01/31/2007;06:56 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.97387746047074, -87.9947023097409];6520 W HOWARD AV
70300029;01/30/2007;08:27 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[43.002341422314444, -87.97700042612153];2329 S 51ST ST
70300032;01/30/2007;08:52 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98768242177914, -88.02504769813629];9007 W BELOIT RD #222
70300134;01/30/2007;07:25 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.00144222009348, -87.96775755770595];2375 S 43RD ST
70300170;01/30/2007;10:45 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98851651933147, -87.988482];6030 W OKLAHOMA AV
70290033;01/29/2007;08:13 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98442375437128, -88.01762755929342];3301 S 84TH ST
70290037;01/29/2007;09:04 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.976794644902384, -87.9680335128402];3728 S 43RD ST
70270111;01/27/2007;12:55 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.0028815160561, -87.96191645572411];3811 W LINCOLN AV
70270128;01/27/2007;03:18 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.97403409952649, -87.98066259952648];5300 W HOWARD AV
70260143;01/26/2007;05:14 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98033994719039, -87.94856134868154];3565 S 27TH ST
70250013;01/25/2007;06:15 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98774441909515, -87.97414107372015];3125 S 48TH ST
70250028;01/25/2007;08:31 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.98851651933147, -87.988482];6030 W OKLAHOMA AV
