;Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location;Address
0;70590099;02/28/2007;01:34 PM;4.0;MOTOR VEHICLE THEFT;;;;;[43.11318482653357, -87.94764593738836];5260 N 28TH ST
1;70570056;02/26/2007;12:24 PM;5.0;MOTOR VEHICLE THEFT;;;;;[43.09379893418571, -87.92524295559558];4200 N GREEN BAY AV
2;70560012;02/25/2007;02:56 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;MOTOR VEHICLE THEFT;;;;[43.092067842605054, -87.9400393407874];4126 N TEUTONIA AV
3;70530145;02/22/2007;05:32 PM;7.0;MOTOR VEHICLE THEFT;;;;;[43.1082275115412, -87.95216233236194];3114 W FAIRMOUNT AV
4;70520003;02/21/2007;01:44 AM;7.0;MOTOR VEHICLE THEFT;;;;;[43.0897394237487, -87.93711953506453];2000 W CAPITOL DR
5;70520014;02/21/2007;03:59 AM;4.0;MOTOR VEHICLE THEFT;;;;;[43.12898729638323, -87.9625982232817];4008 W KAUL AV
6;70520032;02/21/2007;07:08 AM;4.0;MOTOR VEHICLE THEFT;;;;;[43.14489053952925, -87.96362327699232];4113 W KILEY AV
7;70500024;02/19/2007;07:18 AM;7.0;MOTOR VEHICLE THEFT;;;;;[43.09659037745977, -87.94392981721407];4370 N 25TH ST
8;70500067;02/19/2007;11:04 AM;7.0;MOTOR VEHICLE THEFT;;;;;[43.11157423113474, -87.94999586359404];5191 N TEUTONIA AV
9;70490067;02/18/2007;11:29 AM;4.0;MOTOR VEHICLE THEFT;;;;;[43.11741350432782, -87.9604425];3814 W SHERIDAN AV #A
10;70490078;02/18/2007;12:31 PM;7.0;MOTOR VEHICLE THEFT;;;;;[43.106786413266775, -87.95894535356932];4914 N 37TH ST
11;70490107;02/18/2007;04:13 PM;7.0;MOTOR VEHICLE THEFT;;;;;[43.09882337301637, -87.94373147755185];4485 N TEUTONIA AV #5
12;70480121;02/17/2007;04:47 PM;7.0;MOTOR VEHICLE THEFT;;;;;[43.110434234519985, -87.95273040036611];5130 N 32ND ST
13;70490015;02/17/2007;11:40 PM;7.0;MOTOR VEHICLE THEFT;;;;;[43.08985048600596, -87.94537164308379];2522 W CAPITOL DR
14;70470065;02/16/2007;01:22 PM;4.0;MOTOR VEHICLE THEFT;;;;;[43.13070930391251, -87.96083483524747];6184 N 39TH ST
15;70460042;02/15/2007;11:17 AM;4.0;MOTOR VEHICLE THEFT;;;;;[43.11182946047075, -87.94723164210284];2720 W VILLARD AV
16;70470001;02/15/2007;04:11 PM;7.0;MOTOR VEHICLE THEFT;;;;;[43.09401204144455, -87.93434192670576];1901 W OLIVE ST
17;70450120;02/14/2007;05:48 PM;4.0;MOTOR VEHICLE THEFT;;;;;[43.124599558953, -87.94738378825478];2806 W BOBOLINK AV
18;70440136;02/13/2007;01:48 PM;7.0;MOTOR VEHICLE THEFT;;;;;[43.11191049567217, -87.970761];4617 W VILLARD AV #LWR
19;70430042;02/12/2007;10:49 AM;7.0;MOTOR VEHICLE THEFT;;;;;[43.10447646047076, -87.9372405];2000 W HAMPTON AV #5
20;70430138;02/12/2007;06:00 PM;5.0;MOTOR VEHICLE THEFT;;;;;[43.08953181129675, -87.9271301732275];1300 W CAPITOL DR
21;70420009;02/11/2007;01:06 AM;4.0;MOTOR VEHICLE THEFT;;;;;[43.113420754371276, -87.9600591025736];5273 N 38TH ST
22;70420019;02/11/2007;02:52 AM;7.0;MOTOR VEHICLE THEFT;;;;;[43.0932772160399, -87.94097132776967];2320 W ATKINSON AV
23;70410038;02/10/2007;08:30 AM;7.0;MOTOR VEHICLE THEFT;;;;;[43.08978762106314, -87.93883689398197];4000 N TEUTONIA AV
24;70400115;02/09/2007;05:29 PM;7.0;MOTOR VEHICLE THEFT;;;;;[43.093175481245446, -87.9349905];1921 W HOPE AV
25;70400149;02/09/2007;04:41 PM;4.0;MOTOR VEHICLE THEFT;;;;;[43.115967031363596, -87.95999863200394];5413 N 38TH ST
26;70390018;02/08/2007;06:16 AM;4.0;MOTOR VEHICLE THEFT;;;;;[43.1266382933873, -87.96001762261696];3820 W FLORIST AV
27;70380041;02/07/2007;11:38 AM;4.0;MOTOR VEHICLE THEFT;;;;;[43.11939250822297, -87.9656815771826];4240 W SILVER SPRING DR
28;70380042;02/07/2007;09:09 AM;4.0;MOTOR VEHICLE THEFT;;;;;[43.11939250822297, -87.9656815771826];4240 W SILVER SPRING DR
29;70380043;02/07/2007;11:56 AM;4.0;MOTOR VEHICLE THEFT;;;;;[43.11939250822297, -87.9656815771826];4240 W SILVER SPRING DR
30;70380056;02/07/2007;11:21 AM;4.0;MOTOR VEHICLE THEFT;;;;;[43.11193227463925, -87.95297475];3200 W VILLARD AV
31;70370063;02/06/2007;08:45 AM;4.0;MOTOR VEHICLE THEFT;;;;;[43.1191045650645, -87.95106163474526];3001 W SILVER SPRING DR
