Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
100590021;02/28/2010;04:15 AM;4.0;SIMPLE ASSAULT;;;;;5471 N LONG ISLAND DR #LOWER
100590034;02/28/2010;08:00 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3700 W VILLARD AV
100590041;02/28/2010;09:56 AM;5.0;MOTOR VEHICLE THEFT;;;;;4658 N 30TH ST
100590068;02/28/2010;01:23 PM;7.0;AGGRAVATED ASSAULT;;;;;4320 W EGGERT PL #7
100590089;02/28/2010;06:37 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4117 N 14TH ST
100590096;02/28/2010;07:37 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4040 N GREEN BAY AV
100590158;02/28/2010;10:02 PM;5.0;SIMPLE ASSAULT;;;;;4112 N 14TH ST #A
100590172;02/28/2010;11:05 PM;4.0;SIMPLE ASSAULT;;;;;2716 W BOBOLINK AV #28
100580017;02/27/2010;04:12 AM;5.0;MOTOR VEHICLE THEFT;;;;;4138 N 17TH ST
100580037;02/27/2010;09:30 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5351 N 33RD ST
100580057;02/27/2010;12:54 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;1700 W OLIVE ST
100580079;02/27/2010;04:42 PM;4.0;AGGRAVATED ASSAULT;;;;;5495 N LONG ISLAND DR
100580090;02/27/2010;06:06 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4031 N 16TH ST
100580092;02/27/2010;06:12 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4841 N 45TH ST
100580093;02/27/2010;06:18 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4176 N 15TH ST
100580095;02/27/2010;06:29 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5075 N SHERMAN BL
100580105;02/27/2010;03:37 PM;4.0;THEFT FROM BUILDING;ALL OTHER LARCENY;;;;6019 N 35TH ST
100580128;02/27/2010;10:55 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5889 N 36TH ST
100570119;02/26/2010;08:58 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;2450 W ROOSEVELT DR
100570127;02/26/2010;07:08 PM;4.0;ROBBERY;;;;;5208 N TEUTONIA AV
100570134;02/26/2010;09:54 PM;5.0;ROBBERY;;;;;4563 N 28TH ST
100570139;02/26/2010;11:27 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;3406 W FLORIST AV
100560007;02/25/2010;02:29 AM;5.0;AGGRAVATED ASSAULT;THEFT FROM MOTOR VEHICLE;;;;4471 N 22ND ST
100560020;02/25/2010;07:47 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4200 N 27TH ST
100560026;02/25/2010;08:26 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;1900 W HAMPTON AV
100560037;02/25/2010;10:13 AM;4.0;SIMPLE ASSAULT;;;;;5541 N TEUTONIA AV #4
100560043;02/25/2010;11:48 AM;5.0;MOTOR VEHICLE THEFT;;;;;4365 N 19TH ST
100560052;02/25/2010;11:09 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;2027 W ATKINSON AV #205
100560063;02/25/2010;01:28 PM;5.0;ALL OTHER LARCENY;;;;;4649-A N 30TH ST
100560090;02/25/2010;04:44 PM;5.0;ALL OTHER LARCENY;;;;;2700 W CAPITOL DR
100560093;02/25/2010;05:26 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;2700 W CAPITOL DR
100560101;02/25/2010;06:43 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5471 N LONG ISLAND DR
100560141;02/25/2010;10:32 PM;7.0;ROBBERY;;;;;1818 W FAIRMOUNT AV #A
100570004;02/25/2010;04:48 PM;5.0;MOTOR VEHICLE THEFT;LIQUOR LAW VIOLATIONS;TRESPASSING;;;4309 N 19TH ST #LOWER
100550013;02/24/2010;07:09 AM;5.0;MOTOR VEHICLE THEFT;;;;;4343 N 19TH PL
100550038;02/24/2010;11:16 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5150 N 32ND ST
100530138;02/23/2010;12:12 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5471 N LONG ISLAND DR #LWR
100540023;02/23/2010;08:39 AM;7.0;MOTOR VEHICLE THEFT;;;;;5066 N SHERMAN BL
100540028;02/23/2010;09:00 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;2524 W GLENDALE AV
100540032;02/23/2010;09:15 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5657 N 40TH ST
