160320007,02/01/2016,"01:15 AM",5,ROBBERY,,,,,"4241 N 17TH ST",1
160320136,02/01/2016,"07:37 PM",4,ROBBERY,,,,,"5360 N 27TH ST",1
160310019,01/31/2016,"01:51 AM",4,ROBBERY,,,,,"3120 W VILLARD AV",1
160300127,01/30/2016,"06:43 PM",5,ROBBERY,,,,,"4260 N TEUTONIA AV",1
160280008,01/28/2016,"01:20 AM",5,ROBBERY,,,,,"2500 W GLENDALE AV",1
160280095,01/28/2016,"01:03 PM",4,ROBBERY,,,,,"7171 N TEUTONIA AV",1
160280164,01/28/2016,"08:58 PM",5,ROBBERY,,,,,"2222 W CAPITOL DR",1
160270112,01/27/2016,"06:34 PM",7,ROBBERY,,,,,"4754 N 22ND ST",1
160270118,01/27/2016,"06:39 PM",7,"BURGLARY/BREAKING AND ENTERING",ROBBERY,"DISORDERLY CONDUCT",,,"4948 N 37TH ST #LWR",1
160270127,01/27/2016,"07:05 PM",7,ROBBERY,,,,,"5066 N 46TH ST",1
160270135,01/27/2016,"08:00 PM",7,ROBBERY,,,,,"3709 W VILLARD AV",1
160260054,01/26/2016,"11:17 AM",5,ROBBERY,,,,,"4100 N 19TH ST",1
160260115,01/26/2016,"05:09 PM",7,ROBBERY,,,,,"5059 N 42ND ST",1
160250018,01/25/2016,"05:26 AM",4,ROBBERY,,,,,"4300 W SILVER SPRING DR",1
160250136,01/25/2016,"08:22 PM",7,ROBBERY,,,,,"2429 W HAMPTON AV",1
160240014,01/24/2016,"04:15 AM",7,ROBBERY,,,,,"4819 N MOTHER DANIELS WA",1
160240122,01/24/2016,"08:05 PM",7,ROBBERY,,,,,"5160 N 37TH ST",1
160240123,01/24/2016,"08:42 PM",5,ROBBERY,,,,,"4259 N 27TH ST",1
160230015,01/23/2016,"01:40 AM",7,ROBBERY,"DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY",TRESPASSING,,,"2710 W FAIRMOUNT AV",1
160230065,01/23/2016,"12:36 PM",4,ROBBERY,,,,,"3030 W VILLARD AV",1
160220085,01/22/2016,"01:34 PM",7,ROBBERY,,,,,"4522 W HAMPTON AV",1
160210017,01/21/2016,"01:50 AM",5,ROBBERY,,,,,"3112 W GLENDALE AV",1
160210019,01/21/2016,"05:07 AM",4,ROBBERY,,,,,"2908 W VILLARD AV",1
160210146,01/21/2016,"09:16 PM",5,ROBBERY,,,,,"1933 W FIEBRANTZ AV",1
160180109,01/18/2016,"10:37 PM",7,ROBBERY,,,,,"5025 N 41ST ST",1
160160087,01/17/2016,"12:52 AM",5,ROBBERY,,,,,"1400 W CAPITOL DR",1
160160008,01/16/2016,"04:20 AM",4,KIDNAPING,ROBBERY,,,,"6860 N DARIEN ST",1
160160019,01/16/2016,"03:42 AM",5,ROBBERY,,,,,"4755 N 30TH ST",1
160160120,01/16/2016,"10:36 PM",5,ROBBERY,,,,,"4285 N 26TH ST #ALLEY",1
160150026,01/15/2016,"06:29 AM",7,ROBBERY,,,,,"4684 N 19TH ST",1
160150118,01/15/2016,"05:42 PM",5,ROBBERY,,,,,"2222 W CAPITOL DR",1
160150168,01/15/2016,"10:48 PM",4,ROBBERY,,,,,"6811 N TEUTONIA AV",1
