Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Location
152630044;09/20/2015;07:20 AM;2.0;AGGRAVATED ASSAULT;;;;1300 W ORCHARD ST
152630069;09/20/2015;11:54 AM;2.0;MOTOR VEHICLE THEFT;;;;818 S WATER ST
152630099;09/20/2015;01:01 PM;2.0;AGGRAVATED ASSAULT;;;;602 S 9TH ST
152630117;09/20/2015;04:05 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;900 W BECHER ST
152630135;09/20/2015;06:18 PM;2.0;MOTOR VEHICLE THEFT;;;;1433 W GREENFIELD AV
152630137;09/20/2015;05:47 PM;2.0;PURSE SNATCHING;;;;1818 W NATIONAL AV
152630142;09/20/2015;07:19 PM;2.0;SIMPLE ASSAULT;;;;921 W LAPHAM BL #301
152620006;09/19/2015;12:37 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;420 S 1ST ST
152620007;09/19/2015;12:38 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;420 S 1ST ST
152620026;09/19/2015;03:33 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;600 W BECHER ST
152620041;09/19/2015;07:22 AM;2.0;MOTOR VEHICLE THEFT;;;;1644 S 17TH ST
152620054;09/19/2015;07:20 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;234 W FLORIDA ST
152620073;09/19/2015;11:28 AM;2.0;AGGRAVATED ASSAULT;;;;1974 S 20TH ST
152620117;09/19/2015;03:45 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;;1013 W LAPHAM BL
152620141;09/19/2015;06:37 PM;2.0;MOTOR VEHICLE THEFT;;;;2200 S 15TH ST
152620150;09/19/2015;07:16 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1670 S 11TH ST
152620153;09/19/2015;07:18 PM;2.0;ROBBERY;;;;1819 S 7TH ST
152620165;09/19/2015;07:12 PM;2.0;AGGRAVATED ASSAULT;;;;1820 S 4TH ST
152620192;09/19/2015;10:40 PM;2.0;INTIMIDATION;;;;1242-B W WASHINGTON ST
152630001;09/19/2015;11:28 PM;2.0;SIMPLE ASSAULT;;;;1320 W HARRISON AV
152630040;09/19/2015;11:18 AM;2.0;AGGRAVATED ASSAULT;;;;1959 S 6TH ST
152610050;09/18/2015;11:28 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1531 S 14TH ST
152610057;09/18/2015;07:02 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1643 S 2ND ST
152610101;09/18/2015;04:08 PM;2.0;MOTOR VEHICLE THEFT;;;;501 W MAPLE ST
152610118;09/18/2015;04:20 PM;2.0;SHOPLIFTING;;;;1135 W HISTORIC MITCHELL ST
152610136;09/18/2015;06:02 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;;1621 S 8TH ST
152610156;09/18/2015;08:01 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1500 S CESAR E CHAVEZ DR
152610157;09/18/2015;05:21 PM;2.0;AGGRAVATED ASSAULT;;;;600 W ARTHUR AV
152610181;09/18/2015;11:05 PM;2.0;AGGRAVATED ASSAULT;;;;715 S 5TH ST
152610181;09/18/2015;11:05 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;715 S 5TH ST
152550007;09/17/2015;05:18 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;1401 W MITCHELL ST
152600036;09/17/2015;08:35 AM;2.0;ALL OTHER LARCENY;;;;600 W MAPLE ST
152600054;09/17/2015;10:57 AM;2.0;MOTOR VEHICLE THEFT;;;;1500 W ROGERS ST
152600062;09/17/2015;08:01 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;;1245 S 20TH ST
152600070;09/17/2015;12:04 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;2113 S 11TH ST
152600092;09/17/2015;01:31 PM;3.0;ALL OTHER LARCENY;;;;400 W CANAL ST
152600109;09/17/2015;03:13 PM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;139 E OREGON ST
152600115;09/17/2015;04:02 PM;2.0;MOTOR VEHICLE THEFT;;;;1100 W LINCOLN AV
152600123;09/17/2015;04:18 PM;2.0;ROBBERY;;;;1509 S MUSKEGO AV
152600155;09/17/2015;07:48 PM;2.0;ROBBERY;;;;1819 S 11TH ST
152600168;09/17/2015;09:22 PM;2.0;MOTOR VEHICLE THEFT;;;;1500 W ARTHUR AV
152590064;09/16/2015;12:28 PM;2.0;AGGRAVATED ASSAULT;;;;2407 S 7TH ST
152590065;09/16/2015;01:13 PM;2.0;MOTOR VEHICLE THEFT;;;;900 W WASHINGTON ST
152590071;09/16/2015;01:02 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;;1431 W WALKER ST
152590087;09/16/2015;03:14 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;700 S 4TH ST
152590092;09/16/2015;03:54 PM;2.0;MOTOR VEHICLE THEFT;;;;1716 W WASHINGTON ST
152590108;09/16/2015;05:24 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2009 S 11TH ST
152590110;09/16/2015;05:31 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1139 S 10TH ST
152590122;09/16/2015;06:10 PM;2.0;THEFT FROM BUILDING;;;;801 W LINCOLN AV
152580034;09/15/2015;07:36 AM;2.0;MOTOR VEHICLE THEFT;;;;1115 W GREENFIELD AV
152580049;09/15/2015;08:47 AM;2.0;MOTOR VEHICLE THEFT;;;;1330 S 11TH ST
152580088;09/15/2015;01:41 PM;2.0;MOTOR VEHICLE THEFT;;;;1204 W LINCOLN AV
152580091;09/15/2015;01:58 PM;2.0;MOTOR VEHICLE THEFT;;;;827 S 18TH ST
152580095;09/15/2015;02:10 PM;1.0;ALL OTHER LARCENY;;;;170 S 1ST ST
152580100;09/15/2015;02:49 PM;2.0;MOTOR VEHICLE THEFT;;;;2678 S 16TH ST
152580120;09/15/2015;02:11 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;;1110 S 12TH ST
152580133;09/15/2015;04:17 PM;2.0;AGGRAVATED ASSAULT;;;;700 S 4TH ST
152580158;09/15/2015;07:02 PM;2.0;THEFT FROM BUILDING;;;;1515 W LAPHAM BL
152580180;09/15/2015;05:17 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;;1212 W ORCHARD ST #LWR
152570026;09/14/2015;04:19 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;;1020 W HISTORIC MITCHELL ST
152570027;09/14/2015;04:19 AM;2.0;MOTOR VEHICLE THEFT;;;;1534 S 10TH ST
152570036;09/14/2015;08:15 AM;2.0;MOTOR VEHICLE THEFT;;;;807 W WASHINGTON ST
152570038;09/14/2015;08:32 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;316 W SCOTT ST
152570040;09/14/2015;06:43 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1122 S 11TH ST
152570041;09/14/2015;06:43 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1138 S 11TH ST
152570062;09/14/2015;08:55 AM;2.0;MOTOR VEHICLE THEFT;;;;2009 W GREENFIELD AV
152570065;09/14/2015;10:21 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;1000 S 5TH ST
152570099;09/14/2015;01:15 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;1670 S 12TH ST
152570148;09/14/2015;06:23 PM;2.0;AGGRAVATED ASSAULT;;;;1111 W ORCHARD ST
152570165;09/14/2015;05:39 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;1314 S 20TH ST
152570181;09/14/2015;07:04 PM;2.0;ROBBERY;BURGLARY/BREAKING AND ENTERING;;;1239 W MADISON ST
152560063;09/13/2015;10:49 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;1136 W LINCOLN AV
152560081;09/13/2015;12:08 PM;2.0;ROBBERY;;;;1439 S 13TH ST
152560102;09/13/2015;11:13 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;;1208 W WASHINGTON ST
152560153;09/13/2015;08:32 PM;2.0;AGGRAVATED ASSAULT;;;;1816 S 19TH ST
152560162;09/13/2015;09:21 PM;2.0;SIMPLE ASSAULT;;;;1316-A S 7TH ST
152560168;09/13/2015;09:23 PM;2.0;ROBBERY;;;;2444 S 13TH ST
152560179;09/13/2015;09:43 PM;2.0;ROBBERY;;;;1238 S 15TH ST
152550019;09/12/2015;02:47 AM;2.0;MOTOR VEHICLE THEFT;;;;1947 S 19TH ST
152550048;09/12/2015;11:10 AM;2.0;MOTOR VEHICLE THEFT;;;;225 W GREENFIELD AV
152550107;09/12/2015;03:07 PM;2.0;SIMPLE ASSAULT;;;;1925 W NATIONAL AV
152550114;09/12/2015;06:56 PM;2.0;MOTOR VEHICLE THEFT;;;;800 S 2ND ST
152550115;09/12/2015;06:29 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;;430 S 2ND ST
152550129;09/12/2015;07:34 PM;2.0;SIMPLE ASSAULT;;;;2033 S 11TH ST
152550145;09/12/2015;10:29 PM;2.0;ROBBERY;IMPERSONATION;;;1136 W MADISON ST
152540021;09/11/2015;02:01 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;602 S 9TH ST
152540096;09/11/2015;01:02 PM;2.0;MOTOR VEHICLE THEFT;;;;2641 S 15TH PL
152540114;09/11/2015;02:07 PM;2.0;AGGRAVATED ASSAULT;;;;1748 S 17TH ST
152540119;09/11/2015;03:00 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1962 S CONGO AV
152540131;09/11/2015;04:44 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1579 S CESAR E CHAVEZ DR
152540132;09/11/2015;12:47 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;730 W LAPHAM BL
152540139;09/11/2015;05:27 PM;2.0;AGGRAVATED ASSAULT;;;;900 W HISTORIC MITCHELL ST
152540147;09/11/2015;05:54 PM;2.0;ALL OTHER LARCENY;;;;1313 S 6TH ST
152540176;09/11/2015;08:13 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2210 S 7TH ST
152540197;09/11/2015;04:24 PM;2.0;SIMPLE ASSAULT;;;;1420-A S 8TH ST
152540208;09/11/2015;11:53 PM;2.0;MOTOR VEHICLE THEFT;;;;1966 S 12TH ST
152530012;09/10/2015;12:50 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;;1944 S 8TH ST
152530014;09/10/2015;01:33 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;;1953 S 5TH PL #LWR
152530032;09/10/2015;08:17 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1536 W WASHINGTON ST
152530061;09/10/2015;09:54 AM;2.0;SIMPLE ASSAULT;;;;1834 S 18TH ST
152530108;09/10/2015;04:18 PM;2.0;INTIMIDATION;;;;500 W MAPLE ST
152530110;09/10/2015;05:08 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;1238 S CESAR E CHAVEZ DR
152530125;09/10/2015;05:04 PM;2.0;SIMPLE ASSAULT;;;;1119 S 15TH ST
152530141;09/10/2015;05:56 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;;2458 S 11TH ST #LWR
152530142;09/10/2015;08:26 PM;2.0;ALL OTHER LARCENY;;;;1101 W GREENFIELD AV
152530158;09/10/2015;10:18 PM;2.0;MOTOR VEHICLE THEFT;;;;827 S 2ND ST
152540004;09/10/2015;11:05 PM;2.0;SIMPLE ASSAULT;;;;2401 S 10TH ST
152520012;09/09/2015;04:23 AM;2.0;MOTOR VEHICLE THEFT;;;;2432 S 13TH ST
152520063;09/09/2015;11:16 AM;2.0;SIMPLE ASSAULT;;;;1515 W LAPHAM BL
152520087;09/09/2015;02:46 PM;2.0;INTIMIDATION;;;;1673 S 9TH ST
152520100;09/09/2015;12:15 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1673 S 9TH ST
152520111;09/09/2015;03:35 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;1635 S 1ST ST
152520147;09/09/2015;10:30 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1562 W WINDLAKE AV
152510021;09/08/2015;06:22 AM;1.0;MOTOR VEHICLE THEFT;;;;222 S 3RD ST
152510034;09/08/2015;08:17 AM;2.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2562 S 10TH ST
152510071;09/08/2015;11:49 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;1656 S 8TH ST
152510084;09/08/2015;12:39 PM;2.0;MOTOR VEHICLE THEFT;;;;1921 S 6TH ST
152510122;09/08/2015;03:23 PM;2.0;MOTOR VEHICLE THEFT;;;;1560 W PIERCE ST
152510127;09/08/2015;02:13 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;;2134 S 14TH ST
152510140;09/08/2015;03:26 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1207 W LINCOLN AV
152510151;09/08/2015;05:41 PM;2.0;ALL OTHER LARCENY;;;;600 W GREENFIELD AV
152510153;09/08/2015;05:50 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;2131 S 17TH ST
152510155;09/08/2015;09:22 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;;1570 W MITCHELL ST
152510169;09/08/2015;06:52 PM;2.0;AGGRAVATED ASSAULT;;;;1515 W LAPHAM BL
152510178;09/08/2015;11:02 AM;2.0;ROBBERY;;;;1400 S 11TH ST
152500027;09/07/2015;02:40 AM;2.0;THEFT FROM BUILDING;;;;825 S 11TH ST #LWR
152500028;09/07/2015;01:18 AM;2.0;ROBBERY;;;;1400 W HARRISON AV
152500043;09/07/2015;05:38 AM;2.0;MOTOR VEHICLE THEFT;;;;1122 S 8TH ST
152500047;09/07/2015;06:59 AM;2.0;MOTOR VEHICLE THEFT;;;;1435 S 8TH ST
152500069;09/07/2015;02:50 AM;2.0;ROBBERY;;;;1000 W NATIONAL AV
152500073;09/07/2015;02:44 AM;2.0;MOTOR VEHICLE THEFT;;;;2363 S 13TH ST
152500077;09/07/2015;08:40 AM;2.0;MOTOR VEHICLE THEFT;;;;1513 S 10TH ST
152500089;09/07/2015;12:23 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1500 W ARTHUR AV
152500110;09/07/2015;12:45 PM;2.0;POCKET PICKING;;;;707 S 1ST ST
152500128;09/07/2015;05:20 PM;2.0;AGGRAVATED ASSAULT;;;;1320 W ROGERS ST
152500152;09/07/2015;07:11 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1801 S 15TH ST
152500181;09/07/2015;10:25 PM;2.0;THEFT FROM BUILDING;;;;201 W MITCHELL ST
152500185;09/07/2015;10:31 PM;2.0;AGGRAVATED ASSAULT;;;;1210 S CESAR E CHAVEZ DR
152490027;09/06/2015;12:40 AM;2.0;ROBBERY;;;;1131 W ROGERS ST
152490068;09/06/2015;10:26 AM;2.0;MOTOR VEHICLE THEFT;;;;810 W LAPHAM BL
152490086;09/06/2015;11:35 AM;2.0;SIMPLE ASSAULT;;;;918 W WINDLAKE AV #LWR
152490158;09/06/2015;07:23 PM;2.0;SIMPLE ASSAULT;;;;1434 S 9TH ST
152500002;09/06/2015;10:44 PM;2.0;ROBBERY;;;;1720 S 15TH ST
152480047;09/05/2015;06:27 AM;2.0;MOTOR VEHICLE THEFT;;;;1831 W NATIONAL AV
152480058;09/05/2015;10:01 AM;2.0;MOTOR VEHICLE THEFT;;;;1225 W NATIONAL AV
152480092;09/05/2015;02:07 PM;2.0;MOTOR VEHICLE THEFT;;;;405 S 2ND ST
152480109;09/05/2015;03:11 PM;2.0;THEFT FROM BUILDING;;;;1804 W GREENFIELD AV
152480120;09/05/2015;03:01 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1316 W HISTORIC MITCHELL ST
152480123;09/05/2015;05:04 PM;2.0;PURSE SNATCHING;;;;638 W HISTORIC MITCHELL ST
152480131;09/05/2015;04:37 PM;2.0;AGGRAVATED ASSAULT;;;;1242 S 21ST ST
152480139;09/05/2015;06:00 PM;2.0;SIMPLE ASSAULT;;;;1400 S 11TH ST
152340065;09/04/2015;08:00 AM;2.0;AGGRAVATED ASSAULT;;;;1200 W LINCOLN AV
152470020;09/04/2015;02:25 AM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;400 W FRESHWATER WA
152470047;09/04/2015;09:12 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1515 W LAPHAM BL
152470109;09/04/2015;10:47 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;;1615 S 3RD ST
152470145;09/04/2015;08:17 PM;2.0;SHOPLIFTING;;;;1023 S CESAR E CHAVEZ DR
152470158;09/04/2015;10:05 PM;2.0;ROBBERY;;;;1231 S 12TH ST
152460040;09/03/2015;08:31 AM;2.0;AGGRAVATED ASSAULT;;;;1979 S 5TH ST
152460089;09/03/2015;01:35 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;726 S 12TH ST
152460109;09/03/2015;03:47 PM;2.0;ALL OTHER LARCENY;;;;900 W BURNHAM ST
152460111;09/03/2015;04:48 PM;2.0;SIMPLE ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1500 W MITCHELL ST
152460111;09/03/2015;04:48 PM;2.0;SIMPLE ASSAULT;;;;1500 W MITCHELL ST
152460122;09/03/2015;04:31 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;;2224 S 7TH ST
152460128;09/03/2015;06:42 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;633 S 12TH ST
152460142;09/03/2015;07:59 PM;2.0;ALL OTHER LARCENY;;;;2250 S 12TH ST
152470009;09/03/2015;09:05 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2130 S 7TH ST
152450015;09/02/2015;12:55 AM;2.0;AGGRAVATED ASSAULT;ALL OTHER OFFENSES;;;814 W WINDLAKE AV
152450021;09/02/2015;03:19 AM;2.0;AGGRAVATED ASSAULT;;;;1717 W NATIONAL AV
152450042;09/02/2015;07:01 AM;2.0;MOTOR VEHICLE THEFT;;;;1643 W LAPHAM ST
152450043;09/02/2015;07:45 AM;2.0;MOTOR VEHICLE THEFT;;;;1331 W MADISON ST
152450046;09/02/2015;08:16 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;;828 W WINDLAKE AV #2
152450078;09/02/2015;12:41 PM;2.0;MOTOR VEHICLE THEFT;;;;1542 S PEARL ST
152450079;09/02/2015;12:49 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1023 S CESAR E CHAVEZ DR
152450119;09/02/2015;04:43 PM;2.0;ROBBERY;;;;828 W WINDLAKE AV
152450127;09/02/2015;06:02 PM;2.0;INTIMIDATION;;;;929 W BRUCE ST
152450132;09/02/2015;05:37 PM;2.0;AGGRAVATED ASSAULT;;;;1228 W GREENFIELD AV #UPR
152440023;09/01/2015;04:22 AM;2.0;ROBBERY;;;;1101 W NATIONAL AV
152440025;09/01/2015;08:15 AM;2.0;ROBBERY;;;;1117 W LINCOLN AV
152440032;09/01/2015;07:42 AM;2.0;MOTOR VEHICLE THEFT;;;;1977 S 13TH ST
152440144;09/01/2015;08:16 PM;2.0;ROBBERY;BURGLARY/BREAKING AND ENTERING;;;828 W WINDLAKE AV #5
152440156;09/01/2015;06:00 PM;2.0;AGGRAVATED ASSAULT;;;;2219 S 11TH ST #LWR
152730024;09/30/2015;07:54 AM;2.0;AGGRAVATED ASSAULT;;;;1632 W WINDLAKE AV #LWR
152730037;09/30/2015;06:28 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;4921 S 2ND ST
152730048;09/30/2015;11:06 AM;6.0;MOTOR VEHICLE THEFT;;;;2219 W MORGAN AV
152730064;09/30/2015;01:08 PM;6.0;MOTOR VEHICLE THEFT;;;;6050 S 27TH ST
152730076;09/30/2015;02:00 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1601 W LINCOLN AV
152730112;09/30/2015;11:58 AM;6.0;ROBBERY;;;;2500 W OKLAHOMA AV
152730141;09/30/2015;05:52 PM;6.0;SIMPLE ASSAULT;;;;3600 S 18TH ST
152730158;09/30/2015;09:07 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2084 W WARNIMONT AV
152720005;09/29/2015;12:10 AM;2.0;SIMPLE ASSAULT;;;;2242 S 17TH ST #UPR
152720057;09/29/2015;11:05 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2114 W COLLEGE AV
152720065;09/29/2015;12:18 PM;6.0;SHOPLIFTING;;;;3736 S 27TH ST
152720088;09/29/2015;02:30 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2415 S 17TH ST
152720107;09/29/2015;05:07 PM;6.0;ALL OTHER LARCENY;;;;3847 S HOWELL AV
152720122;09/29/2015;05:08 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;;1830 W LINCOLN AV #LWR
152710027;09/28/2015;08:54 AM;6.0;THEFT FROM BUILDING;;;;3237 S 16TH ST #CIC-2
152710044;09/28/2015;11:01 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;6401 S 13TH ST
152710065;09/28/2015;12:22 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4601 S 1ST ST
152710101;09/28/2015;04:46 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3419 W PARNELL AV
152710109;09/28/2015;05:37 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5890 S HOWELL AV
152710115;09/28/2015;05:53 PM;2.0;MOTOR VEHICLE THEFT;;;;2740 S 20TH ST
152710122;09/28/2015;05:56 PM;6.0;ROBBERY;;;;100 W ARMOUR AV
152710146;09/28/2015;08:17 PM;6.0;SIMPLE ASSAULT;;;;4635 S 23RD ST #8
152710158;09/28/2015;09:06 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;5037 S HOWELL AV #112
152710184;09/28/2015;10:14 PM;6.0;MOTOR VEHICLE THEFT;;;;4960 S 13TH ST
152700041;09/27/2015;07:54 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;;1814 W MORGAN AV
152700046;09/27/2015;10:14 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;3545 S 19TH ST
152700068;09/27/2015;12:38 PM;6.0;THEFT FROM MOTOR VEHICLE;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2000 W OKLAHOMA AV
152700177;09/27/2015;10:17 PM;2.0;INTIMIDATION;;;;2488-A S 18TH ST
152690049;09/26/2015;08:52 AM;6.0;ALL OTHER LARCENY;;;;4812 S 25TH ST
152690057;09/26/2015;09:51 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3716 S 27TH ST
152690111;09/26/2015;04:00 PM;6.0;SIMPLE ASSAULT;;;;4049 S 5TH PL
152690132;09/26/2015;05:14 PM;6.0;AGGRAVATED ASSAULT;;;;5712 S 21ST ST
152680078;09/25/2015;01:07 PM;6.0;MOTOR VEHICLE THEFT;;;;3812 S 16TH ST
152680172;09/25/2015;04:04 PM;6.0;AGGRAVATED ASSAULT;;;;3635 S 17TH ST
152690001;09/25/2015;11:01 PM;6.0;ROBBERY;;;;2400 W LAYTON AV
152670006;09/24/2015;12:26 AM;6.0;AGGRAVATED ASSAULT;;;;4940 S 14TH ST
152670056;09/24/2015;11:10 AM;6.0;SHOPLIFTING;;;;5400 S 27TH ST
152670138;09/24/2015;09:24 PM;6.0;SIMPLE ASSAULT;;;;6010 S 27TH ST #21
152670139;09/24/2015;09:44 PM;6.0;SIMPLE ASSAULT;;;;1801 W OKLAHOMA AV #5
152670155;09/24/2015;10:30 PM;6.0;INTIMIDATION;;;;1531 W EDGERTON AV #T
152700174;09/24/2015;08:26 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2118 S 19TH ST
152660066;09/23/2015;11:25 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4572 S 20TH ST
152660072;09/23/2015;11:06 AM;2.0;ROBBERY;;;;2152 S 20TH ST
152660096;09/23/2015;03:01 PM;6.0;ALL OTHER LARCENY;;;;6719 S 13TH ST
152660099;09/23/2015;01:19 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;5400 S 27TH ST
152660114;09/23/2015;04:15 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;2306 W HOWARD AV
152660127;09/23/2015;05:25 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3237 S 16TH ST
152650023;09/22/2015;04:03 AM;6.0;MOTOR VEHICLE THEFT;;;;3137 S 15TH PL
152650067;09/22/2015;09:31 AM;6.0;THEFT FROM BUILDING;;;;4400 S 27TH ST #108
152650089;09/22/2015;11:09 AM;6.0;THEFT FROM BUILDING;;;;6044 S 27TH ST #7
152650157;09/22/2015;11:11 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;;172 W WILBUR AV
152650165;09/22/2015;06:22 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;2740 S 20TH ST
152640020;09/21/2015;04:26 AM;6.0;AGGRAVATED ASSAULT;;;;3553 S 5TH PL
152640037;09/21/2015;10:04 PM;6.0;MOTOR VEHICLE THEFT;;;;4925 S 18TH ST
152640055;09/21/2015;10:19 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;1930 W MORGAN AV
152640063;09/21/2015;10:45 AM;6.0;MOTOR VEHICLE THEFT;;;;2618 W EDGERTON AV
152640107;09/21/2015;02:10 PM;6.0;MOTOR VEHICLE THEFT;;;;1600 W OKLAHOMA AV
152640115;09/21/2015;11:53 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;6526 S 20TH ST
152640115;09/21/2015;11:53 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;6526 S 20TH ST
152640145;09/21/2015;04:07 PM;2.0;INTIMIDATION;;;;1632 W WINDLAKE AV
152640148;09/21/2015;05:03 PM;6.0;ALL OTHER LARCENY;;;;4166 S 1ST ST
152630057;09/20/2015;10:41 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4635 S 20TH ST
152630064;09/20/2015;11:16 AM;6.0;MOTOR VEHICLE THEFT;;;;3450 S 22ND ST
152630070;09/20/2015;11:03 AM;2.0;MOTOR VEHICLE THEFT;;;;1816 W KERNEY PL #LWR
152630104;09/20/2015;02:58 PM;6.0;MOTOR VEHICLE THEFT;;;;6311 S 13TH ST
152630131;09/20/2015;05:44 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4635 S 20TH ST
152620063;09/19/2015;10:34 AM;6.0;ALL OTHER LARCENY;;;;412 W HOWARD AV
152620086;09/19/2015;12:50 PM;6.0;ALL OTHER LARCENY;;;;2267 W CARPENTER AV
152610058;09/18/2015;11:55 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5652 S 13TH ST
152610068;09/18/2015;11:04 AM;6.0;SHOPLIFTING;;;;5250 S 6TH ST
