;Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location;Address
0;110590038;02/28/2011;10:24 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.090579005828374, -87.92706109925535];4051 N 13TH ST
1;110600026;02/28/2011;10:43 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.11560753318127, -87.95803049999999];3610 W CUSTER AV
2;110570051;02/26/2011;11:20 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.115435696087474, -87.95517861368208];5377 N 34TH ST
3;110560049;02/25/2011;01:13 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.110287413266775, -87.97504239353127];5106 N 50TH ST
4;110550053;02/24/2011;12:25 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.104639518754546, -87.96090191909515];3818 W HAMPTON AV
5;110530022;02/22/2011;09:26 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.09061352037067, -87.93744060355453];2027 W ATKINSON AV
6;110530063;02/22/2011;03:13 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.10989241909516, -87.97022059925536];5073 N 46TH ST
7;110500072;02/19/2011;01:27 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.129718497085804, -87.96236637131426];6134 N 40TH ST
8;110490093;02/18/2011;04:25 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.115611515955926, -87.93657756261165];5401 N 20TH ST
9;110480025;02/17/2011;07:57 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.10694058673323, -87.96505812479059];4921 N 42ND ST
10;110480122;02/17/2011;05:53 PM;7.0;THEFT FROM BUILDING;;;;;[43.109307220093484, -87.95277286799605];5048 N 32ND ST
11;110470020;02/16/2011;03:25 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.118197994171624, -87.94621535299241];5550 N 27TH ST #7
12;110470040;02/16/2011;09:54 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.10643544463039, -87.97144909925535];4877 N 47TH ST
13;110470061;02/16/2011;12:02 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.11006358673322, -87.97512012479058];5079 N 50TH ST
14;110470084;02/16/2011;02:19 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.09611199417162, -87.93542491185313];4336 N 19TH PL
15;110470150;02/16/2011;10:06 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;[43.09540188481736, -87.93418291185313];4302 N 19TH ST
16;110460028;02/15/2011;08:43 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.10937092200936, -87.96020907372014];5049 N 38TH ST
17;110460054;02/15/2011;11:32 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.12311661449015, -87.95116341378638];5814 N TEUTONIA AV
18;110460070;02/15/2011;12:23 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;[43.09316378711987, -87.94692014715088];4201 N 27TH ST
19;110460074;02/15/2011;02:24 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.08981144753335, -87.94030110857977];2222 W CAPITOL DR
20;110460102;02/15/2011;05:19 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.12685113266778, -87.95971427655964];6000 N 38TH ST
21;110450002;02/14/2011;12:18 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.10930607799065, -87.95643385688754];5048 N 35TH ST
22;110450084;02/14/2011;04:21 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.10154705107046, -87.94669766864766];4627 N 27TH ST
23;110450091;02/14/2011;04:45 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.094028812943556, -87.94117919729956];4244 N TEUTONIA AV
24;110470109;02/13/2011;10:31 PM;7.0;THEFT FROM BUILDING;;;;;[43.10816646047076, -87.94741033236194];2724 W FAIRMOUNT AV
25;110430072;02/12/2011;11:40 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.105158419095176, -87.956569092042];4825 N MOTHER DANIELS WA
26;110430086;02/12/2011;01:57 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.09369254674263, -87.92601367055225];1217 W OLIVE ST
27;110420029;02/11/2011;10:09 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.12181632944774, -87.96336435356932];5714 N 41ST ST
28;110420047;02/11/2011;11:41 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.11485551211812, -87.94821133236194];2800 W CUSTER AV
