"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0071001003,42,3,2,0,0,0,1,48
0071002004,57,21,0,1,0,0,1,80
0071001000,92,12,0,1,0,4,4,113
0071001005,69,41,0,1,0,14,16,141
0071002003,105,18,4,5,0,0,4,136
0071001002,29,4,0,1,0,0,1,35
0071001004,88,37,0,0,0,3,3,131
0071002002,21,3,0,0,0,1,7,32
0071002001,0,0,0,0,0,0,0,0
0071001001,60,0,0,0,0,0,0,60
0071002000,60,5,0,4,0,4,1,74
0071002005,93,22,4,1,0,4,0,124
0071002006,34,42,7,1,0,6,13,103
,,,,,,,,
"Total Records: 14",,,,,,,,
"Census Tract: 7100",,,,,,,,
