"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0181002000,48,0,0,0,0,3,3,54
0181001008,85,0,0,0,0,1,6,92
0181001013,25,0,0,0,0,0,2,27
0181001015,48,0,0,0,0,1,0,49
0181002001,64,0,0,0,0,0,0,64
0181001014,51,0,0,0,0,0,1,52
0181001017,40,0,0,0,0,0,0,40
0181002008,11,0,0,0,0,0,2,13
0181002010,51,0,1,0,0,0,0,52
0181002013,50,0,8,0,0,2,0,60
0181001005,0,0,0,0,0,0,0,0
0181001010,54,0,2,0,0,2,1,59
0181002004,150,3,4,0,0,2,1,160
0181002009,0,0,0,0,0,2,0,2
0181001009,22,0,0,0,0,0,0,22
0181001016,71,0,1,1,0,0,0,73
0181002003,63,0,2,3,0,2,0,70
0181002005,86,1,0,0,0,3,0,90
0181002011,31,0,0,0,0,2,0,33
0181001004,199,0,0,6,0,0,0,205
0181001007,52,1,0,0,0,2,0,55
0181001011,51,0,0,0,0,1,0,52
0181002002,30,0,0,0,0,0,0,30
0181002007,17,0,0,0,0,0,0,17
0181001006,0,0,0,0,0,0,0,0
0181002012,58,2,0,0,0,0,1,61
,,,,,,,,
"Total Records: 27",,,,,,,,
"Census Tract: 18100",,,,,,,,
