"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0039001002,0,22,0,0,0,0,0,22
0039002001,11,82,0,0,0,0,3,96
0039001003,2,50,0,0,0,0,0,52
0039002004,3,60,0,0,0,4,0,67
0039003005,11,95,1,0,0,5,1,113
0039001004,0,91,0,0,0,0,0,91
0039003010,5,85,1,0,0,3,0,94
0039001000,3,23,0,0,1,0,0,27
0039001005,4,94,0,0,0,3,0,101
0039001009,1,47,0,0,0,0,0,48
0039002009,0,50,0,0,0,0,0,50
0039003000,6,65,0,0,0,6,0,77
0039003009,11,101,0,0,0,0,0,112
0039003012,0,0,0,0,0,0,0,0
0039001006,7,123,1,0,0,0,0,131
0039001007,1,46,0,0,0,0,0,47
0039002000,9,39,0,0,0,0,1,49
0039003001,14,120,0,0,0,0,0,134
0039003007,5,50,0,0,0,4,0,59
0039003008,5,80,0,0,0,1,0,86
0039001008,4,100,0,0,0,1,0,105
0039002002,1,89,0,0,0,0,0,90
0039002005,2,104,1,4,0,0,0,111
0039002008,3,85,0,0,0,0,0,88
0039003006,3,44,0,0,0,4,0,51
0039001001,0,16,0,0,0,1,0,17
0039002003,0,94,0,0,0,8,0,102
0039003002,25,122,1,0,0,2,0,150
0039003004,5,92,1,0,0,0,0,98
0039002006,10,128,0,0,0,0,0,138
0039002007,11,96,0,0,0,0,0,107
0039003003,11,181,3,0,0,12,2,209
0039003011,10,86,1,0,0,5,0,102
,,,,,,,,
"Total Records: 34",,,,,,,,
"Census Tract: 3900",,,,,,,,
