"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0196001002,35,0,0,0,0,0,1,36
0196002008,127,0,2,0,0,4,0,133
0196002009,57,0,0,0,0,0,0,57
0196002010,72,0,0,0,0,0,0,72
0196003002,54,0,0,0,0,0,0,54
0196003003,55,0,0,0,0,0,0,55
0196003008,54,0,0,0,0,3,0,57
0196004004,34,0,0,0,0,0,0,34
0196004009,44,0,0,0,0,0,0,44
0196004011,89,0,3,1,0,0,4,97
0196001010,76,0,0,0,0,0,0,76
0196002002,116,1,2,0,0,0,0,119
0196002004,62,0,1,0,0,0,0,63
0196003007,76,0,0,0,0,0,0,76
0196004000,263,5,5,1,0,0,0,274
0196004002,53,3,0,1,0,0,0,57
0196004003,62,0,0,0,0,0,0,62
0196004007,79,0,0,0,0,0,0,79
0196004008,60,0,0,0,0,0,0,60
0196001004,71,0,0,1,0,2,0,74
0196001006,84,0,2,0,0,1,0,87
0196001009,31,0,0,0,0,1,5,37
0196002001,33,0,5,0,0,2,0,40
0196002006,39,0,3,0,0,0,0,42
0196003004,70,0,0,1,0,0,0,71
0196003006,114,0,0,0,0,1,0,115
0196004001,70,1,2,0,0,0,5,78
0196004005,70,0,1,3,0,0,0,74
0196001001,53,0,0,0,0,0,3,56
0196001005,54,0,0,0,0,2,0,56
0196001008,7,0,0,0,0,0,6,13
0196002003,32,0,1,0,0,0,0,33
0196003000,63,1,0,4,0,1,0,69
0196003001,502,2,0,4,0,7,1,516
0196001000,31,0,0,0,0,0,0,31
0196002000,28,10,0,0,0,6,2,46
0196002005,43,0,1,0,0,0,0,44
0196002011,82,0,0,6,0,0,0,88
0196003005,54,0,0,4,0,2,0,60
0196004010,49,0,0,0,0,0,0,49
0196001011,88,0,0,0,0,1,3,92
0196004006,52,0,0,0,0,0,0,52
0196001003,48,0,0,0,0,0,2,50
0196001007,65,1,0,2,0,4,5,77
0196002007,49,0,0,0,0,1,0,50
,,,,,,,,
"Total Records: 46",,,,,,,,
"Census Tract: 19600",,,,,,,,
