"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0026002005,15,36,0,0,0,3,3,57
0026002007,11,47,0,0,0,2,0,60
0026002014,2,0,0,0,0,0,0,2
0026003008,0,26,0,0,0,0,0,26
0026003010,0,0,0,0,0,0,0,0
0026002009,13,97,0,3,0,0,0,113
0026002011,9,87,0,0,0,0,0,96
0026002012,6,95,0,0,0,0,0,101
0026003002,8,89,2,4,0,0,0,103
0026003006,9,55,0,7,0,0,3,74
0026003009,0,0,0,0,0,0,0,0
0026003011,0,0,0,0,0,0,0,0
0026001000,13,176,0,0,0,0,0,189
0026001011,5,55,0,0,0,1,0,61
0026002008,11,77,0,0,0,0,0,88
0026003003,9,79,0,0,0,2,0,90
0026003004,4,83,1,0,0,2,1,91
0026001004,4,40,0,0,0,0,0,44
0026002001,11,102,0,6,0,5,0,124
0026002004,28,68,0,0,0,2,0,98
0026002006,10,42,0,0,0,4,0,56
0026002002,25,72,5,0,0,1,0,103
0026002003,38,97,0,0,0,2,1,138
0026002013,13,154,0,0,0,2,0,169
0026003001,2,94,2,0,0,3,0,101
0026003005,10,57,0,0,0,2,0,69
0026003007,8,47,0,0,0,0,0,55
0026001001,4,132,3,0,0,5,8,152
0026001003,1,36,0,0,0,0,2,39
0026001008,4,43,0,0,0,2,0,49
0026002010,12,82,0,0,0,0,3,97
0026003000,12,62,0,0,0,0,0,74
0026001005,13,101,0,0,0,0,0,114
0026001010,2,51,0,0,0,10,0,63
0026001012,0,12,0,1,0,0,0,13
0026002000,16,95,0,0,0,0,1,112
0026001002,0,25,0,0,0,0,0,25
0026001006,12,102,1,21,0,3,0,139
0026001007,17,90,0,0,0,0,4,111
0026001009,5,78,0,0,0,0,0,83
0041001006,4,71,1,2,0,0,1,79
,,,,,,,,
"Total Records: 42",,,,,,,,
"Census Tract: 2600",,,,,,,,
