"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0028002003,10,54,0,0,0,2,2,68
0028001001,23,102,1,0,0,3,0,129
0028002002,3,95,0,12,0,0,0,110
0028001002,11,139,3,0,0,0,0,153
0028001005,0,0,0,0,0,0,0,0
0028002000,19,95,1,0,0,1,0,116
0028002005,20,98,0,0,0,0,0,118
0028001004,29,39,0,0,0,0,5,73
0028001006,11,119,0,0,0,2,1,133
0028001003,0,0,0,0,0,0,0,0
0028002001,7,78,0,0,0,0,0,85
0028002004,26,273,6,0,1,10,0,316
0028001000,11,80,0,0,0,9,0,100
,,,,,,,,
"Total Records: 14",,,,,,,,
"Census Tract: 2800",,,,,,,,
