"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0149001004,0,0,0,0,0,0,0,0
0149002002,39,25,0,7,0,4,15,90
0149001001,35,35,0,0,0,4,0,74
0149001006,15,34,0,4,0,0,0,53
0149002005,9,98,4,4,0,8,0,123
0149002010,0,0,0,0,0,0,0,0
0149001003,3,26,0,0,0,0,2,31
0149001005,10,0,0,0,0,1,0,11
0149002007,11,18,0,2,0,3,4,38
0149002004,11,66,1,1,0,9,0,88
0149002011,0,0,0,0,0,0,0,0
0149002003,43,60,1,19,0,10,147,280
0149002006,14,31,0,8,0,0,0,53
0149001002,26,44,4,17,0,5,0,96
0149002001,34,95,1,11,0,7,6,154
0149001000,236,81,2,29,0,12,7,367
0149002008,0,0,0,0,0,0,0,0
0149002000,87,50,0,27,2,6,6,178
,,,,,,,,
"Total Records: 19",,,,,,,,
"Census Tract: 14900",,,,,,,,
