"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0128002013,0,0,0,0,0,0,0,0
0128002016,0,0,0,0,0,0,0,0
0128001000,0,0,0,0,0,0,0,0
0128001005,48,0,0,0,0,0,0,48
0128002022,58,0,2,1,0,3,4,68
0128002023,81,0,0,2,0,3,3,89
0128002024,293,0,4,2,0,14,13,326
0128001013,57,0,0,0,0,4,0,61
0128002005,63,0,0,0,0,0,0,63
0128002018,0,0,0,0,0,0,0,0
0128002020,72,0,0,0,0,0,0,72
0128002025,13,0,0,0,0,0,0,13
0128001004,29,1,0,0,0,0,0,30
0128001008,32,0,0,0,0,0,0,32
0128001011,31,0,0,0,0,0,0,31
0128001009,32,1,0,0,0,0,0,33
0128001010,49,0,0,0,0,0,0,49
0128001002,217,1,0,3,0,2,2,225
0128002001,0,0,0,0,0,0,0,0
0128002014,0,0,0,0,0,0,0,0
0128002019,0,0,0,0,0,0,0,0
0128002021,112,1,0,0,0,4,2,119
0128001001,59,0,0,7,0,0,2,68
0128001003,106,2,0,0,0,1,0,109
0128001006,32,0,0,1,0,0,0,33
0128001007,20,0,2,0,0,0,0,22
0128002004,228,3,2,11,0,4,2,250
0128002015,0,0,0,0,0,0,0,0
0128002017,0,0,0,0,0,0,0,0
0128001012,49,0,0,0,0,0,0,49
0128002000,315,80,6,52,0,3,13,469
0128002002,13,5,0,0,0,0,1,19
0128002007,0,0,0,0,0,0,0,0
,,,,,,,,
"Total Records: 34",,,,,,,,
"Census Tract: 12800",,,,,,,,
