"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0043001001,0,0,0,0,0,0,0,0
0043001004,1,97,0,0,0,7,1,106
0043001008,1,35,0,0,0,0,0,36
0043004002,9,150,0,0,0,0,0,159
0043004006,4,116,0,0,0,2,3,125
0043005002,3,0,0,0,0,0,0,3
0043005006,0,118,0,0,0,0,0,118
0043006002,6,102,0,0,0,0,4,112
0043006003,2,206,4,0,0,3,5,220
0043002014,11,104,0,0,0,2,0,117
0043003003,11,107,0,0,0,4,0,122
0043003007,5,97,0,0,0,0,0,102
0043004000,12,55,0,1,0,2,1,71
0043001002,7,221,0,0,0,1,0,229
0043001009,0,0,0,0,0,0,0,0
0043002001,0,0,0,0,0,0,0,0
0043006005,2,44,0,0,0,1,0,47
0043006006,3,83,0,0,0,3,0,89
0043007000,5,42,0,0,0,1,0,48
0043007004,0,5,0,0,0,0,0,5
0043007007,0,29,0,0,0,0,0,29
0043002009,1,98,0,0,0,0,0,99
0043002012,5,63,2,1,0,1,0,72
0043002013,11,53,0,0,0,4,0,68
0043003004,2,87,0,0,0,0,0,89
0043001000,0,0,0,0,0,0,0,0
0043002003,1,91,7,2,0,0,2,103
0043004004,0,0,0,0,0,0,0,0
0043004005,1,115,0,0,0,0,0,116
0043005001,4,152,0,0,0,0,0,156
0043005005,6,144,5,0,0,0,0,155
0043006001,2,96,1,0,0,0,0,99
0043007002,2,255,0,1,0,3,0,261
0043007008,4,125,2,0,0,7,1,139
0043002007,1,65,1,1,0,2,0,70
0043003001,0,114,0,0,0,0,1,115
0043003002,0,115,0,0,0,7,0,122
0043001005,2,85,0,0,0,0,0,87
0043005000,4,139,0,0,0,2,0,145
0043006004,0,0,0,0,0,0,0,0
0043007005,1,106,0,0,0,1,0,108
0043002005,0,49,0,0,0,3,0,52
0043003006,2,78,0,0,0,0,0,80
0043005004,1,140,0,0,0,6,3,150
0043007001,2,82,1,0,0,0,0,85
0043007003,1,144,1,0,0,0,0,146
0043004001,6,150,0,0,0,1,0,157
0043001006,1,56,0,0,0,1,0,58
0043002000,0,0,0,0,0,0,0,0
0043002002,0,0,0,0,0,0,0,0
0043004003,1,113,0,0,0,7,0,121
0043006000,3,73,0,3,0,2,0,81
0043006009,0,10,0,0,0,0,0,10
0043002015,3,57,0,4,0,0,0,64
0043006007,5,61,0,0,0,0,0,66
0043007006,0,0,0,0,0,0,0,0
0043002004,0,0,0,0,0,0,0,0
0043002011,0,0,0,0,0,0,0,0
0043002016,0,0,0,0,0,0,0,0
0043003000,12,152,0,0,0,2,0,166
0043001003,0,0,0,0,0,0,0,0
0043001007,0,58,0,0,0,0,0,58
0043005003,0,28,0,0,0,0,0,28
0043006008,0,145,0,0,0,4,0,149
0043002006,1,87,1,0,0,0,0,89
0043002008,2,44,0,0,0,3,1,50
0043002010,3,100,0,0,0,0,0,103
0043003005,0,85,0,0,0,0,0,85
,,,,,,,,
"Total Records: 69",,,,,,,,
"Census Tract: 4300",,,,,,,,
