"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0084002007,0,104,0,0,0,0,0,104
0084001002,5,130,0,1,0,0,0,136
0084001001,0,0,0,0,0,0,0,0
0084001005,0,55,0,0,0,0,1,56
0084001008,0,10,0,0,0,0,0,10
0084001011,4,66,0,0,0,0,0,70
0084002001,0,0,0,0,0,0,0,0
0084001006,1,101,0,0,0,11,0,113
0084001007,0,64,1,0,0,0,0,65
0084001009,0,111,0,0,0,0,0,111
0084002000,0,0,0,0,0,0,0,0
0084002002,1,106,0,0,0,0,0,107
0084002003,3,125,0,6,0,5,2,141
0084002008,4,120,0,0,0,0,0,124
0084001000,0,0,0,0,0,0,0,0
0084001004,3,123,1,0,0,5,0,132
0084002009,1,128,0,0,0,0,0,129
0084002004,0,0,0,0,0,0,0,0
0084002006,0,127,0,0,0,1,0,128
0084001003,1,89,0,0,0,0,4,94
0084001010,0,63,0,0,0,0,0,63
0084002005,0,0,0,0,0,0,0,0
,,,,,,,,
"Total Records: 23",,,,,,,,
"Census Tract: 8400",,,,,,,,
