"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0040003003,5,75,1,10,0,0,0,91
0040003011,0,60,0,0,0,0,0,60
0040001000,14,58,0,0,0,1,0,73
0040001011,0,0,0,0,0,0,0,0
0040003008,6,66,0,1,0,0,0,73
0040001001,26,80,0,0,0,0,0,106
0040002000,4,927,0,0,0,7,7,945
0040002001,0,0,0,0,0,0,0,0
0040003004,5,79,0,3,0,0,2,89
0040003006,10,59,0,0,1,0,0,70
0040001002,8,78,0,0,0,3,0,89
0040001010,1,45,0,0,0,0,0,46
0040001012,0,0,0,0,0,0,0,0
0040003001,11,60,0,0,0,5,0,76
0040003007,18,48,0,0,0,3,0,69
0040001006,19,70,0,1,0,0,0,90
0040001009,9,59,0,0,0,4,0,72
0040001004,0,0,0,0,0,0,0,0
0040001008,30,44,0,0,0,5,0,79
0040001007,5,100,0,0,0,0,0,105
0040003000,7,74,0,0,0,0,0,81
0040001005,29,54,1,0,0,1,0,85
0040003002,8,67,1,0,0,0,0,76
0040003005,20,66,0,0,0,4,0,90
0040003009,6,78,0,0,0,0,0,84
0040003010,1,56,0,4,0,0,0,61
0040001003,13,72,0,0,0,1,1,87
,,,,,,,,
"Total Records: 28",,,,,,,,
"Census Tract: 4000",,,,,,,,
