"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0089002004,0,143,0,0,0,1,0,144
0089002001,3,107,0,0,0,0,0,110
0089001000,11,91,0,0,0,0,0,102
0089001005,0,16,0,0,0,0,0,16
0089002000,0,0,0,0,0,0,0,0
0089001001,0,2,0,0,0,1,0,3
0089001002,0,0,0,0,0,0,0,0
0089001003,0,0,0,0,0,0,0,0
0089002005,0,2,0,0,0,1,0,3
0089001004,0,0,0,0,0,0,0,0
0089002003,4,158,0,0,0,0,0,162
0089002002,1,83,0,0,0,0,0,84
,,,,,,,,
"Total Records: 13",,,,,,,,
"Census Tract: 8900",,,,,,,,
