"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0171001004,31,2,3,0,0,5,16,57
0171002005,0,0,0,0,0,0,0,0
0171001001,75,0,1,28,0,10,29,143
0171001011,86,6,3,2,0,6,19,122
0171002003,30,0,4,0,0,0,11,45
0171002004,63,6,2,4,0,4,11,90
0171002001,56,0,0,0,0,10,31,97
1101003000,19,0,0,5,0,8,5,37
0171001000,94,5,1,36,0,13,29,178
0171001002,57,0,0,13,0,0,24,94
0171001008,28,0,0,0,0,0,9,37
0171002011,107,0,2,0,0,0,15,124
0171001007,57,0,0,5,0,3,57,122
0171002000,76,3,2,7,0,2,21,111
0171002006,46,0,0,20,0,0,29,95
0171002007,38,6,3,0,0,9,43,99
0171002008,1,0,0,0,0,0,0,1
0171002009,116,0,1,0,0,0,10,127
0171002010,0,0,0,0,0,0,0,0
0171001005,1,0,0,0,0,3,0,4
0171001006,80,11,12,21,0,8,62,194
0171001009,82,0,3,0,0,1,28,114
0171001010,63,2,0,9,0,2,34,110
0171002002,52,4,2,27,0,2,20,107
0171001003,53,12,0,18,0,6,37,126
0171001012,90,0,1,8,0,12,44,155
,,,,,,,,
"Total Records: 27",,,,,,,,
"Census Tract: 17100",,,,,,,,
