"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0090001001,1,38,0,6,0,1,0,46
0090002004,4,54,5,0,0,0,0,63
0090002000,8,40,0,3,0,0,0,51
0090002005,5,110,2,0,0,0,0,117
0090003006,4,107,1,1,0,11,1,125
0090003008,8,39,0,0,0,1,3,51
0090002003,4,80,0,0,0,0,1,85
0090003010,3,55,0,0,0,1,0,59
0090003011,3,59,0,1,0,0,0,63
0090002002,9,40,0,0,0,0,8,57
0090003001,3,134,0,0,0,9,0,146
0090003009,8,84,0,0,0,0,0,92
0090001000,3,111,0,13,0,2,0,129
0090001004,5,168,0,0,0,0,0,173
0090002001,2,92,0,0,0,0,0,94
0090003005,2,160,0,0,0,0,0,162
0090001002,4,163,0,8,0,0,0,175
0090001003,4,199,0,7,0,2,2,214
0090003000,0,97,0,0,0,1,7,105
0090003004,10,106,1,0,0,7,0,124
0090001005,3,176,0,0,0,6,2,187
0090003002,3,134,1,13,0,0,0,151
0090003003,5,153,1,0,0,0,0,159
0090003007,1,77,0,0,0,4,2,84
,,,,,,,,
"Total Records: 25",,,,,,,,
"Census Tract: 9000",,,,,,,,
