"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0064001006,1,100,0,1,0,0,0,102
0064003003,1,104,0,0,0,0,0,105
0064003005,3,53,0,1,0,0,0,57
0064003007,0,122,0,0,0,0,0,122
0064001004,0,128,0,0,0,0,0,128
0064002005,2,194,3,0,0,3,0,202
0064003001,1,133,0,0,0,0,0,134
0064001001,0,97,0,0,0,0,0,97
0064002006,6,145,0,0,0,0,0,151
0064002001,1,130,0,0,0,1,0,132
0064002007,3,154,0,0,0,0,0,157
0064003000,0,98,1,0,0,0,0,99
0064003004,0,126,1,0,0,0,0,127
0064002002,0,159,1,0,0,0,0,160
0064001002,0,72,0,0,0,0,0,72
0064003002,0,149,0,0,0,1,0,150
0064003006,5,165,0,0,0,1,0,171
0064001000,0,40,0,0,0,0,0,40
0064001003,0,139,0,0,0,1,1,141
0064001005,0,132,0,0,0,2,0,134
0064002000,0,146,0,0,0,2,0,148
0064002003,2,156,1,0,0,0,0,159
0064002004,0,89,0,2,0,4,0,95
,,,,,,,,
"Total Records: 24",,,,,,,,
"Census Tract: 6400",,,,,,,,
