"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0075001000,39,0,0,0,0,0,0,39
0075001005,90,1,0,0,0,2,2,95
0075001007,79,2,2,3,0,3,2,91
0075003006,62,1,0,0,0,0,0,63
0075003007,62,1,0,6,0,0,0,69
0075002002,62,0,0,0,0,0,0,62
0075002006,92,1,0,2,0,0,1,96
0075002008,131,6,0,6,0,0,0,143
0075001004,85,0,1,3,0,0,0,89
0075001006,34,0,0,2,0,0,0,36
0075001001,52,0,0,2,0,0,0,54
0075001002,46,0,0,0,0,0,0,46
0075002005,80,0,0,0,0,0,0,80
0075002007,101,1,0,2,0,3,4,111
0075002004,73,3,0,0,0,1,0,77
0075003003,60,1,0,0,0,0,0,61
0075001008,106,0,2,9,0,4,3,124
0075003002,89,2,0,0,0,5,0,96
0075003004,61,2,1,5,0,0,0,69
0075001003,50,3,0,1,0,0,0,54
0075002001,53,0,0,1,0,0,0,54
0075002000,50,0,0,0,0,0,4,54
0075002003,78,2,0,3,0,0,0,83
0075003000,24,1,0,3,0,1,0,29
0075003001,55,0,0,0,0,0,0,55
0075003005,71,3,0,3,0,2,0,79
0075003008,69,0,0,0,0,0,1,70
,,,,,,,,
"Total Records: 28",,,,,,,,
"Census Tract: 7500",,,,,,,,
